SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
310400,King Park,West Coast,882,777,714, 881 , 810 
310500,Marsden,West Coast,1037,955,880, 921 , 849 
310600,Karoro,West Coast,928,863,806, 930 , 869 
310700,Rutherglen-Camerons,West Coast,1185,1107,1032, 934 , 871 
310800,Greymouth Rural,West Coast,644,525,469, 815 , 728 
310900,Dobson,West Coast,734,630,532, 858 , 725 
311000,Nelson Creek,West Coast,547,487,424, 890 , 775 
311100,Lake Brunner,West Coast,590,461,309, 781 , 524 
311200,Haast,West Coast,145,130,117, 897 , 807 
311300,Westland Glaciers-Bruce Bay,West Coast,557,508,430, 912 , 772 
311400,Arahura-Kumara,West Coast,1146,974,882, 850 , 770 
311500,Hokitika,West Coast,2505,2303,2086, 919 , 833 
311700,Hokitika Rural,West Coast,1332,1175,1060, 882 , 796 
311800,Waitaha,West Coast,393,327,288, 832 , 733 
311900,Whataroa-Harihari,West Coast,493,415,342, 842 , 694 
312000,Hokitika Valley-Otira,West Coast,482,434,374, 900 , 776 
312100,Hanmer Range,Canterbury,201,Masked,186, >950 , 925 
312200,Amuri,Canterbury,1780,1669,1468, 938 , 825 
312300,Hanmer Springs,Canterbury,804,755,716, 939 , 891 
312400,Upper Hurunui,Canterbury,1283,1132,1038, 882 , 809 
312500,Parnassus,Canterbury,1181,1014,942, 859 , 798 
312600,Ashley Forest,Canterbury,609,508,456, 834 , 749 
312700,Omihi,Canterbury,1069,891,801, 833 , 749 
312800,Balcairn,Canterbury,2060,1742,1550, 846 , 752 
312900,Amberley,Canterbury,2029,1778,1624, 876 , 800 
313000,Okuku,Canterbury,601,505,449, 840 , 747 
313100,Ashley Gorge,Canterbury,1040,833,737, 801 , 709 
313200,Oxford,Canterbury,1931,1660,1509, 860 , 781 
313300,Starvation Hill-Cust,Canterbury,1945,1691,1540, 869 , 792 
313400,Loburn,Canterbury,1918,1623,1457, 846 , 760 
313500,Eyrewell,Canterbury,1572,1348,1179, 858 , 750 
313600,West Eyreton,Canterbury,1231,1101,987, 894 , 802 
313700,Ashley-Sefton,Canterbury,1881,1625,1435, 864 , 763 
313800,Fernside,Canterbury,1200,1090,977, 908 , 814 
313900,Rangiora North West,Canterbury,2318,2158,2036, 931 , 878 
314000,Kingsbury,Canterbury,2450,2280,2108, 931 , 860 
314100,Ashgrove,Canterbury,1241,1102,976, 888 , 786 
314200,Rangiora North East,Canterbury,1529,1321,1155, 864 , 755 
314300,Oxford Estate,Canterbury,1068,978,905, 916 , 847 
314400,Rangiora Central,Canterbury,47,40,35, 851 , 745 
314500,Rangiora South West,Canterbury,1975,1769,1574, 896 , 797 
314600,Lilybrook,Canterbury,2577,2196,1956, 852 , 759 
314700,Waikuku,Canterbury,1792,1565,1387, 873 , 774 
314800,Mandeville-Ohoka,Canterbury,2892,2686,2486, 929 , 860 
314900,Rangiora South East,Canterbury,2152,1931,1742, 897 , 809 
315000,Southbrook,Canterbury,642,557,475, 868 , 740 
315100,Swannanoa-Eyreton,Canterbury,830,742,671, 894 , 808 
315200,Tuahiwi,Canterbury,842,722,642, 857 , 762 
315300,Woodend,Canterbury,2574,2284,1997, 887 , 776 
315400,Pegasus,Canterbury,2900,Masked,2559, >950 , 882 
315500,Clarkville,Canterbury,1316,1203,1068, 914 , 812 
315600,Pegasus Bay,Canterbury,968,788,694, 814 , 717 
315700,Kaiapoi North West,Canterbury,1800,1595,1397, 886 , 776 
315800,Silverstream (Waimakariri District),Canterbury,969,903,848, 932 , 875 
315900,Sovereign Palms,Canterbury,3128,2948,2687, 942 , 859 
316000,Kaiapoi West,Canterbury,1054,906,782, 860 , 742 
316100,Kaiapoi Central,Canterbury,1843,1661,1465, 901 , 795 
316200,Kaiapoi South,Canterbury,1623,Masked,1384, >950 , 853 
316300,Kaiapoi East,Canterbury,241,214,200, 888 , 830 
316400,McLeans Island,Canterbury,183,160,140, 874 , 765 
316500,Paparua,Canterbury,432,384,334, 889 , 773 
316600,Yaldhurst,Canterbury,1614,Masked,1413, >950 , 875 
316700,Christchurch Airport,Canterbury,142,Masked,124, >950 , 873 
316800,Clearwater,Canterbury,704,Masked,639, >950 , 908 
316900,Belfast West,Canterbury,1613,1519,1414, 942 , 877 
317000,Harewood,Canterbury,1238,Masked,1133, >950 , 915 
317100,Brooklands-Spencerville,Canterbury,655,588,521, 898 , 795 
317200,Styx,Canterbury,938,823,705, 877 , 752 
317300,Belfast East,Canterbury,2192,2030,1841, 926 , 840 
317400,Northwood,Canterbury,3221,Masked,2953, >950 , 917 
317500,Russley,Canterbury,946,887,839, 938 , 887 
317600,Regents Park,Canterbury,1543,Masked,1411, >950 , 914 
317700,Hawthornden,Canterbury,2240,Masked,2036, >950 , 909 
317800,Bishopdale North,Canterbury,3610,Masked,3145, >950 , 871 
317900,Casebrook,Canterbury,3624,3398,3105, 938 , 857 
318000,Bishopdale West,Canterbury,2323,2174,2012, 936 , 866 
318100,Templeton,Canterbury,1552,1465,1367, 944 , 881 
318200,Islington,Canterbury,818,754,683, 922 , 835 
318300,Burnside Park,Canterbury,2724,2574,2368, 945 , 869 
318400,Marshland,Canterbury,871,785,699, 901 , 803 
318500,Avonhead North,Canterbury,1275,Masked,1125, >950 , 882 
318600,Redwood North,Canterbury,2363,Masked,2063, >950 , 873 
318700,Broomfield,Canterbury,2287,2103,1912, 920 , 836 
318800,Redwood West,Canterbury,1839,1643,1456, 893 , 792 
318900,Avonhead West,Canterbury,1645,1543,1456, 938 , 885 
319000,Bishopdale South,Canterbury,1875,Masked,1673, >950 , 892 
319100,Islington-Hornby Industrial,Canterbury,306,288,257, 941 , 840 
319200,Burnside,Canterbury,2968,Masked,2631, >950 , 886 
319300,Hei Hei,Canterbury,2853,2673,2423, 937 , 849 
319400,Papanui North,Canterbury,1717,1553,1391, 904 , 810 
319500,Avonhead East,Canterbury,2329,Masked,2105, >950 , 904 
319600,Redwood East,Canterbury,2799,2605,2378, 931 , 850 
319700,Avonhead South,Canterbury,2692,Masked,2402, >950 , 892 
319800,Riccarton Racecourse,Canterbury,1263,Masked,1148, >950 , 909 
319900,Bryndwr North,Canterbury,2765,2575,2285, 931 , 826 
320000,Northlands (Christchurch City),Canterbury,105,94,86, 895 , 819 
320100,Papanui West,Canterbury,2592,2452,2252, 946 , 869 
320200,Ilam North,Canterbury,3157,Masked,2975, >950 , 942 
320300,Hornby West,Canterbury,2095,Masked,1781, >950 , 850 
320400,Hornby Central,Canterbury,150,138,127, 920 , 847 
320500,Northcote (Christchurch City),Canterbury,2209,2072,1852, 938 , 838 
320600,Jellie Park,Canterbury,2720,Masked,2463, >950 , 906 
320700,Ilam South,Canterbury,2653,Masked,2424, >950 , 914 
320800,Bryndwr South,Canterbury,2598,2382,2167, 917 , 834 
320900,Papanui East,Canterbury,2099,Masked,1890, >950 , 900 
321000,Sockburn North,Canterbury,3467,Masked,3083, >950 , 889 
321100,Hornby South,Canterbury,3660,3445,3086, 941 , 843 
321200,Ilam University,Canterbury,2923,Masked,Masked, >950 , >950 
321300,Prestons,Canterbury,3501,Masked,3201, >950 , 914 
321400,Strowan,Canterbury,3125,Masked,2830, >950 , 906 
321500,Fendalton,Canterbury,1804,Masked,1690, >950 , 937 
321600,Waitikiri,Canterbury,2313,Masked,2070, >950 , 895 
321700,Mairehau North,Canterbury,2595,2382,2191, 918 , 844 
321800,Bush Inn,Canterbury,2590,Masked,2383, >950 , 920 
321900,Awatea North,Canterbury,2110,Masked,1871, >950 , 887 
322000,Upper Riccarton,Canterbury,1379,Masked,1157, >950 , 839 
322100,Malvern,Canterbury,2105,Masked,1860, >950 , 884 
322200,Rutland,Canterbury,2736,2564,2421, 937 , 885 
322300,Sockburn South,Canterbury,334,312,278, 934 , 832 
322400,Deans Bush,Canterbury,2337,Masked,2137, >950 , 914 
322500,Wigram North,Canterbury,979,Masked,900, >950 , 919 
322600,Holmwood,Canterbury,2100,Masked,1939, >950 , 923 
322700,Wharenui,Canterbury,2285,Masked,2038, >950 , 892 
322800,Wigram West,Canterbury,1206,Masked,1062, >950 , 881 
322900,Awatea South,Canterbury,1665,Masked,1520, >950 , 913 
323000,Merivale,Canterbury,2816,Masked,2532, >950 , 899 
323100,Mairehau South,Canterbury,3011,2790,2518, 927 , 836 
323200,Mona Vale,Canterbury,1332,Masked,1238, >950 , 929 
323300,Riccarton West,Canterbury,2669,Masked,2393, >950 , 897 
323400,Shirley West,Canterbury,3505,3164,2776, 903 , 792 
323500,Middleton,Canterbury,173,Masked,Masked, >950 , >950 
323600,Wigram South,Canterbury,1076,1021,940, 949 , 874 
323700,Queenspark,Canterbury,2894,2695,2438, 931 , 842 
323800,St Albans North,Canterbury,1883,Masked,1632, >950 , 867 
323900,St Albans West,Canterbury,2200,Masked,1965, >950 , 893 
324000,Travis Wetlands,Canterbury,2054,1950,1740, 949 , 847 
324100,Wigram East,Canterbury,720,Masked,652, >950 , 906 
324200,Riccarton Central,Canterbury,69,Masked,Masked, >950 , >950 
324300,Oaklands West,Canterbury,2448,Masked,2229, >950 , 911 
324400,Riccarton South,Canterbury,2771,Masked,2614, >950 , 943 
324500,Halswell West,Canterbury,3415,Masked,3036, >950 , 889 
324600,Shirley East,Canterbury,2390,2203,2004, 922 , 838 
324700,Broken Run,Canterbury,499,Masked,463, >950 , 928 
324800,St Albans East,Canterbury,2692,2548,2312, 947 , 859 
324900,Hagley Park,Canterbury,85,Masked,Masked, >950 , >950 
325000,Hillmorton,Canterbury,2360,Masked,2077, >950 , 880 
325100,Parklands,Canterbury,3380,3113,2792, 921 , 826 
325200,Riccarton East,Canterbury,913,Masked,816, >950 , 894 
325300,Edgeware,Canterbury,3510,Masked,3061, >950 , 872 
325400,Aidanfield,Canterbury,3370,Masked,3028, >950 , 899 
325500,Tower Junction,Canterbury,173,164,161, 948 , 931 
325600,Burwood,Canterbury,2863,2654,2347, 927 , 820 
325700,Christchurch Central-West,Canterbury,1129,1056,960, 935 , 850 
325800,Christchurch Central-North,Canterbury,2425,2284,2079, 942 , 857 
325900,Richmond North (Christchurch City),Canterbury,1961,1816,1597, 926 , 814 
326000,Waimairi Beach,Canterbury,1161,Masked,1012, >950 , 872 
326100,Addington West,Canterbury,2040,Masked,1772, >950 , 869 
326200,Otakaro-Avon River Corridor,Canterbury,85,Masked,Masked, >950 , >950 
326300,Oaklands East,Canterbury,2789,2628,2355, 942 , 844 
326500,Dallington,Canterbury,1937,1752,1529, 904 , 789 
326600,Christchurch Central,Canterbury,113,97,84, 858 , 743 
326700,Hoon Hay West,Canterbury,2596,2349,2062, 905 , 794 
326800,Richmond South (Christchurch City),Canterbury,1826,1724,1499, 944 , 821 
326900,Spreydon West,Canterbury,2582,2398,2164, 929 , 838 
327000,Christchurch Central-East,Canterbury,2065,Masked,1861, >950 , 901 
327100,Christchurch Central-South,Canterbury,660,Masked,567, >950 , 859 
327200,North Beach,Canterbury,3426,3041,2617, 888 , 764 
327300,Halswell North,Canterbury,1965,Masked,1790, >950 , 911 
327400,Addington East,Canterbury,2455,2323,2040, 946 , 831 
327500,Avondale (Christchurch City),Canterbury,2022,1832,1608, 906 , 795 
327600,Spreydon North,Canterbury,3145,2955,2646, 940 , 841 
327700,Hoon Hay East,Canterbury,2612,Masked,2254, >950 , 863 
327800,Avonside,Canterbury,1406,1179,1001, 839 , 712 
327900,Linwood West,Canterbury,4233,3934,3489, 929 , 824 
328000,Halswell South,Canterbury,2411,Masked,2137, >950 , 886 
328100,Sydenham Central,Canterbury,217,Masked,190, >950 , 876 
328200,Spreydon South,Canterbury,2017,1874,1699, 929 , 842 
328300,Rawhiti ,Canterbury,2444,2101,1799, 860 , 736 
328400,Wainoni,Canterbury,2367,2069,1741, 874 , 736 
328500,Linwood North,Canterbury,2302,2075,1778, 901 , 772 
328600,Aranui,Canterbury,3462,2830,2268, 817 , 655 
328700,Sydenham West,Canterbury,1201,1084,972, 903 , 809 
328800,Lancaster Park,Canterbury,225,Masked,176, >950 , 782 
328900,Phillipstown,Canterbury,3283,3050,2568, 929 , 782 
329000,Kennedys Bush,Canterbury,1123,1029,953, 916 , 849 
329100,Somerfield East,Canterbury,3110,2948,2706, 948 , 870 
329200,Somerfield West,Canterbury,2649,2511,2330, 948 , 880 
329300,Linwood East,Canterbury,1739,1559,1340, 896 , 771 
329400,Sydenham North,Canterbury,1667,Masked,1375, >950 , 825 
329500,Hoon Hay South,Canterbury,1830,Masked,1591, >950 , 869 
329600,Charleston (Christchurch City),Canterbury,1246,1144,978, 918 , 785 
329700,Sydenham South,Canterbury,2295,2180,1972, 950 , 859 
329800,Bexley,Canterbury,2143,1885,1589, 880 , 741 
329900,Waltham,Canterbury,1669,1502,1312, 900 , 786 
330000,Westmorland,Canterbury,2144,Masked,1968, >950 , 918 
330100,Woolston North,Canterbury,2775,2484,2110, 895 , 760 
330200,New Brighton,Canterbury,2752,2404,2096, 874 , 762 
330300,Cashmere West,Canterbury,2773,Masked,2554, >950 , 921 
330400,Bromley South,Canterbury,2424,2182,1905, 900 , 786 
330500,Ensors,Canterbury,1965,1735,1495, 883 , 761 
330600,Beckenham,Canterbury,1995,Masked,1832, >950 , 918 
330700,Bromley North,Canterbury,52,48,40, 923 , 769 
330800,St Martins,Canterbury,2340,2149,1954, 918 , 835 
330900,Opawa,Canterbury,1251,1167,1060, 933 , 847 
331000,Woolston West,Canterbury,989,874,727, 884 , 735 
331100,Woolston East,Canterbury,2755,2518,2225, 914 , 808 
331200,Huntsbury,Canterbury,2230,Masked,2012, >950 , 902 
331300,Cashmere East,Canterbury,3054,Masked,2773, >950 , 908 
331400,Hillsborough (Christchurch City),Canterbury,2130,1971,1812, 925 , 851 
331500,Woolston South,Canterbury,441,394,357, 893 , 810 
331600,Port Hills,Canterbury,78,70,64, 897 , 821 
331700,South New Brighton,Canterbury,2764,2462,2170, 891 , 785 
331800,Brookhaven-Ferrymead,Canterbury,940,865,792, 920 , 843 
331900,Heathcote Valley,Canterbury,2094,1978,1790, 945 , 855 
332000,Mount Pleasant,Canterbury,3474,3222,3023, 927 , 870 
332100,Redcliffs,Canterbury,1950,1846,1748, 947 , 896 
332200,Governors Bay,Canterbury,777,723,670, 931 , 862 
332400,Clifton Hill,Canterbury,1638,1517,1417, 926 , 865 
332500,Lyttelton,Canterbury,2724,2546,2362, 935 , 867 
332700,Sumner,Canterbury,3204,2995,2793, 935 , 872 
332800,Teddington,Canterbury,196,170,154, 867 , 786 
332900,Diamond Harbour,Canterbury,1312,1211,1129, 923 , 861 
333100,Banks Peninsula South,Canterbury,1061,949,842, 894 , 794 
333200,Eastern Bays-Banks Peninsula,Canterbury,500,470,437, 940 , 874 
333300,Akaroa Harbour,Canterbury,652,589,553, 903 , 848 
333500,Akaroa,Canterbury,603,545,517, 904 , 857 
333600,Craigieburn,Canterbury,112,104,97, 929 , 866 
333700,Torlesse,Canterbury,976,873,747, 894 , 765 
333800,Glenroy-Hororata,Canterbury,888,813,711, 916 , 801 
333900,Glentunnel,Canterbury,1032,939,819, 910 , 794 
334000,Darfield,Canterbury,2421,2245,2042, 927 , 843 
334100,Kirwee,Canterbury,1085,1011,909, 932 , 838 
334200,Bankside,Canterbury,1264,Masked,1064, >950 , 842 
334300,Charing Cross,Canterbury,742,691,621, 931 , 837 
334400,Halkett,Canterbury,1490,1401,1291, 940 , 866 
334500,Newtons Road,Canterbury,2805,2579,2378, 919 , 848 
334600,West Melton,Canterbury,1921,Masked,1797, >950 , 935 
334700,Burnham Camp,Canterbury,482,Masked,Masked, >950 , >950 
334900,Rolleston North West,Canterbury,3101,Masked,2693, >950 , 868 
335000,Springston,Canterbury,1902,1764,1614, 927 , 849 
335100,Rolleston Central,Canterbury,2761,2594,2358, 940 , 854 
335200,Rolleston North East,Canterbury,3864,Masked,3383, >950 , 876 
335300,Rolleston South West,Canterbury,2945,Masked,2598, >950 , 882 
335400,Southbridge,Canterbury,2002,1822,1618, 910 , 808 
335500,Rolleston South East,Canterbury,5726,Masked,5065, >950 , 885 
335600,Trents,Canterbury,1669,1522,1421, 912 , 851 
335700,Prebbleton,Canterbury,4008,Masked,3686, >950 , 920 
335800,Irwell,Canterbury,1097,986,852, 899 , 777 
335900,Ladbrooks,Canterbury,1623,Masked,1435, >950 , 884 
336000,Lincoln West,Canterbury,3085,Masked,2812, >950 , 912 
336100,Lincoln East,Canterbury,4163,Masked,3871, >950 , 930 
336200,Leeston,Canterbury,1808,1698,1527, 939 , 845 
336300,Tai Tapu,Canterbury,1041,Masked,952, >950 , 915 
336400,Motukarara,Canterbury,551,477,430, 866 , 780 
336600,Ashburton Lakes,Canterbury,65,56,52, 862 , 800 
336700,Cairnbrae,Canterbury,1109,Masked,992, >950 , 894 
336800,Ashburton Forks,Canterbury,1664,1525,1375, 916 , 826 
336900,Methven,Canterbury,1477,1369,1263, 927 , 855 
337000,Ealing-Lowcliffe,Canterbury,1095,Masked,918, >950 , 838 
337100,Eiffelton,Canterbury,1986,1855,1670, 934 , 841 
337200,Chertsey,Canterbury,1289,1218,1090, 945 , 846 
337300,Winchmore-Wakanui,Canterbury,1211,1108,992, 915 , 819 
337400,Allenton North,Canterbury,2346,2179,2028, 929 , 864 
337500,Allenton South,Canterbury,1753,1649,1474, 941 , 841 
337600,Rakaia,Canterbury,1217,1104,986, 907 , 810 
337700,Ashburton North,Canterbury,922,875,797, 949 , 864 
337800,Allenton East,Canterbury,1892,1755,1624, 928 , 858 
337900,Tinwald North,Canterbury,1123,1046,941, 931 , 838 
338000,Ashburton Central,Canterbury,136,Masked,114, >950 , 838 
338100,Ashburton West,Canterbury,808,754,691, 933 , 855 
338200,Tinwald South,Canterbury,1973,1812,1623, 918 , 823 
338300,Ashburton East,Canterbury,1420,1273,1164, 896 , 820 
338400,Netherby,Canterbury,1832,1657,1478, 904 , 807 
338500,Hampstead,Canterbury,2429,2164,1886, 891 , 776 
338600,Ben McLeod,South Canterbury,121,103,92, 851 , 760 
338700,Arundel,South Canterbury,1162,1058,986, 910 , 849 
338800,Levels Valley,South Canterbury,940,832,752, 885 , 800 
338900,Geraldine,South Canterbury,2443,2181,2052, 893 , 840 
339000,Rangitata,South Canterbury,1669,1488,1361, 892 , 815 
339100,Waitohi (Timaru District),South Canterbury,1466,1264,1150, 862 , 784 
339200,Pleasant Point,South Canterbury,1244,1122,1030, 902 , 828 
339300,Temuka West,South Canterbury,1975,1733,1600, 877 , 810 
339400,Hadlow,South Canterbury,1298,1190,1105, 917 , 851 
339500,Levels,South Canterbury,1133,1041,962, 919 , 849 
339600,Temuka East,South Canterbury,2039,1815,1638, 890 , 803 
339700,Gleniti North,South Canterbury,1377,1307,1237, 949 , 898 
339800,Washdyke,South Canterbury,977,884,813, 905 , 832 
339900,Fairview,South Canterbury,1438,1245,1141, 866 , 793 
340000,Gleniti South,South Canterbury,2309,2160,2050, 935 , 888 
340100,Glenwood,South Canterbury,1588,1438,1308, 906 , 824 
340200,Marchwiel West,South Canterbury,1271,1141,1058, 898 , 832 
340300,Marchwiel East,South Canterbury,1717,1482,1327, 863 , 773 
340400,Highfield North,South Canterbury,2176,1958,1848, 900 , 849 
340500,Highfield South,South Canterbury,1063,977,899, 919 , 846 
340600,Waimataitai-Maori Hill,South Canterbury,1860,1661,1549, 893 , 833 
340700,Fraser Park,South Canterbury,2368,2170,2002, 916 , 845 
340800,Seaview,South Canterbury,1811,1617,1452, 893 , 802 
341000,Watlington,South Canterbury,1896,1670,1503, 881 , 793 
341100,Timaru Central,South Canterbury,344,298,258, 866 , 750 
341200,Timaru East,South Canterbury,253,Masked,Masked, >950 , >950 
341300,Parkside,South Canterbury,2086,1827,1674, 876 , 802 
341400,Kensington (Timaru District),South Canterbury,1277,1104,999, 865 , 782 
341500,Mackenzie Lakes,South Canterbury,860,775,693, 901 , 806 
341800,Twizel,South Canterbury,1271,1146,1067, 902 , 839 
341900,Opua (Mackenzie District),South Canterbury,1168,1035,888, 886 , 760 
342000,Fairlie,South Canterbury,783,712,624, 909 , 797 
342100,Hakataramea,South Canterbury,710,621,545, 875 , 768 
342200,Maungati,South Canterbury,570,526,443, 923 , 777 
342300,Lyalldale,South Canterbury,581,486,434, 836 , 747 
342400,Makikihi-Willowbridge,South Canterbury,895,789,715, 882 , 799 
342500,Waimate North,South Canterbury,540,465,420, 861 , 778 
342600,Morven-Glenavy-Ikawai,South Canterbury,907,844,752, 931 , 829 
342700,Waimate West,South Canterbury,1226,1055,963, 861 , 785 
342800,Waimate East,South Canterbury,1544,1346,1246, 872 , 807 
343000,Chatham Islands,Canterbury,216,Masked,Masked, >950 , >950 
343100,Aviemore,Southern,635,543,489, 855 , 770 
343300,Danseys Pass,Southern,796,711,619, 893 , 778 
343400,Ngapara,Southern,1272,1111,1003, 873 , 789 
343500,Lower Waitaki,Southern,1186,1065,972, 898 , 820 
343600,Waihemo,Southern,1179,999,912, 847 , 774 
343700,Maheno,Southern,1728,1479,1324, 856 , 766 
343800,Weston,Southern,1031,925,870, 897 , 844 
343900,Oamaru North Milner Park,Southern,2205,1970,1831, 893 , 830 
344000,Oamaru North Orana Park,Southern,2427,2224,1968, 916 , 811 
344100,Oamaru Gardens,Southern,1032,949,882, 920 , 855 
344200,Glen Warren,Southern,1553,1340,1217, 863 , 784 
344300,Holmes Hill,Southern,1186,1093,1020, 922 , 860 
344400,Oamaru Central,Southern,312,282,266, 904 , 853 
344500,South Hill,Southern,1914,1738,1586, 908 , 829 
344700,Palmerston,Southern,865,714,646, 825 , 747 
344800,Lindis-Nevis Valleys,Southern,2433,2215,2061, 910 , 847 
344900,Cromwell West,Southern,3013,Masked,2641, >950 , 877 
345000,Cromwell East,Southern,2347,2182,2018, 930 , 860 
345100,Manuherikia-Ida Valleys,Southern,971,868,806, 894 , 830 
345200,Earnscleugh,Southern,600,Masked,Masked, >950 , >950 
345300,Dunstan-Galloway,Southern,1561,1437,1350, 921 , 865 
345400,Clyde,Southern,1052,982,944, 933 , 897 
345500,Alexandra North,Southern,2524,2372,2195, 940 , 870 
345600,Alexandra South,Southern,2296,2120,2000, 923 , 871 
345700,Maniototo,Southern,1437,1360,1263, 946 , 879 
345800,Teviot Valley,Southern,1476,1294,1199, 877 , 812 
345900,Outer Wanaka,Southern,331,276,252, 834 , 761 
346000,Glenorchy,Southern,347,327,303, 942 , 873 
346200,Outer Wakatipu,Southern,767,716,674, 934 , 879 
346400,Cardrona,Southern,625,572,521, 915 , 834 
346600,Wanaka Waterfront,Southern,1885,Masked,1678, >950 , 890 
346700,Wanaka North,Southern,2720,Masked,2393, >950 , 880 
346800,Wanaka West,Southern,1730,1559,1463, 901 , 846 
346900,Albert Town,Southern,1866,1709,1577, 916 , 845 
347000,Wanaka Central,Southern,1247,Masked,1122, >950 , 900 
347100,Lake Hawea,Southern,1300,1125,1021, 865 , 785 
347200,Upper Clutha Valley,Southern,1144,959,864, 838 , 755 
347300,Kingston,Southern,273,227,215, 832 , 788 
347400,Arthurs Point,Southern,1119,Masked,984, >950 , 879 
347500,Wakatipu Basin,Southern,1512,1408,1326, 931 , 877 
347700,Warren Park,Southern,1090,Masked,Masked, >950 , >950 
347800,Sunshine Bay-Fernhill,Southern,2252,Masked,2051, >950 , 911 
347900,Arrowtown,Southern,2262,Masked,2067, >950 , 914 
348000,Quail Rise,Southern,673,Masked,606, >950 , 900 
348100,Queenstown Central,Southern,731,Masked,Masked, >950 , >950 
348200,Queenstown East,Southern,1156,Masked,Masked, >950 , >950 
348300,Frankton Arm,Southern,1726,Masked,1560, >950 , 904 
348400,Frankton,Southern,2562,Masked,Masked, >950 , >950 
348500,Lake Hayes,Southern,350,Masked,326, >950 , 931 
348600,Kelvin Heights,Southern,1077,989,908, 918 , 843 
348700,Shotover Country,Southern,2637,Masked,2418, >950 , 917 
348800,Lake Hayes Estate,Southern,1916,Masked,1697, >950 , 886 
348900,Jacks Point,Southern,1635,Masked,1499, >950 , 917 
349000,Strath Taieri,Southern,534,470,424, 880 , 794 
349100,Bucklands Crossing,Southern,1361,1230,1146, 904 , 842 
349200,Waikouaiti,Southern,1124,996,902, 886 , 802 
349300,Momona,Southern,2042,1879,1708, 920 , 836 
349400,Taieri,Southern,1351,Masked,1208, >950 , 894 
349600,Mount Cargill,Southern,1745,1574,1474, 902 , 845 
349700,Bush Road,Southern,2090,1971,1849, 943 , 885 
349800,Mosgiel East,Southern,2660,2525,2401, 949 , 903 
349900,Mosgiel Central,Southern,2432,2259,2137, 929 , 879 
350000,Seddon Park,Southern,2497,2338,2193, 936 , 878 
350100,Wingatui,Southern,799,751,709, 940 , 887 
350200,Saddle Hill-Chain Hills,Southern,1145,1066,1006, 931 , 879 
350300,East Taieri,Southern,2026,Masked,1827, >950 , 902 
350400,Halfway Bush,Southern,1552,1471,1357, 948 , 874 
350500,Helensburgh,Southern,1034,Masked,937, >950 , 906 
350600,Glenleith,Southern,1082,Masked,999, >950 , 923 
350700,Fairfield (Dunedin City),Southern,2220,Masked,2010, >950 , 905 
350900,Brockville,Southern,1978,1806,1619, 913 , 819 
351000,Wakari,Southern,3443,3257,3049, 946 , 886 
351100,Abbotsford,Southern,2409,Masked,2140, >950 , 888 
351200,Brighton,Southern,1288,1150,1036, 893 , 804 
351300,Pine Hill-Dalmore,Southern,1970,1839,1709, 934 , 868 
351400,Kaikorai-Bradford,Southern,991,Masked,885, >950 , 893 
351500,Maori Hill,Southern,2186,Masked,2057, >950 , 941 
351600,Roslyn (Dunedin City),Southern,2788,2607,2484, 935 , 891 
351700,North East Valley Chingford,Southern,1395,1301,1222, 933 , 876 
351800,Roseneath-Sawyers Bay,Southern,1304,1200,1115, 920 , 855 
351900,Normanby ,Southern,1281,1134,1065, 885 , 831 
352000,North East Valley Knox,Southern,2191,Masked,2018, >950 , 921 
352100,Belleknowes,Southern,1975,Masked,1811, >950 , 917 
352200,Gardens (Dunedin City),Southern,3062,Masked,Masked, >950 , >950 
352300,Kenmure,Southern,1679,1582,1487, 942 , 886 
352400,Campus West,Southern,1490,Masked,Masked, >950 , >950 
352500,Waldronville,Southern,1136,Masked,1043, >950 , 918 
352600,Green Island,Southern,1990,1844,1694, 927 , 851 
352700,Port Chalmers,Southern,1207,1117,1047, 925 , 867 
352800,Royal Terrace,Southern,1449,Masked,Masked, >950 , >950 
352900,Arthur Street,Southern,1342,Masked,1190, >950 , 887 
353000,Opoho,Southern,1035,Masked,978, >950 , 945 
353100,Campus North,Southern,2304,Masked,Masked, >950 , >950 
353200,Campus South,Southern,1737,Masked,Masked, >950 , >950 
353300,Mornington,Southern,2480,2282,2085, 920 , 841 
353400,Dunedin Central,Southern,1857,Masked,1708, >950 , 920 
353500,Maryhill,Southern,1910,1784,1672, 934 , 875 
353600,Ravensbourne-St Leonards,Southern,1728,1609,1510, 931 , 874 
353700,Harbourside,Southern,49,43,40, 878 , 816 
353800,Fernhill,Southern,1543,1464,1348, 949 , 874 
353900,Otago Peninsula,Southern,761,696,647, 915 , 850 
354000,Concord,Southern,1269,1170,1063, 922 , 838 
354100,Calton Hill,Southern,1223,1056,949, 863 , 776 
354200,Caversham,Southern,2161,1928,1765, 892 , 817 
354300,Hillside-Portsmouth Drive,Southern,98,Masked,85, >950 , 867 
354400,Kew (Dunedin City),Southern,1497,1412,1327, 943 , 886 
354500,Corstorphine,Southern,1660,1479,1327, 891 , 799 
354600,Forbury,Southern,1173,1074,980, 916 , 835 
354700,Bathgate Park,Southern,2196,1962,1820, 893 , 829 
354800,St Clair,Southern,2126,Masked,1983, >950 , 933 
354900,Waverley ,Southern,2335,Masked,2143, >950 , 918 
355000,Macandrew Bay-Company Bay,Southern,1402,Masked,1286, >950 , 917 
