SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
112200,Parakai,Waitemata,Maori,12+,200,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112300,Helensville Rural,Waitemata,Maori,12+,126,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112400,Helensville,Waitemata,Maori,12+,404,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112400,Helensville,Waitemata,Maori,5-11,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112400,Helensville,Waitemata,Pacific Peoples,12+,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112500,Waitoki,Waitemata,Maori,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112600,Waikoukou Valley,Waitemata,Maori,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112700,Orewa North,Waitemata,Maori,12+,198,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112700,Orewa North,Waitemata,Pacific Peoples,12+,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112800,Hatfields Beach,Waitemata,Maori,12+,114,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112900,Orewa South,Waitemata,Maori,12+,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
112900,Orewa South,Waitemata,Pacific Peoples,12+,68,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113000,Orewa Central,Waitemata,Maori,12+,156,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113000,Orewa Central,Waitemata,Pacific Peoples,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113100,Millwater North,Waitemata,Maori,12+,81,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113200,Waipatukahu,Waitemata,Maori,12+,165,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113300,Millwater South,Waitemata,Maori,12+,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113400,Dairy Flat North,Waitemata,Maori,12+,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113400,Dairy Flat North,Waitemata,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113500,Dairy Flat West,Waitemata,Maori,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113600,Kingsway,Waitemata,Maori,12+,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113600,Kingsway,Waitemata,Pacific Peoples,12+,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113800,Silverdale Central (Auckland),Waitemata,Maori,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
113900,Red Beach West,Waitemata,Maori,12+,118,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114000,Red Beach East,Waitemata,Maori,12+,198,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114000,Red Beach East,Waitemata,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114100,Silverdale South (Auckland),Waitemata,Maori,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114200,Waimauku,Waitemata,Maori,12+,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114400,Vipond,Waitemata,Maori,12+,188,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114400,Vipond,Waitemata,Maori,5-11,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114400,Vipond,Waitemata,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114500,Muriwai,Waitemata,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114600,Stanmore Bay West,Waitemata,Maori,12+,191,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114600,Stanmore Bay West,Waitemata,Maori,5-11,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114700,Kumeu Rural West,Waitemata,Maori,12+,116,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114700,Kumeu Rural West,Waitemata,Pacific Peoples,12+,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114800,Okura Bush,Waitemata,Maori,12+,59,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114900,Whangaparoa Central,Waitemata,Maori,12+,252,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114900,Whangaparoa Central,Waitemata,Maori,5-11,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
114900,Whangaparoa Central,Waitemata,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115000,Kumeu-Huapai,Waitemata,Maori,12+,290,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115000,Kumeu-Huapai,Waitemata,Maori,5-11,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115000,Kumeu-Huapai,Waitemata,Pacific Peoples,12+,181,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115100,Stanmore Bay East,Waitemata,Maori,12+,229,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115100,Stanmore Bay East,Waitemata,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115100,Stanmore Bay East,Waitemata,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115200,Manly West,Waitemata,Maori,12+,170,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115200,Manly West,Waitemata,Pacific Peoples,12+,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115300,Muriwai Valley-Bethells Beach,Waitemata,Maori,12+,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115400,Tindalls-Matakatia,Waitemata,Maori,12+,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115500,Coatesville,Waitemata,Maori,12+,68,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115600,Dairy Flat South,Waitemata,Maori,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115700,Gulf Harbour North,Waitemata,Maori,12+,127,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115700,Gulf Harbour North,Waitemata,Pacific Peoples,12+,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115800,Manly East,Waitemata,Maori,12+,225,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115800,Manly East,Waitemata,Maori,5-11,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115800,Manly East,Waitemata,Pacific Peoples,12+,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115900,Riverhead,Waitemata,Maori,12+,195,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115900,Riverhead,Waitemata,Maori,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
115900,Riverhead,Waitemata,Pacific Peoples,12+,66,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116000,Army Bay,Waitemata,Maori,12+,80,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116000,Army Bay,Waitemata,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116100,Kumeu Rural East,Waitemata,Maori,12+,204,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116100,Kumeu Rural East,Waitemata,Pacific Peoples,12+,105,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116200,Gulf Harbour South,Waitemata,Maori,12+,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116400,Taupaki,Waitemata,Maori,12+,106,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116400,Taupaki,Waitemata,Pacific Peoples,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116500,Long Bay,Waitemata,Maori,12+,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116600,Paremoremo East,Waitemata,Maori,12+,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116700,Albany Heights,Waitemata,Maori,12+,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116700,Albany Heights,Waitemata,Pacific Peoples,12+,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116800,Awaruku,Waitemata,Maori,12+,151,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116800,Awaruku,Waitemata,Pacific Peoples,12+,57,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116900,Fairview Heights,Waitemata,Maori,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
116900,Fairview Heights,Waitemata,Pacific Peoples,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117000,Whenuapai,Waitemata,Maori,12+,444,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117000,Whenuapai,Waitemata,Maori,5-11,82,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117000,Whenuapai,Waitemata,Pacific Peoples,12+,246,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117100,Waitakere Ranges North,Waitemata,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117200,Torbay,Waitemata,Maori,12+,149,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117200,Torbay,Waitemata,Pacific Peoples,12+,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117300,Albany Central,Waitemata,Maori,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117400,Albany West,Waitemata,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117400,Albany West,Waitemata,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117500,Glamorgan,Waitemata,Maori,12+,152,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117500,Glamorgan,Waitemata,Pacific Peoples,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117600,Oteha East,Waitemata,Maori,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117600,Oteha East,Waitemata,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117700,Northcross,Waitemata,Maori,12+,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117900,Waiake,Waitemata,Maori,12+,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
117900,Waiake,Waitemata,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118000,Waitakere,Waitemata,Maori,12+,199,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118000,Waitakere,Waitemata,Pacific Peoples,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118100,Albany South,Waitemata,Maori,12+,96,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118100,Albany South,Waitemata,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118200,Browns Bay South West,Waitemata,Maori,12+,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118200,Browns Bay South West,Waitemata,Pacific Peoples,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118300,Browns Bay Central,Waitemata,Maori,12+,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118400,Schnapper Rock,Waitemata,Maori,12+,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118500,Pinehill ,Waitemata,Maori,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118500,Pinehill ,Waitemata,Pacific Peoples,12+,43,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118600,North Harbour,Waitemata,Maori,12+,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118700,Browns Bay South East,Waitemata,Maori,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
118900,Greenhithe West,Waitemata,Maori,12+,130,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119000,Rothesay Bay,Waitemata,Maori,12+,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119100,Greenhithe East,Waitemata,Maori,12+,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119100,Greenhithe East,Waitemata,Pacific Peoples,12+,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119200,Hobsonville,Waitemata,Maori,12+,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119200,Hobsonville,Waitemata,Pacific Peoples,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119400,Greenhithe South,Waitemata,Maori,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119500,Murrays Bay West,Waitemata,Maori,12+,72,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119600,Westgate South,Waitemata,Maori,12+,281,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119600,Westgate South,Waitemata,Maori,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119600,Westgate South,Waitemata,Pacific Peoples,12+,281,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119600,Westgate South,Waitemata,Pacific Peoples,5-11,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119800,West Harbour West,Waitemata,Maori,12+,584,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119800,West Harbour West,Waitemata,Maori,5-11,145,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119800,West Harbour West,Waitemata,Pacific Peoples,12+,588,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119800,West Harbour West,Waitemata,Pacific Peoples,5-11,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119900,Unsworth Heights West,Waitemata,Maori,12+,59,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
119900,Unsworth Heights West,Waitemata,Pacific Peoples,12+,56,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120000,Murrays Bay East,Waitemata,Maori,12+,69,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120100,Birdwood West,Waitemata,Maori,12+,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120100,Birdwood West,Waitemata,Pacific Peoples,12+,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120200,Hobsonville Point,Waitemata,Maori,12+,303,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120200,Hobsonville Point,Waitemata,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120200,Hobsonville Point,Waitemata,Pacific Peoples,12+,211,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120200,Hobsonville Point,Waitemata,Pacific Peoples,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120300,West Harbour Clearwater Cove,Waitemata,Maori,12+,220,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120300,West Harbour Clearwater Cove,Waitemata,Pacific Peoples,12+,153,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120400,Unsworth Heights East,Waitemata,Maori,12+,182,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120400,Unsworth Heights East,Waitemata,Pacific Peoples,12+,123,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120500,Mairangi Bay North,Waitemata,Maori,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120500,Mairangi Bay North,Waitemata,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120600,Massey Central,Waitemata,Maori,12+,501,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120600,Massey Central,Waitemata,Maori,5-11,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120600,Massey Central,Waitemata,Pacific Peoples,12+,647,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120600,Massey Central,Waitemata,Pacific Peoples,5-11,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120700,West Harbour Luckens Point,Waitemata,Maori,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120700,West Harbour Luckens Point,Waitemata,Pacific Peoples,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120800,Mairangi Bay South,Waitemata,Maori,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120900,Massey Royal Road West,Waitemata,Maori,12+,384,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120900,Massey Royal Road West,Waitemata,Maori,5-11,83,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120900,Massey Royal Road West,Waitemata,Pacific Peoples,12+,473,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
120900,Massey Royal Road West,Waitemata,Pacific Peoples,5-11,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121000,Bayview East,Waitemata,Maori,12+,207,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121000,Bayview East,Waitemata,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121000,Bayview East,Waitemata,Pacific Peoples,12+,198,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121100,Swanson Rural,Waitemata,Maori,12+,211,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121100,Swanson Rural,Waitemata,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121100,Swanson Rural,Waitemata,Pacific Peoples,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121200,Sunnynook South,Waitemata,Maori,12+,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121200,Sunnynook South,Waitemata,Pacific Peoples,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121300,Sunnynook North,Waitemata,Maori,12+,107,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121300,Sunnynook North,Waitemata,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121400,Bayview West,Waitemata,Maori,12+,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121400,Bayview West,Waitemata,Pacific Peoples,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121500,Totara Vale North,Waitemata,Maori,12+,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121500,Totara Vale North,Waitemata,Pacific Peoples,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121600,Royal Heights North,Waitemata,Maori,12+,450,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121600,Royal Heights North,Waitemata,Maori,5-11,78,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121600,Royal Heights North,Waitemata,Pacific Peoples,12+,536,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121600,Royal Heights North,Waitemata,Pacific Peoples,5-11,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121700,Massey West,Waitemata,Maori,12+,212,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121700,Massey West,Waitemata,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121700,Massey West,Waitemata,Pacific Peoples,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121800,Beach Haven West,Waitemata,Maori,12+,280,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121800,Beach Haven West,Waitemata,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121800,Beach Haven West,Waitemata,Pacific Peoples,12+,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121900,Totara Vale South,Waitemata,Maori,12+,189,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121900,Totara Vale South,Waitemata,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
121900,Totara Vale South,Waitemata,Pacific Peoples,12+,161,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122000,Swanson,Waitemata,Maori,12+,332,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122000,Swanson,Waitemata,Maori,5-11,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122000,Swanson,Waitemata,Pacific Peoples,12+,279,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122000,Swanson,Waitemata,Pacific Peoples,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122100,Bayview South,Waitemata,Maori,12+,150,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122100,Bayview South,Waitemata,Pacific Peoples,12+,128,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122200,Campbells Bay,Waitemata,Maori,12+,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122300,Royal Heights South,Waitemata,Maori,12+,538,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122300,Royal Heights South,Waitemata,Maori,5-11,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122300,Royal Heights South,Waitemata,Pacific Peoples,12+,666,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122300,Royal Heights South,Waitemata,Pacific Peoples,5-11,116,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122400,Beach Haven East,Waitemata,Maori,12+,644,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122400,Beach Haven East,Waitemata,Maori,5-11,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122400,Beach Haven East,Waitemata,Pacific Peoples,12+,573,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122400,Beach Haven East,Waitemata,Pacific Peoples,5-11,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122500,Massey East,Waitemata,Maori,12+,492,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122500,Massey East,Waitemata,Maori,5-11,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122500,Massey East,Waitemata,Pacific Peoples,12+,880,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122500,Massey East,Waitemata,Pacific Peoples,5-11,148,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122600,Forrest Hill North,Waitemata,Maori,12+,83,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122700,Glenfield North,Waitemata,Maori,12+,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122700,Glenfield North,Waitemata,Pacific Peoples,12+,149,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122800,Birkdale North,Waitemata,Maori,12+,474,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122800,Birkdale North,Waitemata,Maori,5-11,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122800,Birkdale North,Waitemata,Pacific Peoples,12+,344,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122800,Birkdale North,Waitemata,Pacific Peoples,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122900,Massey South,Waitemata,Maori,12+,663,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122900,Massey South,Waitemata,Maori,5-11,147,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122900,Massey South,Waitemata,Pacific Peoples,12+,857,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
122900,Massey South,Waitemata,Pacific Peoples,5-11,135,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123000,Ranui North,Waitemata,Maori,12+,672,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123000,Ranui North,Waitemata,Maori,5-11,149,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123000,Ranui North,Waitemata,Pacific Peoples,12+,"1,073",0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123000,Ranui North,Waitemata,Pacific Peoples,5-11,175,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123100,Glenfield West,Waitemata,Maori,12+,141,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123100,Glenfield West,Waitemata,Pacific Peoples,12+,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123200,Te Atatu Peninsula North West,Waitemata,Maori,12+,526,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123200,Te Atatu Peninsula North West,Waitemata,Maori,5-11,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123200,Te Atatu Peninsula North West,Waitemata,Pacific Peoples,12+,308,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123200,Te Atatu Peninsula North West,Waitemata,Pacific Peoples,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123300,Glenfield South West,Waitemata,Maori,12+,180,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123300,Glenfield South West,Waitemata,Pacific Peoples,12+,184,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123300,Glenfield South West,Waitemata,Pacific Peoples,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123400,Forrest Hill West,Waitemata,Maori,12+,132,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123400,Forrest Hill West,Waitemata,Pacific Peoples,12+,101,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123600,Forrest Hill East,Waitemata,Maori,12+,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123600,Forrest Hill East,Waitemata,Pacific Peoples,12+,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123700,Castor Bay,Waitemata,Maori,12+,115,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123700,Castor Bay,Waitemata,Pacific Peoples,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123800,Ranui Domain,Waitemata,Maori,12+,608,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123800,Ranui Domain,Waitemata,Maori,5-11,136,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123800,Ranui Domain,Waitemata,Pacific Peoples,12+,691,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123800,Ranui Domain,Waitemata,Pacific Peoples,5-11,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123900,Beach Haven South,Waitemata,Maori,12+,171,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
123900,Beach Haven South,Waitemata,Pacific Peoples,12+,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124000,Glenfield Central,Waitemata,Maori,12+,184,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124000,Glenfield Central,Waitemata,Pacific Peoples,12+,105,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124100,Piha,Waitemata,Maori,12+,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124200,Ranui South West,Waitemata,Maori,12+,392,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124200,Ranui South West,Waitemata,Maori,5-11,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124200,Ranui South West,Waitemata,Pacific Peoples,12+,492,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124200,Ranui South West,Waitemata,Pacific Peoples,5-11,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124300,Henderson Larnoch,Waitemata,Maori,12+,645,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124300,Henderson Larnoch,Waitemata,Maori,5-11,148,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124300,Henderson Larnoch,Waitemata,Pacific Peoples,12+,925,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124300,Henderson Larnoch,Waitemata,Pacific Peoples,5-11,156,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
124400,Birkdale South,Waitemata,Maori,12+,337,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
