SA2 CODE 2018,SA2 2018,DHB, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
309000,Karamea,West Coast,648,524,438, 809 , 676 
309200,Westport North,West Coast,1677,1482,1352, 884 , 806 
309300,Westport Rural,West Coast,1113,Masked,981, >950 , 881 
309400,Westport South,West Coast,2177,1949,1765, 895 , 811 
309500,Buller Coalfields,West Coast,755,650,585, 861 , 775 
309600,Charleston (Buller District),West Coast,414,Masked,381, >950 , 920 
309700,Inangahua,West Coast,624,521,450, 835 , 721 
309800,Reefton,West Coast,861,746,650, 866 , 755 
309900,Barrytown,West Coast,836,714,634, 854 , 758 
310000,Runanga,West Coast,1025,862,748, 841 , 730 
310100,Cobden,West Coast,1397,1183,1039, 847 , 744 
310200,Blaketown,West Coast,751,654,583, 871 , 776 
310300,Greymouth Central,West Coast,886,Masked,829, >950 , 936 
310400,King Park,West Coast,886,789,736, 891 , 831 
310500,Marsden,West Coast,1049,972,901, 927 , 859 
310600,Karoro,West Coast,905,Masked,829, >950 , 916 
310700,Rutherglen-Camerons,West Coast,1173,Masked,1064, >950 , 907 
310800,Greymouth Rural,West Coast,624,544,494, 872 , 792 
310900,Dobson,West Coast,744,648,561, 871 , 754 
311000,Nelson Creek,West Coast,555,508,459, 915 , 827 
311100,Lake Brunner,West Coast,581,473,322, 814 , 554 
311200,Haast,West Coast,160,141,128, 881 , 800 
311300,Westland Glaciers-Bruce Bay,West Coast,594,528,450, 889 , 758 
311400,Arahura-Kumara,West Coast,1076,983,907, 914 , 843 
311500,Hokitika,West Coast,2623,2356,2182, 898 , 832 
311700,Hokitika Rural,West Coast,1280,1189,1101, 929 , 860 
311800,Waitaha,West Coast,377,336,297, 891 , 788 
311900,Whataroa-Harihari,West Coast,490,430,354, 878 , 722 
312000,Hokitika Valley-Otira,West Coast,500,450,405, 900 , 810 
312100,Hanmer Range,Canterbury,191,Masked,Masked, >950 , >950 
312200,Amuri,Canterbury,1777,Masked,1555, >950 , 875 
312300,Hanmer Springs,Canterbury,793,Masked,Masked, >950 , >950 
312400,Upper Hurunui,Canterbury,1279,1153,1069, 901 , 836 
312500,Parnassus,Canterbury,1151,1028,967, 893 , 840 
312600,Ashley Forest,Canterbury,563,523,477, 929 , 847 
312700,Omihi,Canterbury,1085,912,844, 841 , 778 
312800,Balcairn,Canterbury,2034,1796,1648, 883 , 810 
312900,Amberley,Canterbury,1945,1816,1682, 934 , 865 
313000,Okuku,Canterbury,599,510,473, 851 , 790 
313100,Ashley Gorge,Canterbury,1010,856,775, 848 , 767 
313200,Oxford,Canterbury,1891,1696,1574, 897 , 832 
313300,Starvation Hill-Cust,Canterbury,1918,1735,1618, 905 , 844 
313400,Loburn,Canterbury,1878,1674,1538, 891 , 819 
313500,Eyrewell,Canterbury,1554,1385,1255, 891 , 808 
313600,West Eyreton,Canterbury,1227,1124,1039, 916 , 847 
313700,Ashley-Sefton,Canterbury,1850,1660,1509, 897 , 816 
313800,Fernside,Canterbury,1171,Masked,1018, >950 , 869 
313900,Rangiora North West,Canterbury,2117,Masked,Masked, >950 , >950 
314000,Kingsbury,Canterbury,2379,Masked,2182, >950 , 917 
314100,Ashgrove,Canterbury,1234,1140,1033, 924 , 837 
314200,Rangiora North East,Canterbury,1516,1355,1211, 894 , 799 
314300,Oxford Estate,Canterbury,1088,995,936, 915 , 860 
314400,Rangiora Central,Canterbury,59,40,35, 678 , 593 
314500,Rangiora South West,Canterbury,1962,1811,1644, 923 , 838 
314600,Lilybrook,Canterbury,2468,2246,2054, 910 , 832 
314700,Waikuku,Canterbury,1632,Masked,1490, >950 , 913 
314800,Mandeville-Ohoka,Canterbury,2864,Masked,2568, >950 , 897 
314900,Rangiora South East,Canterbury,2104,1994,1821, 948 , 865 
315000,Southbrook,Canterbury,643,576,499, 896 , 776 
315100,Swannanoa-Eyreton,Canterbury,812,757,700, 932 , 862 
315200,Tuahiwi,Canterbury,818,736,671, 900 , 820 
315300,Woodend,Canterbury,2492,2340,2105, 939 , 845 
315400,Pegasus,Canterbury,2642,Masked,Masked, >950 , >950 
315500,Clarkville,Canterbury,1294,1217,1114, 940 , 861 
315600,Pegasus Bay,Canterbury,956,819,735, 857 , 769 
315700,Kaiapoi North West,Canterbury,1793,1631,1468, 910 , 819 
315800,Silverstream (Waimakariri District),Canterbury,888,Masked,Masked, >950 , >950 
315900,Sovereign Palms,Canterbury,3127,Masked,2799, >950 , 895 
316000,Kaiapoi West,Canterbury,1062,928,831, 874 , 782 
316100,Kaiapoi Central,Canterbury,1857,1708,1549, 920 , 834 
316200,Kaiapoi South,Canterbury,1631,Masked,1446, >950 , 887 
316300,Kaiapoi East,Canterbury,237,223,213, 941 , 899 
316400,McLeans Island,Canterbury,186,163,144, 876 , 774 
316500,Paparua,Canterbury,404,Masked,354, >950 , 876 
316600,Yaldhurst,Canterbury,1442,Masked,Masked, >950 , >950 
316700,Christchurch Airport,Canterbury,129,Masked,Masked, >950 , >950 
316800,Clearwater,Canterbury,667,Masked,Masked, >950 , >950 
316900,Belfast West,Canterbury,1619,Masked,1450, >950 , 896 
317000,Harewood,Canterbury,1239,Masked,1157, >950 , 934 
317100,Brooklands-Spencerville,Canterbury,689,598,548, 868 , 795 
317200,Styx,Canterbury,916,832,736, 908 , 803 
317300,Belfast East,Canterbury,2141,Masked,1907, >950 , 891 
317400,Northwood,Canterbury,3263,Masked,3024, >950 , 927 
317500,Russley,Canterbury,929,Masked,865, >950 , 931 
317600,Regents Park,Canterbury,1373,Masked,Masked, >950 , >950 
317700,Hawthornden,Canterbury,2167,Masked,Masked, >950 , >950 
317800,Bishopdale North,Canterbury,3600,Masked,3275, >950 , 910 
317900,Casebrook,Canterbury,3607,Masked,3213, >950 , 891 
318000,Bishopdale West,Canterbury,2394,2218,2072, 926 , 865 
318100,Templeton,Canterbury,1570,1484,1411, 945 , 899 
318200,Islington,Canterbury,841,760,706, 904 , 839 
318300,Burnside Park,Canterbury,2808,2617,2456, 932 , 875 
318400,Marshland,Canterbury,734,Masked,Masked, >950 , >950 
318500,Avonhead North,Canterbury,1309,1236,1165, 944 , 890 
318600,Redwood North,Canterbury,2393,Masked,2123, >950 , 887 
318700,Broomfield,Canterbury,2266,2137,1996, 943 , 881 
318800,Redwood West,Canterbury,1902,1675,1520, 881 , 799 
318900,Avonhead West,Canterbury,1649,1556,1483, 944 , 899 
319000,Bishopdale South,Canterbury,1838,Masked,1738, >950 , 946 
319100,Islington-Hornby Industrial,Canterbury,312,295,273, 946 , 875 
319200,Burnside,Canterbury,3047,Masked,2728, >950 , 895 
319300,Hei Hei,Canterbury,2881,2727,2514, 947 , 873 
319400,Papanui North,Canterbury,1662,1575,1437, 948 , 865 
319500,Avonhead East,Canterbury,2326,Masked,2178, >950 , 936 
319600,Redwood East,Canterbury,2803,2645,2462, 944 , 878 
319700,Avonhead South,Canterbury,2706,Masked,2494, >950 , 922 
319800,Riccarton Racecourse,Canterbury,1141,Masked,Masked, >950 , >950 
319900,Bryndwr North,Canterbury,2829,2624,2394, 928 , 846 
320000,Northlands (Christchurch City),Canterbury,117,96,85, 821 , 726 
320100,Papanui West,Canterbury,2527,Masked,2310, >950 , 914 
320200,Ilam North,Canterbury,3134,Masked,Masked, >950 , >950 
320300,Hornby West,Canterbury,2097,Masked,1857, >950 , 886 
320400,Hornby Central,Canterbury,154,139,127, 903 , 825 
320500,Northcote (Christchurch City),Canterbury,2213,Masked,1924, >950 , 869 
320600,Jellie Park,Canterbury,2762,Masked,2532, >950 , 917 
320700,Ilam South,Canterbury,2686,Masked,2491, >950 , 927 
320800,Bryndwr South,Canterbury,2510,Masked,2254, >950 , 898 
320900,Papanui East,Canterbury,2102,Masked,1935, >950 , 921 
321000,Sockburn North,Canterbury,3383,Masked,Masked, >950 , >950 
321100,Hornby South,Canterbury,3693,3505,3197, 949 , 866 
321200,Ilam University,Canterbury,2594,Masked,Masked, >950 , >950 
321300,Prestons,Canterbury,3226,Masked,Masked, >950 , >950 
321400,Strowan,Canterbury,3145,Masked,2909, >950 , 925 
321500,Fendalton,Canterbury,1876,Masked,1737, >950 , 926 
321600,Waitikiri,Canterbury,2348,Masked,2113, >950 , 900 
321700,Mairehau North,Canterbury,2435,Masked,2271, >950 , 933 
321800,Bush Inn,Canterbury,2414,Masked,Masked, >950 , >950 
321900,Awatea North,Canterbury,2120,Masked,1949, >950 , 919 
322000,Upper Riccarton,Canterbury,1382,Masked,1208, >950 , 874 
322100,Malvern,Canterbury,2107,Masked,1933, >950 , 917 
322200,Rutland,Canterbury,2710,Masked,2497, >950 , 921 
322300,Sockburn South,Canterbury,337,Masked,298, >950 , 884 
322400,Deans Bush,Canterbury,2346,Masked,2207, >950 , 941 
322500,Wigram North,Canterbury,826,Masked,Masked, >950 , >950 
322600,Holmwood,Canterbury,2095,Masked,1984, >950 , 947 
322700,Wharenui,Canterbury,2182,Masked,Masked, >950 , >950 
322800,Wigram West,Canterbury,1213,Masked,1096, >950 , 904 
322900,Awatea South,Canterbury,1483,Masked,Masked, >950 , >950 
323000,Merivale,Canterbury,2777,Masked,2617, >950 , 942 
323100,Mairehau South,Canterbury,3074,2837,2614, 923 , 850 
323200,Mona Vale,Canterbury,1296,Masked,Masked, >950 , >950 
323300,Riccarton West,Canterbury,2644,Masked,2505, >950 , 947 
323400,Shirley West,Canterbury,3550,3222,2894, 908 , 815 
323500,Middleton,Canterbury,164,Masked,Masked, >950 , >950 
323600,Wigram South,Canterbury,1081,Masked,982, >950 , 908 
323700,Queenspark,Canterbury,2918,2736,2524, 938 , 865 
323800,St Albans North,Canterbury,1896,Masked,1696, >950 , 895 
323900,St Albans West,Canterbury,2264,Masked,2045, >950 , 903 
324000,Travis Wetlands,Canterbury,2068,Masked,1829, >950 , 884 
324100,Wigram East,Canterbury,722,Masked,677, >950 , 938 
324200,Riccarton Central,Canterbury,72,Masked,Masked, >950 , >950 
324300,Oaklands West,Canterbury,2378,Masked,Masked, >950 , >950 
324400,Riccarton South,Canterbury,2813,Masked,Masked, >950 , >950 
324500,Halswell West,Canterbury,3226,Masked,Masked, >950 , >950 
324600,Shirley East,Canterbury,2280,Masked,2080, >950 , 912 
324700,Broken Run,Canterbury,498,Masked,Masked, >950 , >950 
324800,St Albans East,Canterbury,2646,Masked,2416, >950 , 913 
324900,Hagley Park,Canterbury,79,Masked,Masked, >950 , >950 
325000,Hillmorton,Canterbury,2361,Masked,2171, >950 , 920 
325100,Parklands,Canterbury,3419,3164,2902, 925 , 849 
325200,Riccarton East,Canterbury,898,Masked,Masked, >950 , >950 
325300,Edgeware,Canterbury,3539,Masked,3195, >950 , 903 
325400,Aidanfield,Canterbury,3162,Masked,Masked, >950 , >950 
325500,Tower Junction,Canterbury,125,Masked,Masked, >950 , >950 
325600,Burwood,Canterbury,2879,2693,2458, 935 , 854 
325700,Christchurch Central-West,Canterbury,1004,Masked,Masked, >950 , >950 
325800,Christchurch Central-North,Canterbury,2271,Masked,Masked, >950 , >950 
325900,Richmond North (Christchurch City),Canterbury,2001,1868,1681, 934 , 840 
326000,Waimairi Beach,Canterbury,1169,Masked,1060, >950 , 907 
326100,Addington West,Canterbury,2076,Masked,1862, >950 , 897 
326200,Otakaro-Avon River Corridor,Canterbury,109,98,90, 899 , 826 
326300,Oaklands East,Canterbury,2763,Masked,2454, >950 , 888 
326500,Dallington,Canterbury,1942,1773,1597, 913 , 822 
326600,Christchurch Central,Canterbury,89,Masked,Masked, >950 , >950 
326700,Hoon Hay West,Canterbury,2636,2398,2175, 910 , 825 
326800,Richmond South (Christchurch City),Canterbury,1818,Masked,1586, >950 , 872 
326900,Spreydon West,Canterbury,2632,2446,2258, 929 , 858 
327000,Christchurch Central-East,Canterbury,1837,Masked,Masked, >950 , >950 
327100,Christchurch Central-South,Canterbury,613,Masked,Masked, >950 , >950 
327200,North Beach,Canterbury,3504,3110,2778, 888 , 793 
327300,Halswell North,Canterbury,1781,Masked,Masked, >950 , >950 
327400,Addington East,Canterbury,2478,Masked,2149, >950 , 867 
327500,Avondale (Christchurch City),Canterbury,2066,1883,1700, 911 , 823 
327600,Spreydon North,Canterbury,3232,3002,2764, 929 , 855 
327700,Hoon Hay East,Canterbury,2645,Masked,2328, >950 , 880 
327800,Avonside,Canterbury,1426,1214,1056, 851 , 741 
327900,Linwood West,Canterbury,4193,Masked,3663, >950 , 874 
328000,Halswell South,Canterbury,2323,Masked,2200, >950 , 947 
328100,Sydenham Central,Canterbury,196,Masked,Masked, >950 , >950 
328200,Spreydon South,Canterbury,1981,Masked,1770, >950 , 893 
328300,Rawhiti ,Canterbury,2418,2167,1902, 896 , 787 
328400,Wainoni,Canterbury,2419,2125,1850, 878 , 765 
328500,Linwood North,Canterbury,2308,2106,1860, 912 , 806 
328600,Aranui,Canterbury,3510,2913,2403, 830 , 685 
328700,Sydenham West,Canterbury,1202,1108,1019, 922 , 848 
328800,Lancaster Park,Canterbury,222,Masked,197, >950 , 887 
328900,Phillipstown,Canterbury,3356,3111,2719, 927 , 810 
329000,Kennedys Bush,Canterbury,981,Masked,Masked, >950 , >950 
329100,Somerfield East,Canterbury,3163,2983,2801, 943 , 886 
329200,Somerfield West,Canterbury,2579,Masked,2436, >950 , 945 
329300,Linwood East,Canterbury,1759,1588,1409, 903 , 801 
329400,Sydenham North,Canterbury,1611,Masked,1458, >950 , 905 
329500,Hoon Hay South,Canterbury,1858,1754,1642, 944 , 884 
329600,Charleston (Christchurch City),Canterbury,1272,1180,1035, 928 , 814 
329700,Sydenham South,Canterbury,2284,Masked,2057, >950 , 901 
329800,Bexley,Canterbury,2159,1928,1677, 893 , 777 
329900,Waltham,Canterbury,1726,1541,1397, 893 , 809 
330000,Westmorland,Canterbury,2096,Masked,Masked, >950 , >950 
330100,Woolston North,Canterbury,2796,2534,2235, 906 , 799 
330200,New Brighton,Canterbury,2776,2436,2190, 878 , 789 
330300,Cashmere West,Canterbury,2825,Masked,2619, >950 , 927 
330400,Bromley South,Canterbury,2444,2233,1993, 914 , 815 
330500,Ensors,Canterbury,1949,1762,1563, 904 , 802 
330600,Beckenham,Canterbury,2018,Masked,1891, >950 , 937 
330700,Bromley North,Canterbury,58,48,43, 828 , 741 
330800,St Martins,Canterbury,2374,2181,2023, 919 , 852 
330900,Opawa,Canterbury,1209,Masked,1104, >950 , 913 
331000,Woolston West,Canterbury,1002,896,758, 894 , 756 
331100,Woolston East,Canterbury,2832,2564,2347, 905 , 829 
331200,Huntsbury,Canterbury,2204,Masked,2053, >950 , 931 
331300,Cashmere East,Canterbury,3091,Masked,2829, >950 , 915 
331400,Hillsborough (Christchurch City),Canterbury,2108,2000,1871, 949 , 888 
331500,Woolston South,Canterbury,456,411,370, 901 , 811 
331600,Port Hills,Canterbury,89,72,68, 809 , 764 
331700,South New Brighton,Canterbury,2727,2523,2271, 925 , 833 
331800,Brookhaven-Ferrymead,Canterbury,953,881,820, 924 , 860 
331900,Heathcote Valley,Canterbury,2063,Masked,1854, >950 , 899 
332000,Mount Pleasant,Canterbury,3409,Masked,3119, >950 , 915 
332100,Redcliffs,Canterbury,1930,Masked,1785, >950 , 925 
332200,Governors Bay,Canterbury,750,Masked,700, >950 , 933 
332400,Clifton Hill,Canterbury,1651,1539,1460, 932 , 884 
332500,Lyttelton,Canterbury,2720,Masked,2455, >950 , 903 
332700,Sumner,Canterbury,3212,3026,2869, 942 , 893 
332800,Teddington,Canterbury,183,171,157, 934 , 858 
332900,Diamond Harbour,Canterbury,1253,Masked,1171, >950 , 935 
333100,Banks Peninsula South,Canterbury,1022,Masked,885, >950 , 866 
333200,Eastern Bays-Banks Peninsula,Canterbury,488,Masked,459, >950 , 941 
333300,Akaroa Harbour,Canterbury,615,Masked,579, >950 , 941 
333500,Akaroa,Canterbury,615,556,528, 904 , 859 
333600,Craigieburn,Canterbury,101,Masked,Masked, >950 , >950 
333700,Torlesse,Canterbury,954,896,799, 939 , 838 
333800,Glenroy-Hororata,Canterbury,886,840,757, 948 , 854 
333900,Glentunnel,Canterbury,1017,Masked,876, >950 , 861 
334000,Darfield,Canterbury,2386,Masked,2126, >950 , 891 
334100,Kirwee,Canterbury,1061,Masked,960, >950 , 905 
334200,Bankside,Canterbury,1273,Masked,1126, >950 , 885 
334300,Charing Cross,Canterbury,738,Masked,655, >950 , 888 
334400,Halkett,Canterbury,1440,Masked,1329, >950 , 923 
334500,Newtons Road,Canterbury,2747,Masked,2478, >950 , 902 
334600,West Melton,Canterbury,1843,Masked,Masked, >950 , >950 
334700,Burnham Camp,Canterbury,478,Masked,Masked, >950 , >950 
334900,Rolleston North West,Canterbury,2998,Masked,2813, >950 , 938 
335000,Springston,Canterbury,1784,Masked,1678, >950 , 941 
335100,Rolleston Central,Canterbury,2738,Masked,2462, >950 , 899 
335200,Rolleston North East,Canterbury,3719,Masked,3526, >950 , 948 
335300,Rolleston South West,Canterbury,2719,Masked,Masked, >950 , >950 
335400,Southbridge,Canterbury,1987,1870,1701, 941 , 856 
335500,Rolleston South East,Canterbury,4342,Masked,Masked, >950 , >950 
335600,Trents,Canterbury,1642,1546,1460, 942 , 889 
335700,Prebbleton,Canterbury,3878,Masked,Masked, >950 , >950 
335800,Irwell,Canterbury,1109,1009,904, 910 , 815 
335900,Ladbrooks,Canterbury,1499,Masked,Masked, >950 , >950 
336000,Lincoln West,Canterbury,2821,Masked,Masked, >950 , >950 
336100,Lincoln East,Canterbury,3837,Masked,Masked, >950 , >950 
336200,Leeston,Canterbury,1802,Masked,1595, >950 , 885 
336300,Tai Tapu,Canterbury,955,Masked,Masked, >950 , >950 
336400,Motukarara,Canterbury,526,491,449, 933 , 854 
336600,Ashburton Lakes,Canterbury,63,57,52, 905 , 825 
336700,Cairnbrae,Canterbury,1101,Masked,1035, >950 , 940 
336800,Ashburton Forks,Canterbury,1656,1569,1435, 947 , 867 
336900,Methven,Canterbury,1482,Masked,1311, >950 , 885 
337000,Ealing-Lowcliffe,Canterbury,1133,1066,981, 941 , 866 
337100,Eiffelton,Canterbury,1987,Masked,1750, >950 , 881 
337200,Chertsey,Canterbury,1299,Masked,1141, >950 , 878 
337300,Winchmore-Wakanui,Canterbury,1169,Masked,1054, >950 , 902 
337400,Allenton North,Canterbury,2303,Masked,2084, >950 , 905 
337500,Allenton South,Canterbury,1748,Masked,1552, >950 , 888 
337600,Rakaia,Canterbury,1215,1124,1018, 925 , 838 
337700,Ashburton North,Canterbury,915,Masked,837, >950 , 915 
337800,Allenton East,Canterbury,1849,Masked,1687, >950 , 912 
337900,Tinwald North,Canterbury,1073,Masked,986, >950 , 919 
338000,Ashburton Central,Canterbury,141,133,125, 943 , 887 
338100,Ashburton West,Canterbury,750,Masked,Masked, >950 , >950 
338200,Tinwald South,Canterbury,1954,1845,1693, 944 , 866 
338300,Ashburton East,Canterbury,1350,Masked,1224, >950 , 907 
338400,Netherby,Canterbury,1834,1694,1544, 924 , 842 
338500,Hampstead,Canterbury,2402,2216,1987, 923 , 827 
338600,Ben McLeod,South Canterbury,124,102,93, 823 , 750 
338700,Arundel,South Canterbury,1165,1073,1013, 921 , 870 
338800,Levels Valley,South Canterbury,922,840,775, 911 , 841 
338900,Geraldine,South Canterbury,2378,2207,2093, 928 , 880 
339000,Rangitata,South Canterbury,1577,Masked,1395, >950 , 885 
339100,Waitohi (Timaru District),South Canterbury,1475,1282,1188, 869 , 805 
339200,Pleasant Point,South Canterbury,1212,1128,1049, 931 , 866 
339300,Temuka West,South Canterbury,1957,1760,1643, 899 , 840 
339400,Hadlow,South Canterbury,1322,1207,1142, 913 , 864 
339500,Levels,South Canterbury,1084,Masked,984, >950 , 908 
339600,Temuka East,South Canterbury,2061,1852,1701, 899 , 825 
339700,Gleniti North,South Canterbury,1374,Masked,1271, >950 , 925 
339800,Washdyke,South Canterbury,948,893,837, 942 , 883 
339900,Fairview,South Canterbury,1449,1263,1163, 872 , 803 
340000,Gleniti South,South Canterbury,2288,Masked,2091, >950 , 914 
340100,Glenwood,South Canterbury,1606,1452,1348, 904 , 839 
340200,Marchwiel West,South Canterbury,1272,1162,1096, 914 , 862 
340300,Marchwiel East,South Canterbury,1675,1509,1363, 901 , 814 
340400,Highfield North,South Canterbury,2175,1989,1885, 914 , 867 
340500,Highfield South,South Canterbury,1079,1005,931, 931 , 863 
340600,Waimataitai-Maori Hill,South Canterbury,1838,1699,1593, 924 , 867 
340700,Fraser Park,South Canterbury,2434,2210,2061, 908 , 847 
340800,Seaview,South Canterbury,1805,1660,1496, 920 , 829 
341000,Watlington,South Canterbury,1906,1703,1553, 893 , 815 
341100,Timaru Central,South Canterbury,345,306,277, 887 , 803 
341200,Timaru East,South Canterbury,270,Masked,Masked, >950 , >950 
341300,Parkside,South Canterbury,2095,1855,1708, 885 , 815 
341400,Kensington (Timaru District),South Canterbury,1265,1135,1034, 897 , 817 
341500,Mackenzie Lakes,South Canterbury,866,788,719, 910 , 830 
341800,Twizel,South Canterbury,1297,1187,1121, 915 , 864 
341900,Opua (Mackenzie District),South Canterbury,1185,1051,935, 887 , 789 
342000,Fairlie,South Canterbury,793,717,654, 904 , 825 
342100,Hakataramea,South Canterbury,716,628,570, 877 , 796 
342200,Maungati,South Canterbury,603,534,474, 886 , 786 
342300,Lyalldale,South Canterbury,576,496,450, 861 , 781 
342400,Makikihi-Willowbridge,South Canterbury,899,803,740, 893 , 823 
342500,Waimate North,South Canterbury,517,472,430, 913 , 832 
342600,Morven-Glenavy-Ikawai,South Canterbury,901,Masked,788, >950 , 875 
342700,Waimate West,South Canterbury,1210,1070,979, 884 , 809 
342800,Waimate East,South Canterbury,1515,1373,1279, 906 , 844 
343000,Chatham Islands,Canterbury,180,Masked,Masked, >950 , >950 
343100,Aviemore,Southern,597,557,511, 933 , 856 
343300,Danseys Pass,Southern,820,731,646, 891 , 788 
343400,Ngapara,Southern,1297,1151,1061, 887 , 818 
343500,Lower Waitaki,Southern,1174,1093,1016, 931 , 865 
343600,Waihemo,Southern,1162,1024,946, 881 , 814 
343700,Maheno,Southern,1733,1528,1394, 882 , 804 
343800,Weston,Southern,1015,940,890, 926 , 877 
343900,Oamaru North Milner Park,Southern,2186,2003,1868, 916 , 855 
344000,Oamaru North Orana Park,Southern,2489,2262,2041, 909 , 820 
344100,Oamaru Gardens,Southern,1037,972,916, 937 , 883 
344200,Glen Warren,Southern,1499,1387,1271, 925 , 848 
344300,Holmes Hill,Southern,1200,1115,1046, 929 , 872 
344400,Oamaru Central,Southern,324,293,279, 904 , 861 
344500,South Hill,Southern,1942,1782,1653, 918 , 851 
344700,Palmerston,Southern,848,728,658, 858 , 776 
344800,Lindis-Nevis Valleys,Southern,2400,2257,2122, 940 , 884 
344900,Cromwell West,Southern,2975,Masked,2759, >950 , 927 
345000,Cromwell East,Southern,2323,Masked,2072, >950 , 892 
345100,Manuherikia-Ida Valleys,Southern,983,879,830, 894 , 844 
345200,Earnscleugh,Southern,597,Masked,Masked, >950 , >950 
345300,Dunstan-Galloway,Southern,1553,Masked,1409, >950 , 907 
345400,Clyde,Southern,1057,995,964, 941 , 912 
345500,Alexandra North,Southern,2519,Masked,2292, >950 , 910 
345600,Alexandra South,Southern,2303,2186,2075, 949 , 901 
345700,Maniototo,Southern,1429,Masked,1294, >950 , 906 
345800,Teviot Valley,Southern,1497,1328,1246, 887 , 832 
345900,Outer Wanaka,Southern,329,295,275, 897 , 836 
346000,Glenorchy,Southern,321,Masked,Masked, >950 , >950 
346200,Outer Wakatipu,Southern,750,Masked,686, >950 , 915 
346400,Cardrona,Southern,613,582,548, 949 , 894 
346600,Wanaka Waterfront,Southern,1930,Masked,1741, >950 , 902 
346700,Wanaka North,Southern,2561,Masked,Masked, >950 , >950 
346800,Wanaka West,Southern,1721,1601,1507, 930 , 876 
346900,Albert Town,Southern,1812,Masked,1637, >950 , 903 
347000,Wanaka Central,Southern,1205,Masked,Masked, >950 , >950 
347100,Lake Hawea,Southern,1226,1161,1060, 947 , 865 
347200,Upper Clutha Valley,Southern,1120,990,905, 884 , 808 
347300,Kingston,Southern,279,238,224, 853 , 803 
347400,Arthurs Point,Southern,1038,Masked,Masked, >950 , >950 
347500,Wakatipu Basin,Southern,1452,Masked,1368, >950 , 942 
347700,Warren Park,Southern,1079,Masked,Masked, >950 , >950 
347800,Sunshine Bay-Fernhill,Southern,2293,Masked,2141, >950 , 934 
347900,Arrowtown,Southern,2333,2214,2121, 949 , 909 
348000,Quail Rise,Southern,657,Masked,621, >950 , 945 
348100,Queenstown Central,Southern,724,Masked,Masked, >950 , >950 
348200,Queenstown East,Southern,1162,Masked,Masked, >950 , >950 
348300,Frankton Arm,Southern,1712,Masked,Masked, >950 , >950 
348400,Frankton,Southern,2434,Masked,Masked, >950 , >950 
348500,Lake Hayes,Southern,364,Masked,336, >950 , 923 
348600,Kelvin Heights,Southern,1057,1000,923, 946 , 873 
348700,Shotover Country,Southern,2477,Masked,Masked, >950 , >950 
348800,Lake Hayes Estate,Southern,1918,Masked,1744, >950 , 909 
348900,Jacks Point,Southern,1286,Masked,Masked, >950 , >950 
349000,Strath Taieri,Southern,520,487,444, 937 , 854 
349100,Bucklands Crossing,Southern,1323,Masked,1188, >950 , 898 
349200,Waikouaiti,Southern,1129,1017,935, 901 , 828 
349300,Momona,Southern,1999,Masked,1782, >950 , 891 
349400,Taieri,Southern,1320,Masked,1240, >950 , 939 
349600,Mount Cargill,Southern,1747,1603,1514, 918 , 867 
349700,Bush Road,Southern,2093,Masked,1893, >950 , 904 
349800,Mosgiel East,Southern,2645,Masked,2472, >950 , 935 
349900,Mosgiel Central,Southern,2407,Masked,2209, >950 , 918 
350000,Seddon Park,Southern,2481,Masked,2271, >950 , 915 
350100,Wingatui,Southern,788,Masked,730, >950 , 926 
350200,Saddle Hill-Chain Hills,Southern,1162,1084,1027, 933 , 884 
350300,East Taieri,Southern,2008,Masked,1886, >950 , 939 
350400,Halfway Bush,Southern,1577,1489,1393, 944 , 883 
350500,Helensburgh,Southern,1049,Masked,958, >950 , 913 
350600,Glenleith,Southern,1093,Masked,1030, >950 , 942 
350700,Fairfield (Dunedin City),Southern,2239,Masked,2065, >950 , 922 
350900,Brockville,Southern,1995,1843,1673, 924 , 839 
351000,Wakari,Southern,3522,3308,3138, 939 , 891 
351100,Abbotsford,Southern,2438,Masked,2208, >950 , 906 
351200,Brighton,Southern,1269,1176,1080, 927 , 851 
351300,Pine Hill-Dalmore,Southern,1995,1855,1749, 930 , 877 
351400,Kaikorai-Bradford,Southern,1008,955,909, 947 , 902 
351500,Maori Hill,Southern,2189,Masked,Masked, >950 , >950 
351600,Roslyn (Dunedin City),Southern,2796,2656,2553, 950 , 913 
351700,North East Valley Chingford,Southern,1399,1319,1249, 943 , 893 
351800,Roseneath-Sawyers Bay,Southern,1314,1208,1141, 919 , 868 
351900,Normanby ,Southern,1291,1160,1090, 899 , 844 
352000,North East Valley Knox,Southern,2159,Masked,Masked, >950 , >950 
352100,Belleknowes,Southern,1984,Masked,1837, >950 , 926 
352200,Gardens (Dunedin City),Southern,2727,Masked,Masked, >950 , >950 
352300,Kenmure,Southern,1700,1605,1528, 944 , 899 
352400,Campus West,Southern,1341,Masked,Masked, >950 , >950 
352500,Waldronville,Southern,1147,Masked,1063, >950 , 927 
352600,Green Island,Southern,2019,1874,1730, 928 , 857 
352700,Port Chalmers,Southern,1243,1136,1075, 914 , 865 
352800,Royal Terrace,Southern,1384,Masked,Masked, >950 , >950 
352900,Arthur Street,Southern,1323,Masked,1222, >950 , 924 
353000,Opoho,Southern,1048,Masked,989, >950 , 944 
353100,Campus North,Southern,2119,Masked,Masked, >950 , >950 
353200,Campus South,Southern,1702,Masked,Masked, >950 , >950 
