SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
198600,Pleasant Heights,Lakes,Maori,955,827,744,866,779
198600,Pleasant Heights,Lakes,Pacific Peoples,88,76,71,864,807
198700,Rotoiti-Rotoehu,Lakes,Maori,869,732,676,842,778
198800,Kawaha,Lakes,Maori,471,413,387,877,822
198800,Kawaha,Lakes,Pacific Peoples,52,Masked,48,>950,923
198900,Fairy Springs,Lakes,Maori,650,573,538,882,828
198900,Fairy Springs,Lakes,Pacific Peoples,67,57,53,851,791
199000,Western Heights (Rotorua District),Lakes,Maori,"1,151",918,826,798,718
199000,Western Heights (Rotorua District),Lakes,Pacific Peoples,89,Masked,76,>950,854
199100,Pukehangi North,Lakes,Maori,"1,163",948,858,815,738
199100,Pukehangi North,Lakes,Pacific Peoples,76,71,68,934,895
199200,Pukehangi South,Lakes,Maori,479,432,412,902,860
199200,Pukehangi South,Lakes,Pacific Peoples,48,43,42,896,875
199400,Koutu,Lakes,Maori,"1,163","1,008",931,867,801
199400,Koutu,Lakes,Pacific Peoples,64,53,47,828,734
199500,Mangakakahi West,Lakes,Maori,789,699,641,886,812
199500,Mangakakahi West,Lakes,Pacific Peoples,81,Masked,73,>950,901
199600,Sunnybrook,Lakes,Maori,459,412,392,898,854
199700,Fordlands,Lakes,Maori,"1,262","1,077",938,853,743
199700,Fordlands,Lakes,Pacific Peoples,153,Masked,138,>950,902
199800,Kuirau,Lakes,Maori,502,430,392,857,781
199900,Utuhina,Lakes,Maori,415,394,375,949,904
199900,Utuhina,Lakes,Pacific Peoples,76,62,61,816,803
2e+05,Pomare,Lakes,Maori,313,290,269,927,859
2e+05,Pomare,Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200100,Rotorua Central,Lakes,Maori,175,134,120,766,686
200200,Hillcrest (Rotorua District),Lakes,Maori,536,464,430,866,802
200200,Hillcrest (Rotorua District),Lakes,Pacific Peoples,40,Masked,Masked,>950,>950
200300,Victoria,Lakes,Maori,587,496,456,845,777
200300,Victoria,Lakes,Pacific Peoples,79,67,61,848,772
200400,Waiohewa,Lakes,Maori,253,231,220,913,870
200500,Glenholme North,Lakes,Maori,888,717,653,807,735
200500,Glenholme North,Lakes,Pacific Peoples,98,89,86,908,878
200600,Springfield South,Lakes,Maori,288,260,252,903,875
200700,Springfield North,Lakes,Maori,273,253,248,927,908
200800,Glenholme South,Lakes,Maori,346,320,298,925,861
200800,Glenholme South,Lakes,Pacific Peoples,45,42,41,933,911
200900,Owhata West,Lakes,Maori,"1,079",905,836,839,775
200900,Owhata West,Lakes,Pacific Peoples,47,Masked,44,>950,936
201000,Holdens Bay-Rotokawa,Lakes,Maori,404,351,325,869,804
201100,Ngapuna,Lakes,Maori,260,237,225,912,865
201200,Fenton Park,Lakes,Maori,498,434,403,871,809
201200,Fenton Park,Lakes,Pacific Peoples,44,Masked,Masked,>950,>950
201300,Tihiotonga-Whakarewarewa,Lakes,Maori,257,223,210,868,817
201400,Owhata East,Lakes,Maori,954,846,800,887,839
201400,Owhata East,Lakes,Pacific Peoples,60,Masked,56,>950,933
201500,Lynmore,Lakes,Maori,353,Masked,335,>950,949
201600,Ngakuru,Lakes,Maori,216,188,180,870,833
201700,Kaingaroa-Whakarewarewa,Lakes,Maori,435,321,293,738,674
201800,Golden Springs,Lakes,Maori,316,276,258,873,816
201900,Manawahe,Bay of Plenty,Maori,205,168,153,820,746
202000,Matata-Otakiri,Bay of Plenty,Maori,469,393,377,838,804
202100,Onepu Spring,Bay of Plenty,Maori,389,330,303,848,779
202200,Edgecumbe,Bay of Plenty,Maori,636,557,510,876,802
202300,Thornton-Awakeri,Bay of Plenty,Maori,623,528,500,848,803
202400,Te Teko Lakes,Bay of Plenty,Maori,"1,125",947,868,842,772
202500,Coastlands,Bay of Plenty,Maori,633,544,509,859,804
202600,Whakatane West,Bay of Plenty,Maori,"1,313","1,069",966,814,736
202600,Whakatane West,Bay of Plenty,Pacific Peoples,52,47,43,904,827
202700,Whakatane Central,Bay of Plenty,Maori,"1,097",931,859,849,783
202700,Whakatane Central,Bay of Plenty,Pacific Peoples,56,48,47,857,839
202800,Trident,Bay of Plenty,Maori,"1,178",926,815,786,692
202800,Trident,Bay of Plenty,Pacific Peoples,45,Masked,Masked,>950,>950
202900,Allandale,Bay of Plenty,Maori,773,627,589,811,762
203000,Mokorua Bush,Bay of Plenty,Maori,145,136,133,938,917
203100,Wainui ,Bay of Plenty,Maori,733,556,505,759,689
203200,Ohope,Bay of Plenty,Maori,339,298,285,879,841
203400,Galatea,Bay of Plenty,Maori,536,418,377,780,703
203500,Waingarara-Waimana,Bay of Plenty,Maori,"1,471","1,144","1,018",778,692
203600,Murupara,Bay of Plenty,Maori,"1,239",848,746,684,602
203700,Monika Reserve,Bay of Plenty,Maori,"1,449","1,255","1,171",866,808
203900,Tarawera Park,Bay of Plenty,Maori,"2,005","1,667","1,484",831,740
203900,Tarawera Park,Bay of Plenty,Pacific Peoples,57,50,44,877,772
204100,Waiotahi,Bay of Plenty,Maori,483,409,379,847,785
204200,Cape Runaway,Bay of Plenty,Maori,894,Masked,822,>950,919
204300,Woodlands,Bay of Plenty,Maori,327,285,272,872,832
204400,Opotiki,Bay of Plenty,Maori,"2,140","1,673","1,467",782,686
204400,Opotiki,Bay of Plenty,Pacific Peoples,74,Masked,Masked,>950,>950
204500,Otara-Tirohanga ,Bay of Plenty,Maori,503,378,341,751,678
204600,Oponae,Bay of Plenty,Maori,130,99,86,762,662
204700,East Cape,Tairawhiti,Maori,993,866,810,872,816
204800,Waipaoa,Tairawhiti,Maori,879,720,658,819,749
204900,Ruatoria-Raukumara,Tairawhiti,Maori,928,787,732,848,789
205000,Tokomaru,Tairawhiti,Maori,668,582,556,871,832
205100,Hangaroa,Tairawhiti,Maori,432,371,344,859,796
205200,Wharekaka,Tairawhiti,Maori,926,846,788,914,851
205300,Te Arai,Tairawhiti,Maori,549,494,461,900,840
205400,Hexton,Tairawhiti,Maori,504,455,421,903,835
205400,Hexton,Tairawhiti,Pacific Peoples,65,Masked,Masked,>950,>950
205500,Lytton,Tairawhiti,Maori,225,201,183,893,813
205600,Makaraka-Awapuni,Tairawhiti,Maori,342,288,267,842,781
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,41,Masked,Masked,>950,>950
205700,Riverdale,Tairawhiti,Maori,395,358,338,906,856
205800,Te Hapara North,Tairawhiti,Maori,650,579,539,891,829
205800,Te Hapara North,Tairawhiti,Pacific Peoples,52,Masked,Masked,>950,>950
205900,Mangapapa North,Tairawhiti,Maori,522,475,439,910,841
206000,Elgin,Tairawhiti,Maori,"1,433","1,230","1,097",858,766
206000,Elgin,Tairawhiti,Pacific Peoples,86,Masked,Masked,>950,>950
206100,Te Hapara South,Tairawhiti,Maori,952,826,738,868,775
206100,Te Hapara South,Tairawhiti,Pacific Peoples,76,Masked,Masked,>950,>950
206200,Mangapapa East,Tairawhiti,Maori,355,312,292,879,823
206300,Mangapapa South,Tairawhiti,Maori,747,668,616,894,825
206300,Mangapapa South,Tairawhiti,Pacific Peoples,47,Masked,43,>950,915
206400,Te Hapara East,Tairawhiti,Maori,710,651,612,917,862
206400,Te Hapara East,Tairawhiti,Pacific Peoples,53,Masked,48,>950,906
206500,Centennial Crescent,Tairawhiti,Maori,725,650,594,897,819
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,47,Masked,Masked,>950,>950
206600,Whataupoko East,Tairawhiti,Maori,292,Masked,270,>950,925
206700,Whataupoko West,Tairawhiti,Maori,437,408,397,934,908
206800,Gisborne Central,Tairawhiti,Maori,108,90,83,833,769
206900,Kaiti North,Tairawhiti,Maori,703,631,610,898,868
207000,Kaiti South,Tairawhiti,Maori,"1,684","1,472","1,333",874,792
207000,Kaiti South,Tairawhiti,Pacific Peoples,167,Masked,Masked,>950,>950
207100,Outer Kaiti,Tairawhiti,Maori,"1,619","1,392","1,261",860,779
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,82,Masked,Masked,>950,>950
207200,Tamarau,Tairawhiti,Maori,"1,473","1,294","1,174",878,797
207200,Tamarau,Tairawhiti,Pacific Peoples,51,Masked,46,>950,902
207300,Wainui-Okitu,Tairawhiti,Maori,232,206,201,888,866
207400,Maungataniwha-Raupunga,Hawke's Bay,Maori,489,373,336,763,687
207600,Frasertown-Ruakituri,Hawke's Bay,Maori,256,232,210,906,820
207700,Whakaki,Hawke's Bay,Maori,399,374,358,937,897
207800,Wairoa,Hawke's Bay,Maori,"2,491","2,094","1,932",841,776
207800,Wairoa,Hawke's Bay,Pacific Peoples,52,Masked,49,>950,942
207900,Mahia,Hawke's Bay,Maori,537,472,449,879,836
208000,Puketitiri-Tutira,Hawke's Bay,Maori,302,270,236,894,781
208100,Sherenden-Crownthorpe,Hawke's Bay,Maori,85,Masked,78,>950,918
208200,Maraekakaho,Hawke's Bay,Maori,114,105,102,921,895
208300,Puketapu-Eskdale,Hawke's Bay,Maori,280,247,233,882,832
208400,Omahu-Pakowhai,Hawke's Bay,Maori,476,409,371,859,779
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,55,Masked,Masked,>950,>950
208500,Bridge Pa,Hawke's Bay,Maori,528,463,421,877,797
208600,Twyford,Hawke's Bay,Maori,114,Masked,Masked,>950,>950
208700,Poukawa,Hawke's Bay,Maori,257,234,218,911,848
208800,Flaxmere West,Hawke's Bay,Maori,"1,232","1,068",945,867,767
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,484,Masked,433,>950,895
209000,Lochain Park,Hawke's Bay,Maori,"1,341","1,092",974,814,726
209000,Lochain Park,Hawke's Bay,Pacific Peoples,419,Masked,381,>950,909
209100,Flaxmere Park,Hawke's Bay,Maori,"1,182","1,032",958,873,810
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,304,Masked,Masked,>950,>950
209200,Flaxmere South,Hawke's Bay,Maori,"1,242","1,059",941,853,758
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,386,Masked,343,>950,889
209400,Frimley,Hawke's Bay,Maori,301,269,251,894,834
209400,Frimley,Hawke's Bay,Pacific Peoples,72,Masked,Masked,>950,>950
209500,Camberley,Hawke's Bay,Maori,942,807,712,857,756
209500,Camberley,Hawke's Bay,Pacific Peoples,296,280,262,946,885
209600,Clive,Hawke's Bay,Maori,356,308,294,865,826
209600,Clive,Hawke's Bay,Pacific Peoples,42,Masked,Masked,>950,>950
209700,St Leonards,Hawke's Bay,Maori,479,418,384,873,802
209700,St Leonards,Hawke's Bay,Pacific Peoples,110,100,93,909,845
209800,Mahora,Hawke's Bay,Maori,429,374,342,872,797
209800,Mahora,Hawke's Bay,Pacific Peoples,123,114,109,927,886
209900,Raureka,Hawke's Bay,Maori,708,621,556,877,785
209900,Raureka,Hawke's Bay,Pacific Peoples,202,Masked,Masked,>950,>950
210000,Cornwall Park,Hawke's Bay,Maori,595,508,455,854,765
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,110,104,97,945,882
210100,Tomoana,Hawke's Bay,Maori,122,103,95,844,779
210200,Longlands-Pukahu,Hawke's Bay,Maori,266,245,224,921,842
210300,Raceway Park,Hawke's Bay,Maori,366,343,307,937,839
210300,Raceway Park,Hawke's Bay,Pacific Peoples,83,Masked,Masked,>950,>950
210400,Karamu,Hawke's Bay,Maori,403,363,348,901,864
210500,Hastings Central,Hawke's Bay,Maori,101,86,81,851,802
210600,Tomoana Crossing,Hawke's Bay,Maori,498,431,398,865,799
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
210700,Akina Park,Hawke's Bay,Maori,483,416,386,861,799
210700,Akina Park,Hawke's Bay,Pacific Peoples,53,Masked,Masked,>950,>950
210800,Queens Square,Hawke's Bay,Maori,328,305,289,930,881
210800,Queens Square,Hawke's Bay,Pacific Peoples,47,Masked,43,>950,915
210900,Mayfair,Hawke's Bay,Maori,873,740,674,848,772
210900,Mayfair,Hawke's Bay,Pacific Peoples,128,Masked,Masked,>950,>950
211000,Parkhaven,Hawke's Bay,Maori,536,491,447,916,834
211000,Parkhaven,Hawke's Bay,Pacific Peoples,73,Masked,Masked,>950,>950
211100,Parkvale,Hawke's Bay,Maori,273,254,242,930,886
211200,Mangateretere,Hawke's Bay,Maori,96,84,78,875,812
211300,Haumoana-Te Awanga,Hawke's Bay,Maori,254,229,215,902,846
211400,Lucknow,Hawke's Bay,Maori,335,279,259,833,773
211500,Karanema-St Hill,Hawke's Bay,Maori,100,92,90,920,900
211700,Brookvale,Hawke's Bay,Maori,88,81,80,920,909
211800,Iona,Hawke's Bay,Maori,144,Masked,129,>950,896
211900,Hereworth,Hawke's Bay,Maori,105,99,96,943,914
212100,Havelock Hills,Hawke's Bay,Maori,63,Masked,Masked,>950,>950
212200,Kahuranaki,Hawke's Bay,Maori,218,196,186,899,853
212300,Bay View,Hawke's Bay,Maori,287,261,240,909,836
212400,Poraiti Hills,Hawke's Bay,Maori,53,Masked,Masked,>950,>950
212500,Poraiti Flat,Hawke's Bay,Maori,88,Masked,Masked,>950,>950
212600,Westshore,Hawke's Bay,Maori,149,134,126,899,846
212900,Ahuriri,Hawke's Bay,Maori,107,86,80,804,748
213000,Taradale West,Hawke's Bay,Maori,105,98,94,933,895
213100,Greenmeadows West,Hawke's Bay,Maori,87,81,79,931,908
213200,Taradale South,Hawke's Bay,Maori,232,196,192,845,828
213300,Bluff Hill,Hawke's Bay,Maori,230,205,199,891,865
213400,Hospital Hill,Hawke's Bay,Maori,255,226,211,886,827
213500,Tamatea West,Hawke's Bay,Maori,353,303,286,858,810
213500,Tamatea West,Hawke's Bay,Pacific Peoples,43,Masked,Masked,>950,>950
213600,Tamatea North,Hawke's Bay,Maori,419,363,329,866,785
213600,Tamatea North,Hawke's Bay,Pacific Peoples,42,36,35,857,833
213700,Taradale Central,Hawke's Bay,Maori,270,251,239,930,885
213800,Tamatea East,Hawke's Bay,Maori,352,315,289,895,821
213900,Marewa West,Hawke's Bay,Maori,200,175,161,875,805
214000,Greenmeadows Central,Hawke's Bay,Maori,116,Masked,Masked,>950,>950
214100,Onekawa Central,Hawke's Bay,Maori,210,199,190,948,905
214200,Pirimai West,Hawke's Bay,Maori,274,258,249,942,909
214300,Napier Central,Hawke's Bay,Maori,138,129,118,935,855
214400,Greenmeadows South,Hawke's Bay,Maori,318,290,269,912,846
214500,Nelson Park,Hawke's Bay,Maori,306,273,250,892,817
214500,Nelson Park,Hawke's Bay,Pacific Peoples,43,40,40,930,930
214600,Bledisloe Park,Hawke's Bay,Maori,241,Masked,228,>950,946
214700,Pirimai East,Hawke's Bay,Maori,445,422,393,948,883
214700,Pirimai East,Hawke's Bay,Pacific Peoples,50,Masked,Masked,>950,>950
214800,Onekawa East,Hawke's Bay,Maori,499,396,357,794,715
214800,Onekawa East,Hawke's Bay,Pacific Peoples,79,Masked,Masked,>950,>950
214900,Tareha Reserve,Hawke's Bay,Maori,354,327,310,924,876
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,43,37,37,860,860
215000,Marewa East,Hawke's Bay,Maori,"1,020",855,760,838,745
215000,Marewa East,Hawke's Bay,Pacific Peoples,90,80,68,889,756
215100,Onekawa South,Hawke's Bay,Maori,954,805,709,844,743
215100,Onekawa South,Hawke's Bay,Pacific Peoples,120,113,110,942,917
215200,McLean Park,Hawke's Bay,Maori,379,355,336,937,887
215300,Maraenui,Hawke's Bay,Maori,"1,568","1,294","1,148",825,732
215300,Maraenui,Hawke's Bay,Pacific Peoples,329,Masked,Masked,>950,>950
215400,Meeanee-Awatoto,Hawke's Bay,Maori,349,320,309,917,885
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,58,Masked,Masked,>950,>950
215500,Mangaonuku,Hawke's Bay,Maori,121,Masked,114,>950,942
215600,Makaretu,Hawke's Bay,Maori,334,304,286,910,856
215700,Waipawa,Hawke's Bay,Maori,349,315,295,903,845
215700,Waipawa,Hawke's Bay,Pacific Peoples,45,41,36,911,800
215800,Waipukurau West,Hawke's Bay,Maori,507,460,410,907,809
215900,Mangarara,Hawke's Bay,Maori,350,326,311,931,889
216000,Waipukurau East,Hawke's Bay,Maori,369,338,308,916,835
216100,Taurekaitai,Hawke's Bay,Maori,297,253,232,852,781
216300,Spotswood,Taranaki,Maori,657,579,527,881,802
216300,Spotswood,Taranaki,Pacific Peoples,72,63,60,875,833
216400,Omata,Taranaki,Maori,51,Masked,48,>950,941
216500,Oakura,Taranaki,Maori,83,78,75,940,904
216600,Moturoa,Taranaki,Maori,230,204,185,887,804
216700,Kaitake,Taranaki,Maori,146,118,110,808,753
216800,Blagdon-Lynmouth,Taranaki,Maori,348,309,292,888,839
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,55,Masked,Masked,>950,>950
216900,Kawaroa,Taranaki,Maori,219,201,192,918,877
217000,New Plymouth Central,Taranaki,Maori,144,121,113,840,785
217100,Marfell,Taranaki,Maori,439,364,330,829,752
217200,Whalers Gate,Taranaki,Maori,113,106,104,938,920
217300,Strandon,Taranaki,Maori,179,155,150,866,838
217400,Westown ,Taranaki,Maori,584,490,441,839,755
217400,Westown ,Taranaki,Pacific Peoples,61,Masked,Masked,>950,>950
217500,Bell Block West,Taranaki,Maori,520,450,419,865,806
217500,Bell Block West,Taranaki,Pacific Peoples,77,68,63,883,818
217600,Bell Block East,Taranaki,Maori,305,269,252,882,826
217600,Bell Block East,Taranaki,Pacific Peoples,57,Masked,53,>950,930
217800,Lower Vogeltown,Taranaki,Maori,299,255,246,853,823
217800,Lower Vogeltown,Taranaki,Pacific Peoples,43,40,39,930,907
217900,Hurdon,Taranaki,Maori,195,185,172,949,882
218000,Frankleigh Park,Taranaki,Maori,250,228,209,912,836
218100,Merrilands,Taranaki,Maori,317,269,247,849,779
218100,Merrilands,Taranaki,Pacific Peoples,47,Masked,Masked,>950,>950
218200,Ferndale,Taranaki,Maori,46,39,37,848,804
218300,Welbourn,Taranaki,Maori,317,282,270,890,852
218400,Fitzroy-Glen Avon,Taranaki,Maori,377,343,327,910,867
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,48,Masked,Masked,>950,>950
218500,Waitara West,Taranaki,Maori,"1,250",973,877,778,702
218500,Waitara West,Taranaki,Pacific Peoples,63,Masked,58,>950,921
218600,Upper Vogeltown,Taranaki,Maori,208,177,170,851,817
218700,Highlands Park (New Plymouth District),Taranaki,Maori,152,Masked,Masked,>950,>950
218800,Paraite,Taranaki,Maori,63,Masked,Masked,>950,>950
218900,Waitara East,Taranaki,Maori,909,740,688,814,757
218900,Waitara East,Taranaki,Pacific Peoples,50,Masked,44,>950,880
219000,Lepperton-Brixton,Taranaki,Maori,207,186,173,899,836
219100,Mangorei,Taranaki,Maori,74,53,50,716,676
219200,Mount Messenger,Taranaki,Maori,102,83,72,814,706
219300,Mangaoraka,Taranaki,Maori,88,Masked,83,>950,943
219400,Tikorangi,Taranaki,Maori,256,204,189,797,738
219500,Everett Park,Taranaki,Maori,135,Masked,127,>950,941
219600,Inglewood,Taranaki,Maori,296,274,253,926,855
219700,Tarata,Taranaki,Maori,42,Masked,38,>950,905
219800,Pembroke,Taranaki,Maori,84,64,61,762,726
220000,Toko,Taranaki,Maori,53,41,33,774,623
220100,Stratford North,Taranaki,Maori,161,138,131,857,814
220300,Stratford Central,Taranaki,Maori,214,175,159,818,743
220400,Stratford South,Taranaki,Maori,203,167,156,823,768
220500,Cape Egmont,Taranaki,Maori,376,310,284,824,755
220600,Taungatara,Taranaki,Maori,120,95,88,792,733
220700,Opunake,Taranaki,Maori,349,313,291,897,834
220800,Kaponga-Mangatoki,Taranaki,Maori,124,98,87,790,702
220900,Manaia-Kapuni,Taranaki,Maori,382,328,306,859,801
221000,Eltham,Taranaki,Maori,351,297,273,846,778
221100,Okaiawa,Taranaki,Maori,195,165,150,846,769
221200,Te Roti-Moeroa,Taranaki,Maori,60,51,47,850,783
221300,Egmont Showgrounds,Taranaki,Maori,215,200,191,930,888
221400,Normanby-Tawhiti,Taranaki,Maori,345,309,292,896,846
221500,Ohangai,Taranaki,Maori,64,49,45,766,703
221600,Turuturu,Taranaki,Maori,348,322,304,925,874
221700,King Edward Park,Taranaki,Maori,293,244,227,833,775
221800,Ramanui,Taranaki,Maori,387,340,314,879,811
221900,Hawera Central,Taranaki,Maori,449,398,374,886,833
222000,Mangawhio,Taranaki,Maori,68,58,55,853,809
222100,Manutahi-Waitotora,Taranaki,Maori,382,329,308,861,806
222200,Patea,Taranaki,Maori,464,424,396,914,853
222300,Otangiwai-Ohura,Waikato,Maori,199,136,115,683,578
222400,Ngapuke,Waikato,Maori,348,259,234,744,672
222500,Taumarunui North,Waikato,Maori,569,473,411,831,722
222600,Taumarunui Central,Waikato,Maori,543,484,434,891,799
222700,Taumarunui East,Waikato,Maori,733,558,485,761,662
222800,National Park,Waikato,Maori,132,116,103,879,780
222900,Tangiwai,Whanganui,Maori,324,258,245,796,756
223000,Raetihi,Whanganui,Maori,525,414,378,789,720
223100,Ohakune,Whanganui,Maori,258,225,212,872,822
223200,Waiouru,Whanganui,Maori,174,Masked,152,>950,874
223300,Upper Whanganui,Whanganui,Maori,351,309,289,880,823
223400,Mowhanau,Whanganui,Maori,128,106,105,828,820
223500,Brunswick-Papaiti,Whanganui,Maori,92,84,81,913,880
223600,Castlecliff West,Whanganui,Maori,465,362,328,778,705
223700,Otamatea (Whanganui District),Whanganui,Maori,85,Masked,77,>950,906
223800,Castlecliff East,Whanganui,Maori,667,521,484,781,726
223800,Castlecliff East,Whanganui,Pacific Peoples,65,60,54,923,831
224000,Lower Aramoho,Whanganui,Maori,475,404,367,851,773
224100,St Johns Hill East,Whanganui,Maori,81,74,73,914,901
224200,St Johns Hill West,Whanganui,Maori,212,189,177,892,835
224300,Titoki,Whanganui,Maori,914,775,698,848,764
224300,Titoki,Whanganui,Pacific Peoples,102,89,87,873,853
224400,Springvale West,Whanganui,Maori,191,172,162,901,848
224400,Springvale West,Whanganui,Pacific Peoples,41,Masked,Masked,>950,>950
224500,Springvale East,Whanganui,Maori,152,135,129,888,849
224600,Upper Aramoho,Whanganui,Maori,511,441,409,863,800
224700,Balgownie,Whanganui,Maori,41,36,35,878,854
224800,Laird Park,Whanganui,Maori,557,443,407,795,731
224800,Laird Park,Whanganui,Pacific Peoples,60,52,52,867,867
224900,Wembley Park,Whanganui,Maori,623,493,443,791,711
225000,College Estate,Whanganui,Maori,187,173,168,925,898
225100,Whanganui East-Williams Domain,Whanganui,Maori,428,358,325,836,759
225200,Gonville West,Whanganui,Maori,651,511,450,785,691
225200,Gonville West,Whanganui,Pacific Peoples,60,54,53,900,883
225300,Gonville North,Whanganui,Maori,542,455,418,839,771
225300,Gonville North,Whanganui,Pacific Peoples,87,82,78,943,897
225400,Cornmarket,Whanganui,Maori,238,194,182,815,765
225500,Whanganui East-Riverlands,Whanganui,Maori,365,322,306,882,838
225600,Kaitoke-Fordell,Whanganui,Maori,177,147,138,831,780
225700,Whanganui Central,Whanganui,Maori,136,126,123,926,904
225800,Gonville South,Whanganui,Maori,386,343,323,889,837
225800,Gonville South,Whanganui,Pacific Peoples,53,47,42,887,792
225900,Bastia-Durie Hill,Whanganui,Maori,265,242,224,913,845
226000,Putiki,Whanganui,Maori,192,177,167,922,870
226100,Mokai Patea,Whanganui,Maori,271,244,230,900,849
226300,Turakina,Whanganui,Maori,434,397,384,915,885
226400,Otairi,Whanganui,Maori,155,135,124,871,800
226500,Taihape,Whanganui,Maori,592,511,461,863,779
226600,Marton Rural,Whanganui,Maori,64,55,51,859,797
226700,Marton North,Whanganui,Maori,419,347,331,828,790
226700,Marton North,Whanganui,Pacific Peoples,122,115,112,943,918
226800,Parewanui,Whanganui,Maori,75,65,61,867,813
226900,Marton South,Whanganui,Maori,524,443,400,845,763
226900,Marton South,Whanganui,Pacific Peoples,132,121,115,917,871
227000,Bulls,Whanganui,Maori,352,306,287,869,815
227000,Bulls,Whanganui,Pacific Peoples,88,69,68,784,773
227100,Kiwitea,MidCentral,Maori,118,95,89,805,754
227200,Tokorangi,MidCentral,Maori,207,188,174,908,841
227300,Ohakea-Sanson,MidCentral,Maori,129,Masked,120,>950,930
227400,Oroua Downs,MidCentral,Maori,131,123,118,939,901
227500,Awahuri,MidCentral,Maori,179,169,162,944,905
227600,Pohangina-Apiti,MidCentral,Maori,59,56,53,949,898
227800,Taikorea,MidCentral,Maori,95,Masked,87,>950,916
227900,Makino,MidCentral,Maori,404,355,321,879,795
227900,Makino,MidCentral,Pacific Peoples,41,Masked,Masked,>950,>950
228000,Sandon,MidCentral,Maori,193,176,169,912,876
228100,Kimbolton North,MidCentral,Maori,406,369,349,909,860
228200,Warwick,MidCentral,Maori,141,120,111,851,787
228300,Kimbolton West,MidCentral,Maori,341,295,272,865,798
228300,Kimbolton West,MidCentral,Pacific Peoples,42,Masked,38,>950,905
228400,Feilding Central,MidCentral,Maori,122,109,98,893,803
228500,Kimbolton South,MidCentral,Maori,259,237,215,915,830
228600,Kauwhata,MidCentral,Maori,151,138,133,914,881
228700,Taonui,MidCentral,Maori,110,101,100,918,909
228800,Newbury,MidCentral,Maori,199,186,180,935,905
228800,Newbury,MidCentral,Pacific Peoples,61,Masked,Masked,>950,>950
229000,Milson North,MidCentral,Maori,210,193,187,919,890
229000,Milson North,MidCentral,Pacific Peoples,67,61,57,910,851
229100,Cloverlea (Palmerston North City),MidCentral,Maori,275,Masked,Masked,>950,>950
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,57,50,46,877,807
229200,Tremaine,MidCentral,Maori,155,121,108,781,697
229300,Milson South,MidCentral,Maori,452,412,389,912,861
229300,Milson South,MidCentral,Pacific Peoples,89,81,81,910,910
229400,Whakarongo,MidCentral,Maori,98,93,92,949,939
229500,Westbrook,MidCentral,Maori,694,602,536,867,772
229500,Westbrook,MidCentral,Pacific Peoples,207,Masked,Masked,>950,>950
229600,Takaro North,MidCentral,Maori,499,449,419,900,840
229600,Takaro North,MidCentral,Pacific Peoples,113,103,100,912,885
229800,Palmerston North Hospital,MidCentral,Maori,242,220,203,909,839
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,57,52,49,912,860
229900,Highbury East,MidCentral,Maori,854,740,656,867,768
229900,Highbury East,MidCentral,Pacific Peoples,212,184,175,868,825
230000,Park West,MidCentral,Maori,274,249,227,909,828
230000,Park West,MidCentral,Pacific Peoples,79,Masked,74,>950,937
230100,Takaro South,MidCentral,Maori,389,361,341,928,877
230100,Takaro South,MidCentral,Pacific Peoples,91,Masked,83,>950,912
230200,Roslyn (Palmerston North City),MidCentral,Maori,354,301,274,850,774
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,117,104,102,889,872
230300,Kelvin Grove West,MidCentral,Maori,340,315,297,926,874
230300,Kelvin Grove West,MidCentral,Pacific Peoples,99,Masked,Masked,>950,>950
230400,Kelvin Grove North,MidCentral,Maori,144,Masked,129,>950,896
230400,Kelvin Grove North,MidCentral,Pacific Peoples,55,Masked,Masked,>950,>950
230500,Papaioea North,MidCentral,Maori,304,265,248,872,816
230500,Papaioea North,MidCentral,Pacific Peoples,48,Masked,Masked,>950,>950
230600,Palmerston North Central,MidCentral,Maori,194,174,152,897,784
230600,Palmerston North Central,MidCentral,Pacific Peoples,59,Masked,56,>950,949
230700,Awapuni North ,MidCentral,Maori,575,537,495,934,861
230700,Awapuni North ,MidCentral,Pacific Peoples,212,Masked,Masked,>950,>950
230800,Terrace End,MidCentral,Maori,552,472,435,855,788
230800,Terrace End,MidCentral,Pacific Peoples,121,Masked,Masked,>950,>950
230900,Maraetarata,MidCentral,Maori,138,130,127,942,920
