SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
254400,Miramar Central,Capital and Coast,Pacific Peoples,139,Masked,Masked,>950,>950
254500,Southgate,Capital and Coast,Maori,77.0,Masked,Masked,>950,>950
254500,Southgate,Capital and Coast,Pacific Peoples,76.0,68,65,895,855
254600,Karaka Bay-Worser Bay,Capital and Coast,Maori,65,Masked,Masked,>950,>950
254700,Houghton Bay,Capital and Coast,Maori,98,Masked,93,>950,949
254700,Houghton Bay,Capital and Coast,Pacific Peoples,56,Masked,50,>950,893
254800,Miramar East,Capital and Coast,Maori,134,Masked,Masked,>950,>950
254800,Miramar East,Capital and Coast,Pacific Peoples,91,84,81,923,890
254900,Miramar South,Capital and Coast,Maori,244,224,211,918,865
254900,Miramar South,Capital and Coast,Pacific Peoples,346,Masked,326,>950,942
255100,Strathmore (Wellington City),Capital and Coast,Maori,503,473.0,415,940,825
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,477,Masked,437,>950,916
255200,Seatoun,Capital and Coast,Maori,104,Masked,Masked,>950,>950
255300,Kopuaranga,Wairarapa,Maori,81,67,59,827,728
255400,Upper Plain,Wairarapa,Maori,115,Masked,108,>950,939
255500,Opaki,Wairarapa,Maori,73,Masked,67,>950,918
255600,Ngaumutawa,Wairarapa,Maori,222,207,186,932,838
255700,Solway North,Wairarapa,Maori,371,340,296,916,798
255700,Solway North,Wairarapa,Pacific Peoples,58,Masked,53,>950,914
255800,Lansdowne West,Wairarapa,Maori,266,223,204,838,767
255900,Masterton Central,Wairarapa,Maori,141,112,99,794,702
256000,Kuripuni,Wairarapa,Maori,209,190,177,909,847
256100,Douglas Park,Wairarapa,Maori,272,253,231,930,849
256100,Douglas Park,Wairarapa,Pacific Peoples,62,56,52,903,839
256200,Solway South,Wairarapa,Maori,699,644,572,921,818
256200,Solway South,Wairarapa,Pacific Peoples,95,Masked,85,>950,895
256300,Lansdowne East,Wairarapa,Maori,468,Masked,404,>950,863
256300,Lansdowne East,Wairarapa,Pacific Peoples,65,Masked,Masked,>950,>950
256400,Cameron and Soldiers Park,Wairarapa,Maori,397,350,325,882,819
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,58,47,45,810,776
256500,Whareama,Wairarapa,Maori,140,Masked,121,>950,864
256600,Homebush-Te Ore Ore,Wairarapa,Maori,122,103,89,844,730
256700,McJorrow Park,Wairarapa,Maori,659,561,472,851,716
256700,McJorrow Park,Wairarapa,Pacific Peoples,113,107,99,947,876
256800,Mount Holdsworth,Wairarapa,Maori,116,102,89,879,767
256900,Carterton North,Wairarapa,Maori,264,244,215,924,814
257000,Kokotau,Wairarapa,Maori,91,Masked,78,>950,857
257100,Carterton South,Wairarapa,Maori,318,281,256,884,805
257200,Gladstone (Carterton District),Wairarapa,Maori,67,61,57,910,851
257300,Tauherenikau,Wairarapa,Maori,101,93,87,921,861
257400,Kahutara,Wairarapa,Maori,92,Masked,79,>950,859
257500,Featherston,Wairarapa,Maori,397,349,316,879,796
257500,Featherston,Wairarapa,Pacific Peoples,51,Masked,Masked,>950,>950
257700,Greytown,Wairarapa,Maori,150,141,133,940,887
257800,Aorangi Forest,Wairarapa,Maori,176,Masked,153,>950,869
257900,Martinborough,Wairarapa,Maori,226,205,182,907,805
300300,Golden Bay/Mohua,Nelson Marlborough,Maori,98,63,58,643,592
300500,Takaka,Nelson Marlborough,Maori,85,64,55,753,647
300600,Pohara-Abel Tasman,Nelson Marlborough,Maori,66,49,43,742,652
300700,Takaka Hills,Nelson Marlborough,Maori,90,64,57,711,633
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Maori,111,85,78,766,703
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,51,Masked,Masked,>950,>950
300900,Upper Moutere,Nelson Marlborough,Maori,89,54,50,607,562
301000,Lower Moutere,Nelson Marlborough,Maori,105,72,60,686,571
301100,Motueka North,Nelson Marlborough,Maori,256,205,177,801,691
301200,Motueka West,Nelson Marlborough,Maori,312,250,222,801,712
301200,Motueka West,Nelson Marlborough,Pacific Peoples,50,Masked,Masked,>950,>950
301300,Motueka East,Nelson Marlborough,Maori,219,188,169,858,772
301500,Golden Downs,Nelson Marlborough,Maori,140,118,105,843,750
301600,Moutere Hills,Nelson Marlborough,Maori,118,105,94,890,797
301700,Ruby Bay-Mapua,Nelson Marlborough,Maori,97,89,81,918,835
301800,Murchison-Nelson Lakes,Nelson Marlborough,Maori,76,59,55,776,724
302100,Waimea West,Nelson Marlborough,Maori,43,Masked,39,>950,907
302200,Appleby,Nelson Marlborough,Maori,57,53,45,930,789
302300,Wakefield,Nelson Marlborough,Maori,113,92,83,814,735
302400,Richmond West (Tasman District),Nelson Marlborough,Maori,84,69,62,821,738
302500,Wakefield Rural,Nelson Marlborough,Maori,47,40,35,851,745
302600,Brightwater,Nelson Marlborough,Maori,117,105,93,897,795
302700,Hope,Nelson Marlborough,Maori,48,39,36,812,750
302800,Richmond Central (Tasman District),Nelson Marlborough,Maori,127,111,98,874,772
302900,Ben Cooper Park,Nelson Marlborough,Maori,152,Masked,123,>950,809
303100,Wilkes Park,Nelson Marlborough,Maori,112,102,96,911,857
303200,Templemore,Nelson Marlborough,Maori,60,Masked,Masked,>950,>950
303300,Easby Park,Nelson Marlborough,Maori,158,137,120,867,759
303600,Nelson Rural,Nelson Marlborough,Maori,97,82,74,845,763
303800,Marybank,Nelson Marlborough,Maori,40,37,30,925,750
304100,Tahunanui,Nelson Marlborough,Maori,284,239,195,842,687
304100,Tahunanui,Nelson Marlborough,Pacific Peoples,55,Masked,Masked,>950,>950
304200,Britannia,Nelson Marlborough,Maori,128,104,93,812,727
304200,Britannia,Nelson Marlborough,Pacific Peoples,45,Masked,Masked,>950,>950
304300,Atawhai,Nelson Marlborough,Maori,153,144,123,941,804
304400,Broadgreen-Monaco,Nelson Marlborough,Maori,202,168,153,832,757
304400,Broadgreen-Monaco,Nelson Marlborough,Pacific Peoples,48,Masked,42,>950,875
304500,Washington,Nelson Marlborough,Maori,283,250,211,883,746
304500,Washington,Nelson Marlborough,Pacific Peoples,53,Masked,48,>950,906
304600,Tahuna Hills,Nelson Marlborough,Maori,200,182,157,910,785
304700,Nelson Central-Trafalgar,Nelson Marlborough,Maori,75,57,47,760,627
304800,The Wood,Nelson Marlborough,Maori,175,147,132,840,754
304800,The Wood,Nelson Marlborough,Pacific Peoples,43,Masked,Masked,>950,>950
304900,Toi Toi,Nelson Marlborough,Maori,148,125,101,845,682
305000,Nayland,Nelson Marlborough,Maori,145,125,109,862,752
305000,Nayland,Nelson Marlborough,Pacific Peoples,59,Masked,Masked,>950,>950
305100,Aldinga,Nelson Marlborough,Maori,187,168,161,898,861
305200,Victory,Nelson Marlborough,Maori,193,149,125,772,648
305300,Rutherford,Nelson Marlborough,Maori,165,142,123,861,745
305300,Rutherford,Nelson Marlborough,Pacific Peoples,40,Masked,Masked,>950,>950
305400,Maitlands,Nelson Marlborough,Maori,166,150,130,904,783
305500,Maitai,Nelson Marlborough,Maori,77,72,67,935,870
305600,Grampians,Nelson Marlborough,Maori,312,274,237,878,760
305600,Grampians,Nelson Marlborough,Pacific Peoples,51,Masked,Masked,>950,>950
305800,Suffolk,Nelson Marlborough,Maori,165,147,135,891,818
305900,Omaio,Nelson Marlborough,Maori,307,260,215,847,700
305900,Omaio,Nelson Marlborough,Pacific Peoples,55,Masked,Masked,>950,>950
306000,Enner Glynn,Nelson Marlborough,Maori,192,177,158,922,823
306200,The Brook,Nelson Marlborough,Maori,88,78,71,886,807
306300,Marlborough Sounds West,Nelson Marlborough,Maori,152,131,113,862,743
306500,Marlborough Sounds East,Nelson Marlborough,Maori,110,Masked,93,>950,845
306600,Upper Wairau ,Nelson Marlborough,Maori,81,Masked,72,>950,889
306700,Waikawa (Marlborough District),Nelson Marlborough,Maori,198,179,159,904,803
306800,Waitohi (Marlborough District),Nelson Marlborough,Maori,457,401,359,877,786
306900,Tuamarina,Nelson Marlborough,Maori,105,88,78,838,743
307000,Awatere,Nelson Marlborough,Maori,138,127,108,920,783
307100,Renwick,Nelson Marlborough,Maori,167,Masked,157,>950,940
307200,Lower Wairau ,Nelson Marlborough,Maori,76,72,71,947,934
307300,Woodbourne,Nelson Marlborough,Maori,152,Masked,138,>950,908
307400,Spring Creek-Grovetown,Nelson Marlborough,Maori,117,108,98,923,838
307500,Springlands,Nelson Marlborough,Maori,277,248,219,895,791
307500,Springlands,Nelson Marlborough,Pacific Peoples,71,Masked,Masked,>950,>950
307600,Yelverton,Nelson Marlborough,Maori,193,177,157,917,813
307600,Yelverton,Nelson Marlborough,Pacific Peoples,81,Masked,Masked,>950,>950
307700,Mayfield,Nelson Marlborough,Maori,227,184,159,811,700
307700,Mayfield,Nelson Marlborough,Pacific Peoples,78,Masked,Masked,>950,>950
307800,Whitney West,Nelson Marlborough,Maori,247,220,196,891,794
307800,Whitney West,Nelson Marlborough,Pacific Peoples,65,Masked,Masked,>950,>950
307900,Blenheim Central,Nelson Marlborough,Maori,197,166.0,142,843,721
307900,Blenheim Central,Nelson Marlborough,Pacific Peoples,46,Masked,Masked,>950,>950
308000,Riversdale-Islington,Nelson Marlborough,Maori,307,270,240,879,782
308000,Riversdale-Islington,Nelson Marlborough,Pacific Peoples,86,Masked,Masked,>950,>950
308100,Whitney East,Nelson Marlborough,Maori,239,207,190,866,795
308100,Whitney East,Nelson Marlborough,Pacific Peoples,98,Masked,Masked,>950,>950
308200,Redwoodtown West,Nelson Marlborough,Maori,240,206,188,858,783
308200,Redwoodtown West,Nelson Marlborough,Pacific Peoples,76,71,68,934,895
308300,Witherlea West,Nelson Marlborough,Maori,181,164,145,906,801
308400,Redwoodtown East,Nelson Marlborough,Maori,221,185,163,837,738
308400,Redwoodtown East,Nelson Marlborough,Pacific Peoples,72,67,64,931,889
308500,Riverlands,Nelson Marlborough,Pacific Peoples,53,Masked,Masked,>950,>950
308600,Witherlea East,Nelson Marlborough,Maori,189,169,154,894,815
308800,Kaikoura Ranges,Canterbury,Maori,185,163,155,881,838
308900,Kaikoura,Canterbury,Maori,313,264,243,843,776
309000,Karamea,West Coast,Maori,47,35,30,745,638
309200,Westport North,West Coast,Maori,170,154,139,906,818
309300,Westport Rural,West Coast,Maori,74,68,61,919,824
309400,Westport South,West Coast,Maori,201,174,157,866,781
309500,Buller Coalfields,West Coast,Maori,80,65,59,812,738
309600,Charleston (Buller District),West Coast,Maori,42,35,30,833,714
309700,Inangahua,West Coast,Maori,48,38,32,792,667
309800,Reefton,West Coast,Maori,88,67,56,761,636
309900,Barrytown,West Coast,Maori,83,71,66,855,795
310000,Runanga,West Coast,Maori,93,79,69,849,742
310100,Cobden,West Coast,Maori,185,159,138,859,746
310200,Blaketown,West Coast,Maori,89,74,67,831,753
310300,Greymouth Central,West Coast,Maori,60,51,48,850,800
310400,King Park,West Coast,Maori,69,59,53,855,768
310500,Marsden,West Coast,Maori,103,94,90,913,874
310600,Karoro,West Coast,Maori,51,Masked,48,>950,941
310700,Rutherglen-Camerons,West Coast,Maori,84,79,75,940,893
310800,Greymouth Rural,West Coast,Maori,59,43,37,729,627
310900,Dobson,West Coast,Maori,78,61,52,782,667
311000,Nelson Creek,West Coast,Maori,51,Masked,47,>950,922
311300,Westland Glaciers-Bruce Bay,West Coast,Maori,54,41,37,759,685
311400,Arahura-Kumara,West Coast,Maori,137,106,96,774,701
311500,Hokitika,West Coast,Maori,442,400,372,905,842
311700,Hokitika Rural,West Coast,Maori,127,114,101,898,795
311800,Waitaha,West Coast,Maori,40,34,30,850,750
311900,Whataroa-Harihari,West Coast,Maori,49,46,43,939,878
312000,Hokitika Valley-Otira,West Coast,Maori,41,33,31,805,756
312200,Amuri,Canterbury,Maori,138,113,102,819,739
312400,Upper Hurunui,Canterbury,Maori,89,71,61,798,685
312500,Parnassus,Canterbury,Maori,99,80,70,808,707
312600,Ashley Forest,Canterbury,Maori,40,37,36,925,900
312700,Omihi,Canterbury,Maori,64,51,50,797,781
312800,Balcairn,Canterbury,Maori,102,89,84,873,824
312900,Amberley,Canterbury,Maori,108,89,79,824,731
313100,Ashley Gorge,Canterbury,Maori,41,31,28,756,683
313200,Oxford,Canterbury,Maori,94,80,77,851,819
313300,Starvation Hill-Cust,Canterbury,Maori,66,51,46,773,697
313400,Loburn,Canterbury,Maori,85,65,63,765,741
313500,Eyrewell,Canterbury,Maori,96,82,75,854,781
313600,West Eyreton,Canterbury,Maori,53,Masked,Masked,>950,>950
313700,Ashley-Sefton,Canterbury,Maori,111,92,84,829,757
313800,Fernside,Canterbury,Maori,74,63,59,851,797
313900,Rangiora North West,Canterbury,Maori,90,76,72,844,800
314000,Kingsbury,Canterbury,Maori,91,84,77,923,846
314100,Ashgrove,Canterbury,Maori,100,87,81,870,810
314200,Rangiora North East,Canterbury,Maori,135,110,103,815,763
314300,Oxford Estate,Canterbury,Maori,63,59,53,937,841
314500,Rangiora South West,Canterbury,Maori,117,100,86,855,735
314600,Lilybrook,Canterbury,Maori,222,192,179,865,806
314600,Lilybrook,Canterbury,Pacific Peoples,41,33,30,805,732
314700,Waikuku,Canterbury,Maori,166,139,130,837,783
314800,Mandeville-Ohoka,Canterbury,Maori,121,Masked,115,>950,950
314900,Rangiora South East,Canterbury,Maori,139,112,102,806,734
315000,Southbrook,Canterbury,Maori,44,41,35,932,795
315200,Tuahiwi,Canterbury,Maori,157,149,133,949,847
315300,Woodend,Canterbury,Maori,218,206,189,945,867
315400,Pegasus,Canterbury,Maori,153,144,138,941,902
315500,Clarkville,Canterbury,Maori,74,66,59,892,797
315600,Pegasus Bay,Canterbury,Maori,118,95,91,805,771
315700,Kaiapoi North West,Canterbury,Maori,225,194,178,862,791
315700,Kaiapoi North West,Canterbury,Pacific Peoples,49,42,38,857,776
315800,Silverstream (Waimakariri District),Canterbury,Maori,67,60,57,896,851
315900,Sovereign Palms,Canterbury,Maori,276,259,241,938,873
315900,Sovereign Palms,Canterbury,Pacific Peoples,46,42,39,913,848
316000,Kaiapoi West,Canterbury,Maori,135,118,108,874,800
316100,Kaiapoi Central,Canterbury,Maori,208,185,167,889,803
316200,Kaiapoi South,Canterbury,Maori,121,110,104,909,860
316500,Paparua,Canterbury,Maori,51,46,43,902,843
316600,Yaldhurst,Canterbury,Maori,80,Masked,71,>950,888
316600,Yaldhurst,Canterbury,Pacific Peoples,45,Masked,Masked,>950,>950
316900,Belfast West,Canterbury,Maori,110,Masked,99,>950,900
317000,Harewood,Canterbury,Maori,42,Masked,36,>950,857
317100,Brooklands-Spencerville,Canterbury,Maori,65,Masked,58,>950,892
317200,Styx,Canterbury,Maori,81,74,68,914,840
317300,Belfast East,Canterbury,Maori,230,214,199,930,865
317300,Belfast East,Canterbury,Pacific Peoples,59,Masked,55,>950,932
317400,Northwood,Canterbury,Maori,115,108,107,939,930
317600,Regents Park,Canterbury,Maori,44,Masked,Masked,>950,>950
317700,Hawthornden,Canterbury,Maori,125,Masked,111,>950,888
317700,Hawthornden,Canterbury,Pacific Peoples,82,Masked,Masked,>950,>950
317800,Bishopdale North,Canterbury,Maori,285,260,241,912,846
317800,Bishopdale North,Canterbury,Pacific Peoples,85,73,71,859,835
317900,Casebrook,Canterbury,Maori,280,255,238,911,850
317900,Casebrook,Canterbury,Pacific Peoples,90,Masked,Masked,>950,>950
318000,Bishopdale West,Canterbury,Maori,178,161,144,904,809
318000,Bishopdale West,Canterbury,Pacific Peoples,98,90,75,918,765
318100,Templeton,Canterbury,Maori,155,Masked,Masked,>950,>950
318200,Islington,Canterbury,Maori,112,104,92,929,821
318200,Islington,Canterbury,Pacific Peoples,56,47,44,839,786
318300,Burnside Park,Canterbury,Maori,141,130,125,922,887
318300,Burnside Park,Canterbury,Pacific Peoples,50,43,41,860,820
318400,Marshland,Canterbury,Maori,66,59,53,894,803
318500,Avonhead North,Canterbury,Maori,52,45,41,865,788
318600,Redwood North,Canterbury,Maori,185,Masked,167,>950,903
318700,Broomfield,Canterbury,Maori,264,236,214,894,811
318700,Broomfield,Canterbury,Pacific Peoples,139,117,109,842,784
318800,Redwood West,Canterbury,Maori,235,195,169,830,719
318800,Redwood West,Canterbury,Pacific Peoples,81,Masked,74,>950,914
318900,Avonhead West,Canterbury,Maori,43,Masked,40,>950,930
319000,Bishopdale South,Canterbury,Maori,127,Masked,117,>950,921
319000,Bishopdale South,Canterbury,Pacific Peoples,60,Masked,Masked,>950,>950
319200,Burnside,Canterbury,Maori,194,175,158,902,814
319200,Burnside,Canterbury,Pacific Peoples,77,72,64,935,831
319300,Hei Hei,Canterbury,Maori,356,326,291,916,817
319300,Hei Hei,Canterbury,Pacific Peoples,245,223,213,910,869
319400,Papanui North,Canterbury,Maori,227,188,147,828,648
319400,Papanui North,Canterbury,Pacific Peoples,86,Masked,80,>950,930
319500,Avonhead East,Canterbury,Maori,117,Masked,98,>950,838
319500,Avonhead East,Canterbury,Pacific Peoples,59,Masked,53,>950,898
319600,Redwood East,Canterbury,Maori,274,248,238,905,869
319600,Redwood East,Canterbury,Pacific Peoples,74,70,64,946,865
319700,Avonhead South,Canterbury,Maori,126,Masked,109,>950,865
319700,Avonhead South,Canterbury,Pacific Peoples,68,Masked,64,>950,941
319800,Riccarton Racecourse,Canterbury,Maori,94,86,78,915,830
319800,Riccarton Racecourse,Canterbury,Pacific Peoples,62,Masked,Masked,>950,>950
319900,Bryndwr North,Canterbury,Maori,322,261,224,811,696
319900,Bryndwr North,Canterbury,Pacific Peoples,103,Masked,96,>950,932
320100,Papanui West,Canterbury,Maori,157,Masked,142,>950,904
320100,Papanui West,Canterbury,Pacific Peoples,58,51,45,879,776
320200,Ilam North,Canterbury,Maori,130,Masked,115,>950,885
320200,Ilam North,Canterbury,Pacific Peoples,63,Masked,59,>950,937
320300,Hornby West,Canterbury,Maori,272,Masked,250,>950,919
320300,Hornby West,Canterbury,Pacific Peoples,138,Masked,129,>950,935
320500,Northcote (Christchurch City),Canterbury,Maori,166,156,139,940,837
320500,Northcote (Christchurch City),Canterbury,Pacific Peoples,66,Masked,60,>950,909
320600,Jellie Park,Canterbury,Maori,115,Masked,100,>950,870
320700,Ilam South,Canterbury,Maori,121,105,97,868,802
320700,Ilam South,Canterbury,Pacific Peoples,78,71,70,910,897
320800,Bryndwr South,Canterbury,Maori,193,161,136,834,705
320800,Bryndwr South,Canterbury,Pacific Peoples,65,Masked,59,>950,908
320900,Papanui East,Canterbury,Maori,85,77,73,906,859
320900,Papanui East,Canterbury,Pacific Peoples,41,Masked,Masked,>950,>950
321000,Sockburn North,Canterbury,Maori,187,172,158,920,845
321000,Sockburn North,Canterbury,Pacific Peoples,127,119,112,937,882
321100,Hornby South,Canterbury,Maori,423,394,346,931,818
321100,Hornby South,Canterbury,Pacific Peoples,159,Masked,145,>950,912
321200,Ilam University,Canterbury,Maori,133,Masked,Masked,>950,>950
321200,Ilam University,Canterbury,Pacific Peoples,63,53,49,841,778
321300,Prestons,Canterbury,Maori,174,Masked,163,>950,937
321300,Prestons,Canterbury,Pacific Peoples,44,Masked,Masked,>950,>950
321400,Strowan,Canterbury,Maori,141,129,125,915,887
321500,Fendalton,Canterbury,Maori,64,Masked,60,>950,938
321600,Waitikiri,Canterbury,Maori,170,Masked,154,>950,906
321700,Mairehau North,Canterbury,Maori,228,199,181,873,794
321700,Mairehau North,Canterbury,Pacific Peoples,67,Masked,Masked,>950,>950
321800,Bush Inn,Canterbury,Maori,142,134,123,944,866
321800,Bush Inn,Canterbury,Pacific Peoples,66,Masked,Masked,>950,>950
321900,Awatea North,Canterbury,Maori,142,Masked,126,>950,887
321900,Awatea North,Canterbury,Pacific Peoples,107,Masked,Masked,>950,>950
322000,Upper Riccarton,Canterbury,Maori,171,135,115,789,673
322000,Upper Riccarton,Canterbury,Pacific Peoples,81,71,66,877,815
322100,Malvern,Canterbury,Maori,132,Masked,117,>950,886
322100,Malvern,Canterbury,Pacific Peoples,43,Masked,Masked,>950,>950
322200,Rutland,Canterbury,Maori,111,104,98,937,883
322300,Sockburn South,Canterbury,Maori,50,44,42,880,840
322400,Deans Bush,Canterbury,Maori,71,67,63,944,887
322600,Holmwood,Canterbury,Maori,57,Masked,Masked,>950,>950
322700,Wharenui,Canterbury,Maori,186,168,157,903,844
322700,Wharenui,Canterbury,Pacific Peoples,98,Masked,93,>950,949
322800,Wigram West,Canterbury,Maori,42,38,36,905,857
322900,Awatea South,Canterbury,Maori,50,40,36,800,720
323000,Merivale,Canterbury,Maori,95,85,81,895,853
323100,Mairehau South,Canterbury,Maori,270,245,220,907,815
323100,Mairehau South,Canterbury,Pacific Peoples,101,95,90,941,891
323200,Mona Vale,Canterbury,Maori,69,Masked,63,>950,913
323300,Riccarton West,Canterbury,Maori,250,228,188,912,752
323300,Riccarton West,Canterbury,Pacific Peoples,119,Masked,Masked,>950,>950
323400,Shirley West,Canterbury,Maori,422,352,312,834,739
323400,Shirley West,Canterbury,Pacific Peoples,191,167,153,874,801
323700,Queenspark,Canterbury,Maori,298,262,241,879,809
323700,Queenspark,Canterbury,Pacific Peoples,89,80,71,899,798
323800,St Albans North,Canterbury,Maori,135,117,109,867,807
323800,St Albans North,Canterbury,Pacific Peoples,46,40,37,870,804
323900,St Albans West,Canterbury,Maori,136,Masked,125,>950,919
324000,Travis Wetlands,Canterbury,Maori,163,146,139,896,853
324000,Travis Wetlands,Canterbury,Pacific Peoples,57,49,47,860,825
324300,Oaklands West,Canterbury,Maori,117,Masked,104,>950,889
324300,Oaklands West,Canterbury,Pacific Peoples,53,Masked,Masked,>950,>950
324400,Riccarton South,Canterbury,Maori,172,146,138,849,802
324400,Riccarton South,Canterbury,Pacific Peoples,67,Masked,Masked,>950,>950
324500,Halswell West,Canterbury,Maori,144,Masked,Masked,>950,>950
324500,Halswell West,Canterbury,Pacific Peoples,48,45,44,938,917
324600,Shirley East,Canterbury,Maori,200,182,167,910,835
324600,Shirley East,Canterbury,Pacific Peoples,44,Masked,41,>950,932
324800,St Albans East,Canterbury,Maori,203,172,156,847,768
324800,St Albans East,Canterbury,Pacific Peoples,67,62,57,925,851
325000,Hillmorton,Canterbury,Maori,171,Masked,157,>950,918
325000,Hillmorton,Canterbury,Pacific Peoples,81,Masked,Masked,>950,>950
325100,Parklands,Canterbury,Maori,425,396,360,932,847
325100,Parklands,Canterbury,Pacific Peoples,106,95,88,896,830
325200,Riccarton East,Canterbury,Maori,51,Masked,47,>950,922
325300,Edgeware,Canterbury,Maori,282,243,226,862,801
325300,Edgeware,Canterbury,Pacific Peoples,80,68,61,850,762
325400,Aidanfield,Canterbury,Maori,99,87,86,879,869
325400,Aidanfield,Canterbury,Pacific Peoples,50,45,44,900,880
325600,Burwood,Canterbury,Maori,347,313,295,902,850
325600,Burwood,Canterbury,Pacific Peoples,81,76,74,938,914
325700,Christchurch Central-West,Canterbury,Maori,103,92,82,893,796
325800,Christchurch Central-North,Canterbury,Maori,192,170,163,885,849
325800,Christchurch Central-North,Canterbury,Pacific Peoples,54,43,40,796,741
325900,Richmond North (Christchurch City),Canterbury,Maori,208,182,164,875,788
325900,Richmond North (Christchurch City),Canterbury,Pacific Peoples,58,46,39,793,672
326000,Waimairi Beach,Canterbury,Maori,70,Masked,64,>950,914
326100,Addington West,Canterbury,Maori,197,170,154,863,782
326100,Addington West,Canterbury,Pacific Peoples,94,Masked,88,>950,936
326300,Oaklands East,Canterbury,Maori,218,199,179,913,821
326300,Oaklands East,Canterbury,Pacific Peoples,72,63,60,875,833
326500,Dallington,Canterbury,Maori,228,200,179,877,785
326500,Dallington,Canterbury,Pacific Peoples,78,Masked,70,>950,897
326700,Hoon Hay West,Canterbury,Maori,379.0,346,304,913,802
326700,Hoon Hay West,Canterbury,Pacific Peoples,384.0,356,339,927,883
326800,Richmond South (Christchurch City),Canterbury,Maori,209,188,169,900,809
326800,Richmond South (Christchurch City),Canterbury,Pacific Peoples,62,Masked,Masked,>950,>950
326900,Spreydon West,Canterbury,Maori,264,236,219,894,830
326900,Spreydon West,Canterbury,Pacific Peoples,66,61,57,924,864
327000,Christchurch Central-East,Canterbury,Maori,206,192,170,932,825
327000,Christchurch Central-East,Canterbury,Pacific Peoples,62,53,48,855,774
327100,Christchurch Central-South,Canterbury,Maori,56,Masked,49,>950,875
327200,North Beach,Canterbury,Maori,455,408,366,897,804
327200,North Beach,Canterbury,Pacific Peoples,102,88,85,863,833
327300,Halswell North,Canterbury,Maori,78,Masked,71,>950,910
327400,Addington East,Canterbury,Maori,271,241,210,889,775
327400,Addington East,Canterbury,Pacific Peoples,94,87,85,926,904
327500,Avondale (Christchurch City),Canterbury,Maori,266,238,213,895,801
327500,Avondale (Christchurch City),Canterbury,Pacific Peoples,116,103,94,888,810
327600,Spreydon North,Canterbury,Maori,346,309,285,893,824
327600,Spreydon North,Canterbury,Pacific Peoples,110,Masked,Masked,>950,>950
327700,Hoon Hay East,Canterbury,Maori,201,183,171,910,851
327700,Hoon Hay East,Canterbury,Pacific Peoples,77,Masked,Masked,>950,>950
327800,Avonside,Canterbury,Maori,235,204,164,868,698
327800,Avonside,Canterbury,Pacific Peoples,94,83,77,883,819
327900,Linwood West,Canterbury,Maori,529,414,355,783,671
327900,Linwood West,Canterbury,Pacific Peoples,236,Masked,212,>950,898
328000,Halswell South,Canterbury,Maori,120,110,106,917,883
328200,Spreydon South,Canterbury,Maori,172,154,137,895,797
328200,Spreydon South,Canterbury,Pacific Peoples,44,Masked,Masked,>950,>950
328300,Rawhiti ,Canterbury,Maori,326,285,247,874,758
328300,Rawhiti ,Canterbury,Pacific Peoples,97,Masked,82,>950,845
328400,Wainoni,Canterbury,Maori,432,380,328,880,759
328400,Wainoni,Canterbury,Pacific Peoples,177,152,139,859,785
328500,Linwood North,Canterbury,Maori,400,345,294,862,735
328500,Linwood North,Canterbury,Pacific Peoples,145,Masked,130,>950,897
328600,Aranui,Canterbury,Maori,968,789,663,815,685
328600,Aranui,Canterbury,Pacific Peoples,524,468,427,893,815
328700,Sydenham West,Canterbury,Maori,100,89,85,890,850
328900,Phillipstown,Canterbury,Maori,491,440,389,896,792
328900,Phillipstown,Canterbury,Pacific Peoples,237,Masked,219,>950,924
329100,Somerfield East,Canterbury,Maori,185,175,157,946,849
329100,Somerfield East,Canterbury,Pacific Peoples,44,39,34,886,773
329200,Somerfield West,Canterbury,Maori,138,128,124,928,899
329300,Linwood East,Canterbury,Maori,312,277,254,888,814
329300,Linwood East,Canterbury,Pacific Peoples,138,Masked,Masked,>950,>950
329400,Sydenham North,Canterbury,Maori,176,153,132,869,750
329400,Sydenham North,Canterbury,Pacific Peoples,71,64,59,901,831
329500,Hoon Hay South,Canterbury,Maori,86,Masked,81,>950,942
329500,Hoon Hay South,Canterbury,Pacific Peoples,49,Masked,45,>950,918
329600,Charleston (Christchurch City),Canterbury,Maori,185,159,135,859,730
329600,Charleston (Christchurch City),Canterbury,Pacific Peoples,62,54,48,871,774
329700,Sydenham South,Canterbury,Maori,163,146,126,896,773
329700,Sydenham South,Canterbury,Pacific Peoples,59,55,54,932,915
329800,Bexley,Canterbury,Maori,491,411,362,837,737
329800,Bexley,Canterbury,Pacific Peoples,217,Masked,192,>950,885
329900,Waltham,Canterbury,Maori,166,148,129,892,777
329900,Waltham,Canterbury,Pacific Peoples,82,Masked,75,>950,915
330000,Westmorland,Canterbury,Maori,92,Masked,Masked,>950,>950
330100,Woolston North,Canterbury,Maori,423,391,337,924,797
330100,Woolston North,Canterbury,Pacific Peoples,173,160,148,925,855
330200,New Brighton,Canterbury,Maori,331,290,260,876,785
330200,New Brighton,Canterbury,Pacific Peoples,80,67,66,838,825
