sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
204500,Otara-Tirohanga,Bay of Plenty,Pacific Peoples,masked,masked,masked,<50,<50
204600,Oponae,Bay of Plenty,Pacific Peoples,masked,masked,masked,masked,masked
204700,East Cape,Tairawhiti,Pacific Peoples,masked,masked,masked,500,<50
204800,Waipaoa,Tairawhiti,Pacific Peoples,masked,masked,masked,masked,masked
204900,Ruatoria-Raukumara,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
205000,Tokomaru,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
205100,Hangaroa,Tairawhiti,Pacific Peoples,masked,masked,masked,500,<50
205200,Wharekaka,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
205300,Te Arai,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
205400,Hexton,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
205500,Lytton,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
205600,Makaraka-Awapuni,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
205700,Riverdale,Tairawhiti,Pacific Peoples,masked,masked,masked,333,<50
205800,Te Hapara North,Tairawhiti,Pacific Peoples,masked,masked,masked,500,<50
205900,Mangapapa North,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
206000,Elgin,Tairawhiti,Pacific Peoples,masked,masked,masked,545,<50
206100,Te Hapara South,Tairawhiti,Pacific Peoples,masked,masked,masked,250,<50
206200,Mangapapa East,Tairawhiti,Pacific Peoples,masked,masked,masked,<50,<50
206300,Mangapapa South,Tairawhiti,Pacific Peoples,masked,masked,masked,800,<50
206400,Te Hapara East,Tairawhiti,Pacific Peoples,masked,masked,masked,750,<50
206500,Centennial Crescent,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
206600,Whataupoko East,Tairawhiti,Pacific Peoples,masked,masked,masked,masked,masked
206700,Whataupoko West,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
206800,Gisborne Central,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
206900,Kaiti North,Tairawhiti,Pacific Peoples,masked,masked,masked,>950,<50
207000,Kaiti South,Tairawhiti,Pacific Peoples,masked,masked,masked,786,<50
207100,Outer Kaiti,Tairawhiti,Pacific Peoples,masked,masked,masked,364,<50
207200,Tamarau,Tairawhiti,Pacific Peoples,masked,masked,masked,143,<50
207300,Wainui-Okitu,Tairawhiti,Pacific Peoples,masked,masked,masked,500,<50
207400,Maungataniwha-Raupunga,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
207600,Frasertown-Ruakituri,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
207700,Whakaki,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
207800,Wairoa,Hawke's Bay,Pacific Peoples,masked,masked,masked,667,<50
207900,Mahia,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
208000,Puketitiri-Tutira,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
208100,Sherenden-Crownthorpe,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
208200,Maraekakaho,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
208300,Puketapu-Eskdale,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
208400,Omahu-Pakowhai,Hawke's Bay,Pacific Peoples,masked,masked,masked,625,<50
208500,Bridge Pa,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
208600,Twyford,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
208700,Poukawa,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
208800,Flaxmere West,Hawke's Bay,Pacific Peoples,masked,masked,masked,172,<50
208900,Omahu Strip,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
209000,Lochain Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,245,<50
209100,Flaxmere Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,382,<50
209200,Flaxmere South,Hawke's Bay,Pacific Peoples,masked,masked,masked,273,<50
209300,Irongate,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
209400,Frimley,Hawke's Bay,Pacific Peoples,masked,masked,masked,727,<50
209500,Camberley,Hawke's Bay,Pacific Peoples,masked,masked,masked,351,<50
209600,Clive,Hawke's Bay,Pacific Peoples,masked,masked,masked,375,<50
209700,St Leonards,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
209800,Mahora,Hawke's Bay,Pacific Peoples,masked,masked,masked,600,<50
209900,Raureka,Hawke's Bay,Pacific Peoples,masked,masked,masked,425,<50
210000,Cornwall Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,200,<50
210100,Tomoana,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
210200,Longlands-Pukahu,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
210300,Raceway Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,526,<50
210400,Karamu,Hawke's Bay,Pacific Peoples,masked,masked,masked,667,<50
210500,Hastings Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
210600,Tomoana Crossing,Hawke's Bay,Pacific Peoples,masked,masked,masked,571,<50
210700,Akina Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
210800,Queens Square,Hawke's Bay,Pacific Peoples,masked,masked,masked,154,<50
210900,Mayfair,Hawke's Bay,Pacific Peoples,masked,masked,masked,229,<50
211000,Parkhaven,Hawke's Bay,Pacific Peoples,masked,masked,masked,143,<50
211100,Parkvale,Hawke's Bay,Pacific Peoples,masked,masked,masked,250,<50
211200,Mangateretere,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
211300,Haumoana-Te Awanga,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
211400,Lucknow,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
211500,Karanema-St Hill,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
211600,Havelock North-Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
211700,Brookvale,Hawke's Bay,Pacific Peoples,masked,masked,masked,800,<50
211800,Iona,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
211900,Hereworth,Hawke's Bay,Pacific Peoples,masked,masked,masked,500,<50
212000,Te Mata Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
212100,Havelock Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
212200,Kahuranaki,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
212300,Bay View,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
212400,Poraiti Hills,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
212500,Poraiti Flat,Hawke's Bay,Pacific Peoples,masked,masked,masked,500,<50
212600,Westshore,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
212800,Onekawa West,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
212900,Ahuriri,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
213000,Taradale West,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
213100,Greenmeadows West,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
213200,Taradale South,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
213300,Bluff Hill,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
213400,Hospital Hill,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
213500,Tamatea West,Hawke's Bay,Pacific Peoples,masked,masked,masked,812,<50
213600,Tamatea North,Hawke's Bay,Pacific Peoples,masked,masked,masked,750,<50
213700,Taradale Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
213800,Tamatea East,Hawke's Bay,Pacific Peoples,masked,masked,masked,667,<50
213900,Marewa West,Hawke's Bay,Pacific Peoples,masked,masked,masked,667,<50
214000,Greenmeadows Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
214100,Onekawa Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
214200,Pirimai West,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
214300,Napier Central,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
214400,Greenmeadows South,Hawke's Bay,Pacific Peoples,masked,masked,masked,286,<50
214500,Nelson Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
214600,Bledisloe Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
214700,Pirimai East,Hawke's Bay,Pacific Peoples,masked,masked,masked,600,<50
214800,Onekawa East,Hawke's Bay,Pacific Peoples,masked,masked,masked,150,<50
214900,Tareha Reserve,Hawke's Bay,Pacific Peoples,masked,masked,masked,556,<50
215000,Marewa East,Hawke's Bay,Pacific Peoples,masked,masked,masked,222,<50
215100,Onekawa South,Hawke's Bay,Pacific Peoples,masked,masked,masked,217,<50
215200,McLean Park,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
215300,Maraenui,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
215400,Meeanee-Awatoto,Hawke's Bay,Pacific Peoples,masked,masked,masked,400,<50
215500,Mangaonuku,Hawke's Bay,Pacific Peoples,masked,masked,masked,masked,masked
215600,Makaretu,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
215700,Waipawa,Hawke's Bay,Pacific Peoples,masked,masked,masked,400,<50
215800,Waipukurau West,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
215900,Mangarara,Hawke's Bay,Pacific Peoples,masked,masked,masked,333,<50
216000,Waipukurau East,Hawke's Bay,Pacific Peoples,masked,masked,masked,<50,<50
216100,Taurekaitai,Hawke's Bay,Pacific Peoples,masked,masked,masked,>950,<50
216200,Port Taranaki,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
216300,Spotswood,Taranaki,Pacific Peoples,masked,masked,masked,200,<50
216400,Omata,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
216500,?akura,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
216600,Moturoa,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
216700,Kaitake,Taranaki,Pacific Peoples,masked,masked,masked,500,<50
216800,Blagdon-Lynmouth,Taranaki,Pacific Peoples,masked,masked,masked,167,<50
216900,Kawaroa,Taranaki,Pacific Peoples,masked,masked,masked,>950,<50
217000,New Plymouth Central,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
217100,Marfell,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
217200,Whalers Gate,Taranaki,Pacific Peoples,masked,masked,masked,250,<50
217300,Strandon,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
217400,Westown,Taranaki,Pacific Peoples,masked,masked,masked,100,<50
217500,Bell Block West,Taranaki,Pacific Peoples,masked,masked,masked,200,<50
217600,Bell Block East,Taranaki,Pacific Peoples,masked,masked,masked,714,<50
217700,Waiwhakaiho-Bell Block South,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
217800,Lower Vogeltown,Taranaki,Pacific Peoples,masked,masked,masked,778,<50
217900,Hurdon,Taranaki,Pacific Peoples,masked,masked,masked,667,<50
218000,Frankleigh Park,Taranaki,Pacific Peoples,masked,masked,masked,250,<50
218100,Merrilands,Taranaki,Pacific Peoples,masked,masked,masked,111,<50
218200,Ferndale,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
218300,Welbourn,Taranaki,Pacific Peoples,masked,masked,masked,714,<50
218400,Fitzroy-Glen Avon,Taranaki,Pacific Peoples,masked,masked,masked,385,<50
218500,Waitara West,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
218600,Upper Vogeltown,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
218700,Highlands Park (New Plymouth District),Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
218800,Paraite,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
218900,Waitara East,Taranaki,Pacific Peoples,masked,masked,masked,375,<50
219000,Lepperton-Brixton,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
219100,Mangorei,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
219200,Mount Messenger,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
219300,Mangaoraka,Taranaki,Pacific Peoples,masked,masked,masked,400,<50
219400,Tikorangi,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
219500,Everett Park,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
219600,Inglewood,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
219700,Tarata,Taranaki,Pacific Peoples,masked,masked,masked,>950,masked
219800,Pembroke,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
219900,Douglas,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
220000,Toko,Taranaki,Pacific Peoples,masked,masked,masked,>950,<50
220100,Stratford North,Taranaki,Pacific Peoples,masked,masked,masked,400,<50
220200,Whangamomona,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
220300,Stratford Central,Taranaki,Pacific Peoples,masked,masked,masked,500,<50
220400,Stratford South,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
220500,Cape Egmont,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
220600,Taungatara,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
220700,?punake,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
220800,Kaponga-Mangatoki,Taranaki,Pacific Peoples,masked,masked,masked,500,<50
220900,Manaia-Kapuni,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221000,Eltham,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221100,Okaiawa,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221200,Te Roti-Moeroa,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221300,Egmont Showgrounds,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221400,Normanby-Tawhiti,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
221500,Ohangai,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
221600,Turuturu,Taranaki,Pacific Peoples,masked,masked,masked,500,<50
221700,King Edward Park,Taranaki,Pacific Peoples,masked,masked,masked,masked,masked
221800,Ramanui,Taranaki,Pacific Peoples,masked,masked,masked,500,<50
221900,Hawera Central,Taranaki,Pacific Peoples,masked,masked,masked,333,<50
222000,Mangawhio,Taranaki,Pacific Peoples,masked,masked,masked,143,<50
222100,Manutahi-Waitotora,Taranaki,Pacific Peoples,masked,masked,masked,<50,<50
222200,P?tea,Taranaki,Pacific Peoples,masked,masked,masked,>950,<50
222300,Otangiwai-Ohura,Waikato,Pacific Peoples,masked,masked,masked,<50,<50
222400,Ngapuke,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
222500,Taumarunui North,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
222600,Taumarunui Central,Waikato,Pacific Peoples,masked,masked,masked,masked,masked
222700,Taumarunui East,Waikato,Pacific Peoples,masked,masked,masked,>950,masked
222800,National Park,Waikato,Pacific Peoples,masked,masked,masked,>950,<50
222900,Tangiwai,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
223000,Raetihi,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
223100,Ohakune,Whanganui,Pacific Peoples,masked,masked,masked,333,<50
223200,Waiouru,Whanganui,Pacific Peoples,masked,masked,masked,91,<50
223300,Upper Whanganui,Whanganui,Pacific Peoples,masked,masked,masked,masked,masked
223400,Mowhanau,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
223500,Brunswick-Papaiti,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
223600,Castlecliff West,Whanganui,Pacific Peoples,masked,masked,masked,91,<50
223700,Otamatea (Whanganui District),Whanganui,Pacific Peoples,masked,masked,masked,>950,<50
223800,Castlecliff East,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
223900,Springvale North,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
224000,Lower Aramoho,Whanganui,Pacific Peoples,masked,masked,masked,444,<50
224100,St Johns Hill East,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
224200,St Johns Hill West,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
224300,Titoki,Whanganui,Pacific Peoples,masked,masked,masked,294,<50
224400,Springvale West,Whanganui,Pacific Peoples,masked,masked,masked,143,<50
224500,Springvale East,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
224600,Upper Aramoho,Whanganui,Pacific Peoples,masked,masked,masked,400,<50
224700,Balgownie,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
224800,Laird Park,Whanganui,Pacific Peoples,masked,masked,masked,333,<50
224900,Wembley Park,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
225000,College Estate,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
225100,Whanganui East-Williams Domain,Whanganui,Pacific Peoples,masked,masked,masked,500,<50
225200,Gonville West,Whanganui,Pacific Peoples,masked,masked,masked,400,<50
225300,Gonville North,Whanganui,Pacific Peoples,masked,masked,masked,118,<50
225400,Cornmarket,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
225500,Whanganui East-Riverlands,Whanganui,Pacific Peoples,masked,masked,masked,429,<50
225600,Kaitoke-Fordell,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
225700,Whanganui Central,Whanganui,Pacific Peoples,masked,masked,masked,masked,masked
225800,Gonville South,Whanganui,Pacific Peoples,masked,masked,masked,250,<50
225900,Bastia-Durie Hill,Whanganui,Pacific Peoples,masked,masked,masked,800,<50
226000,Putiki,Whanganui,Pacific Peoples,masked,masked,masked,250,<50
226100,Mokai Patea,Whanganui,Pacific Peoples,masked,masked,masked,>950,masked
226200,Ngamatea,Whanganui,Pacific Peoples,masked,masked,masked,masked,masked
226300,Turakina,Whanganui,Pacific Peoples,masked,masked,masked,<50,<50
226400,Otairi,Whanganui,Pacific Peoples,masked,masked,masked,masked,masked
226500,Taihape,Whanganui,Pacific Peoples,masked,masked,masked,333,<50
226600,Marton Rural,Whanganui,Pacific Peoples,masked,masked,masked,250,<50
226700,Marton North,Whanganui,Pacific Peoples,masked,masked,masked,250,<50
226800,Parewanui,Whanganui,Pacific Peoples,masked,masked,masked,>950,<50
226900,Marton South,Whanganui,Pacific Peoples,masked,masked,masked,243,<50
227000,Bulls,Whanganui,Pacific Peoples,masked,masked,masked,250,<50
227100,Kiwitea,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
227200,Tokorangi,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
227300,Ohakea-Sanson,MidCentral,Pacific Peoples,masked,masked,masked,400,<50
227400,Oroua Downs,MidCentral,Pacific Peoples,masked,masked,masked,250,<50
227500,Awahuri,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
227600,Pohangina-Apiti,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
227700,Mount Taylor,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
227800,Taikorea,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
227900,Makino,MidCentral,Pacific Peoples,masked,masked,masked,91,<50
228000,Sandon,MidCentral,Pacific Peoples,masked,masked,masked,250,<50
228100,Kimbolton North,MidCentral,Pacific Peoples,masked,masked,masked,667,<50
228200,Warwick,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
228300,Kimbolton West,MidCentral,Pacific Peoples,masked,masked,masked,200,<50
228400,Feilding Central,MidCentral,Pacific Peoples,masked,masked,masked,400,<50
228500,Kimbolton South,MidCentral,Pacific Peoples,masked,masked,masked,375,<50
228600,Kauwhata,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
228700,Taonui,MidCentral,Pacific Peoples,masked,masked,masked,400,<50
228800,Newbury,MidCentral,Pacific Peoples,masked,masked,masked,222,<50
228900,Palmerston North Airport,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
229000,Milson North,MidCentral,Pacific Peoples,masked,masked,masked,800,<50
229100,Cloverlea (Palmerston North City),MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
229200,Tremaine,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
229300,Milson South,MidCentral,Pacific Peoples,masked,masked,masked,364,<50
229400,Whakarongo,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
229500,Westbrook,MidCentral,Pacific Peoples,masked,masked,masked,228,<50
229600,Takaro North,MidCentral,Pacific Peoples,masked,masked,masked,353,<50
229700,Pioneer West,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
229800,Palmerston North Hospital,MidCentral,Pacific Peoples,masked,masked,masked,286,<50
229900,Highbury East,MidCentral,Pacific Peoples,masked,masked,masked,175,<50
230000,Park West,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
230100,Takaro South,MidCentral,Pacific Peoples,masked,masked,masked,529,<50
230200,Roslyn (Palmerston North City),MidCentral,Pacific Peoples,masked,masked,masked,381,<50
230300,Kelvin Grove West,MidCentral,Pacific Peoples,masked,masked,masked,647,<50
230400,Kelvin Grove North,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
230500,Papaioea North,MidCentral,Pacific Peoples,masked,masked,masked,533,<50
230600,Palmerston North Central,MidCentral,Pacific Peoples,masked,masked,masked,333,<50
230700,Awapuni North,MidCentral,Pacific Peoples,masked,masked,masked,300,<50
230800,Terrace End,MidCentral,Pacific Peoples,masked,masked,masked,160,<50
230900,Maraetarata,MidCentral,Pacific Peoples,masked,masked,masked,625,<50
231000,Papaioea South,MidCentral,Pacific Peoples,masked,masked,masked,100,<50
231100,Royal Oak (Palmerston North City),MidCentral,Pacific Peoples,masked,masked,masked,500,<50
231200,West End,MidCentral,Pacific Peoples,masked,masked,masked,292,<50
231300,Awapuni South,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
231400,Milverton,MidCentral,Pacific Peoples,masked,masked,masked,273,<50
231500,Ruamahanga,MidCentral,Pacific Peoples,masked,masked,masked,429,<50
231600,Esplanade,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
231700,Hokowhitu Central,MidCentral,Pacific Peoples,masked,masked,masked,600,<50
231800,Hokowhitu East,MidCentral,Pacific Peoples,masked,masked,masked,364,<50
231900,Turitea,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
232000,Ruahine,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
232100,Linton Camp,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
232200,Ashhurst,MidCentral,Pacific Peoples,masked,masked,masked,62,<50
232300,Hokowhitu South,MidCentral,Pacific Peoples,masked,masked,masked,412,<50
232400,Aokautere,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
232500,Pihauatua,MidCentral,Pacific Peoples,masked,masked,masked,333,<50
232600,Aokautere Rural,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
232700,Poutoa,MidCentral,Pacific Peoples,masked,masked,masked,333,<50
232800,Norsewood,MidCentral,Pacific Peoples,masked,masked,masked,250,<50
232900,Papatawa,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
233000,Mangatainoka,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
233100,Woodville,MidCentral,Pacific Peoples,masked,masked,masked,364,<50
233200,Dannevirke West,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
233300,Dannevirke East,MidCentral,Pacific Peoples,masked,masked,masked,364,<50
233400,Waitahora,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
233500,Kaitawa,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
233600,Pahiatua,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
233700,Nireaha-Eketahuna,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
233800,Owhanga,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
233900,Mara,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
234000,Kere Kere,MidCentral,Pacific Peoples,masked,masked,masked,667,<50
234100,Foxton Beach,MidCentral,Pacific Peoples,masked,masked,masked,500,<50
234200,Foxton North,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
234300,Foxton South,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
234400,Waitarere,MidCentral,Pacific Peoples,masked,masked,masked,250,<50
234500,Waikawa (Horowhenua District),MidCentral,Pacific Peoples,masked,masked,masked,500,<50
234600,Miranui,MidCentral,Pacific Peoples,masked,masked,masked,400,<50
234700,Donnelly Park,MidCentral,Pacific Peoples,masked,masked,masked,444,<50
234800,?hau-Manakau,MidCentral,Pacific Peoples,masked,masked,masked,429,143
234900,Kawiu South,MidCentral,Pacific Peoples,masked,masked,masked,350,<50
235000,Makomako,MidCentral,Pacific Peoples,masked,masked,masked,353,<50
235100,Kawiu North,MidCentral,Pacific Peoples,masked,masked,masked,750,<50
235200,Levin Central,MidCentral,Pacific Peoples,masked,masked,masked,632,<50
235300,Tararua,MidCentral,Pacific Peoples,masked,masked,masked,182,<50
235400,Shannon,MidCentral,Pacific Peoples,masked,masked,masked,222,<50
235500,Queenwood (Horowhenua District),MidCentral,Pacific Peoples,masked,masked,masked,417,<50
235600,Playford Park,MidCentral,Pacific Peoples,masked,masked,masked,300,<50
235700,Fairfield (Horowhenua District),MidCentral,Pacific Peoples,masked,masked,masked,412,<50
235800,Taitoko,MidCentral,Pacific Peoples,masked,masked,masked,273,<50
235900,Waiopehu,MidCentral,Pacific Peoples,masked,masked,masked,462,<50
236000,Makahika,MidCentral,Pacific Peoples,masked,masked,masked,300,<50
236100,Kimberley,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
236200,Kapiti Island,Capital and Coast,Pacific Peoples,masked,masked,masked,masked,masked
236300,?taki Beach,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
236400,Forest Lakes (Kapiti Coast District),MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
236500,?taki,MidCentral,Pacific Peoples,masked,masked,masked,125,<50
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
236600,Te Horo,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
236700,Waitohu,MidCentral,Pacific Peoples,masked,masked,masked,<50,<50
236800,Waikanae Beach,Capital and Coast,Pacific Peoples,masked,masked,masked,750,<50
236900,Peka Peka,Capital and Coast,Pacific Peoples,masked,masked,masked,500,<50
237000,Paraparaumu Beach North,Capital and Coast,Pacific Peoples,masked,masked,masked,500,<50
237100,Paraparaumu Beach West,Capital and Coast,Pacific Peoples,masked,masked,masked,200,<50
237200,Waikanae Park,Capital and Coast,Pacific Peoples,masked,masked,masked,333,<50
237300,Paraparaumu Beach East,Capital and Coast,Pacific Peoples,masked,masked,masked,111,<50
237400,Otaihanga,Capital and Coast,Pacific Peoples,masked,masked,masked,<50,<50
237500,Paraparaumu North,Capital and Coast,Pacific Peoples,masked,masked,masked,500,<50
237600,Waikanae West,Capital and Coast,Pacific Peoples,masked,masked,masked,667,<50
237700,?taki Forks,MidCentral,Pacific Peoples,masked,masked,masked,>950,<50
237800,Paraparaumu Central,Capital and Coast,Pacific Peoples,masked,masked,masked,167,<50
237900,Maungakotukutuku,Capital and Coast,Pacific Peoples,masked,masked,masked,>950,<50
238000,Raumati Beach West,Capital and Coast,Pacific Peoples,masked,masked,masked,800,<50
238100,Waikanae East,Capital and Coast,Pacific Peoples,masked,masked,masked,444,<50
238200,Tararua Forest Park,MidCentral,Pacific Peoples,masked,masked,masked,masked,masked
