sa2_code,sa2_name,dhb,ethnicity_priority,dose1_cnt,dose2_cnt,pop_cnt,dose1_uptake,dose2_uptake
325700,Christchurch Central-West,Canterbury,Pacific Peoples,27,25,27,>950,926
325800,Christchurch Central-North,Canterbury,Pacific Peoples,46,46,52,885,885
325900,Richmond North (Christchurch City),Canterbury,Pacific Peoples,51,46,61,836,754
326000,Waimairi Beach,Canterbury,Pacific Peoples,13,13,16,813,813
326100,Addington West,Canterbury,Pacific Peoples,100,98,95,>950,>950
326200,Ōtakaro-Avon River Corridor,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
326300,Oaklands East,Canterbury,Pacific Peoples,64,64,71,901,901
326400,Addington North,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
326500,Dallington,Canterbury,Pacific Peoples,75,73,76,>950,>950
326600,Christchurch Central,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
326700,Hoon Hay West,Canterbury,Pacific Peoples,375,356,383,>950,930
326800,Richmond South (Christchurch City),Canterbury,Pacific Peoples,62,58,63,>950,921
326900,Spreydon West,Canterbury,Pacific Peoples,62,61,68,912,897
327000,Christchurch Central-East,Canterbury,Pacific Peoples,57,53,63,905,841
327100,Christchurch Central-South,Canterbury,Pacific Peoples,8,8,8,>950,>950
327200,North Beach,Canterbury,Pacific Peoples,88,87,98,898,888
327300,Halswell North,Canterbury,Pacific Peoples,42,42,39,>950,>950
327400,Addington East,Canterbury,Pacific Peoples,94,92,99,949,929
327500,Avondale (Christchurch City),Canterbury,Pacific Peoples,109,106,118,924,898
327600,Spreydon North,Canterbury,Pacific Peoples,122,120,113,>950,>950
327700,Hoon Hay East,Canterbury,Pacific Peoples,82,81,75,>950,>950
327800,Avonside,Canterbury,Pacific Peoples,89,88,97,918,907
327900,Linwood West,Canterbury,Pacific Peoples,239,232,236,>950,>950
328000,Halswell South,Canterbury,Pacific Peoples,32,32,33,>950,>950
328100,Sydenham Central,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
328200,Spreydon South,Canterbury,Pacific Peoples,46,45,45,>950,>950
328300,Rawhiti,Canterbury,Pacific Peoples,100,99,98,>950,>950
328400,Wainoni,Canterbury,Pacific Peoples,157,154,179,877,860
328500,Linwood North,Canterbury,Pacific Peoples,143,139,142,>950,>950
328600,Aranui,Canterbury,Pacific Peoples,471,455,513,918,887
328700,Sydenham West,Canterbury,Pacific Peoples,29,29,28,>950,>950
328800,Lancaster Park,Canterbury,Pacific Peoples,10,10,16,625,625
328900,Phillipstown,Canterbury,Pacific Peoples,225,218,233,>950,936
329000,Kennedys Bush,Canterbury,Pacific Peoples,masked,masked,masked,667,667
329100,Somerfield East,Canterbury,Pacific Peoples,40,37,44,909,841
329200,Somerfield West,Canterbury,Pacific Peoples,37,37,34,>950,>950
329300,Linwood East,Canterbury,Pacific Peoples,140,140,137,>950,>950
329400,Sydenham North,Canterbury,Pacific Peoples,64,64,69,928,928
329500,Hoon Hay South,Canterbury,Pacific Peoples,48,48,48,>950,>950
329600,Charleston (Christchurch City),Canterbury,Pacific Peoples,61,57,63,>950,905
329700,Sydenham South,Canterbury,Pacific Peoples,57,57,61,934,934
329800,Bexley,Canterbury,Pacific Peoples,207,202,211,>950,>950
329900,Waltham,Canterbury,Pacific Peoples,80,80,83,>950,>950
330000,Westmorland,Canterbury,Pacific Peoples,15,15,17,882,882
330100,Woolston North,Canterbury,Pacific Peoples,169,164,178,949,921
330200,New Brighton,Canterbury,Pacific Peoples,70,69,78,897,885
330300,Cashmere West,Canterbury,Pacific Peoples,21,21,22,>950,>950
330400,Bromley South,Canterbury,Pacific Peoples,225,221,229,>950,>950
330500,Ensors,Canterbury,Pacific Peoples,76,75,79,>950,949
330600,Beckenham,Canterbury,Pacific Peoples,10,10,10,>950,>950
330700,Bromley North,Canterbury,Pacific Peoples,masked,masked,masked,masked,masked
330800,St Martins,Canterbury,Pacific Peoples,40,40,45,889,889
330900,Opawa,Canterbury,Pacific Peoples,14,14,12,>950,>950
331000,Woolston West,Canterbury,Pacific Peoples,48,47,52,923,904
331100,Woolston East,Canterbury,Pacific Peoples,210,207,209,>950,>950
331200,Huntsbury,Canterbury,Pacific Peoples,7,7,10,700,700
331300,Cashmere East,Canterbury,Pacific Peoples,16,16,15,>950,>950
331400,Hillsborough (Christchurch City),Canterbury,Pacific Peoples,25,25,25,>950,>950
331500,Woolston South,Canterbury,Pacific Peoples,25,24,27,926,889
331600,Port Hills,Canterbury,Pacific Peoples,masked,masked,masked,500,500
331700,South New Brighton,Canterbury,Pacific Peoples,54,53,52,>950,>950
331800,Brookhaven-Ferrymead,Canterbury,Pacific Peoples,57,57,57,>950,>950
331900,Heathcote Valley,Canterbury,Pacific Peoples,19,19,21,905,905
332000,Mount Pleasant,Canterbury,Pacific Peoples,19,19,22,864,864
332100,Redcliffs,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
332200,Governors Bay,Canterbury,Pacific Peoples,9,9,10,900,900
332400,Clifton Hill,Canterbury,Pacific Peoples,7,7,7,>950,>950
332500,Lyttelton,Canterbury,Pacific Peoples,19,19,23,826,826
332700,Sumner,Canterbury,Pacific Peoples,19,19,22,864,864
332800,Teddington,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
332900,Diamond Harbour,Canterbury,Pacific Peoples,11,10,10,>950,>950
333100,Banks Peninsula South,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333200,Eastern Bays-Banks Peninsula,Canterbury,Pacific Peoples,masked,masked,masked,>950,500
333300,Akaroa Harbour,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333500,Akaroa,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333600,Craigieburn,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333700,Torlesse,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333800,Glenroy-Hororata,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
333900,Glentunnel,Canterbury,Pacific Peoples,8,8,9,889,889
334000,Darfield,Canterbury,Pacific Peoples,25,25,27,926,926
334100,Kirwee,Canterbury,Pacific Peoples,10,10,10,>950,>950
334200,Bankside,Canterbury,Pacific Peoples,22,22,17,>950,>950
334300,Charing Cross,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
334400,Halkett,Canterbury,Pacific Peoples,28,26,25,>950,>950
334500,Newtons Road,Canterbury,Pacific Peoples,19,18,19,>950,947
334600,West Melton,Canterbury,Pacific Peoples,9,9,10,900,900
334700,Burnham Camp,Canterbury,Pacific Peoples,35,35,34,>950,>950
334800,Rolleston Izone,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
334900,Rolleston North West,Canterbury,Pacific Peoples,80,80,74,>950,>950
335000,Springston,Canterbury,Pacific Peoples,22,22,26,846,846
335100,Rolleston Central,Canterbury,Pacific Peoples,69,68,61,>950,>950
335200,Rolleston North East,Canterbury,Pacific Peoples,83,83,79,>950,>950
335300,Rolleston South West,Canterbury,Pacific Peoples,58,56,55,>950,>950
335400,Southbridge,Canterbury,Pacific Peoples,38,38,31,>950,>950
335500,Rolleston South East,Canterbury,Pacific Peoples,178,174,184,>950,946
335600,Trents,Canterbury,Pacific Peoples,17,17,19,895,895
335700,Prebbleton,Canterbury,Pacific Peoples,15,15,13,>950,>950
335800,Irwell,Canterbury,Pacific Peoples,18,18,16,>950,>950
335900,Ladbrooks,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
336000,Lincoln West,Canterbury,Pacific Peoples,36,36,45,800,800
336100,Lincoln East,Canterbury,Pacific Peoples,37,37,35,>950,>950
336200,Leeston,Canterbury,Pacific Peoples,12,12,11,>950,>950
336300,Tai Tapu,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
336400,Motukarara,Canterbury,Pacific Peoples,masked,masked,masked,750,750
336600,Ashburton Lakes,Canterbury,Pacific Peoples,masked,masked,masked,<50,<50
336700,Cairnbrae,Canterbury,Pacific Peoples,13,13,9,>950,>950
336800,Ashburton Forks,Canterbury,Pacific Peoples,23,23,22,>950,>950
336900,Methven,Canterbury,Pacific Peoples,18,17,11,>950,>950
337000,Ealing-Lowcliffe,Canterbury,Pacific Peoples,16,16,13,>950,>950
337100,Eiffelton,Canterbury,Pacific Peoples,20,20,18,>950,>950
337200,Chertsey,Canterbury,Pacific Peoples,17,16,14,>950,>950
337300,Winchmore-Wakanui,Canterbury,Pacific Peoples,12,12,13,923,923
337400,Allenton North,Canterbury,Pacific Peoples,82,81,74,>950,>950
337500,Allenton South,Canterbury,Pacific Peoples,89,89,89,>950,>950
337600,Rakaia,Canterbury,Pacific Peoples,62,60,51,>950,>950
337700,Ashburton North,Canterbury,Pacific Peoples,masked,masked,7,857,857
337800,Allenton East,Canterbury,Pacific Peoples,117,116,120,>950,>950
337900,Tinwald North,Canterbury,Pacific Peoples,22,21,21,>950,>950
338000,Ashburton Central,Canterbury,Pacific Peoples,12,12,9,>950,>950
338100,Ashburton West,Canterbury,Pacific Peoples,24,23,25,>950,920
338200,Tinwald South,Canterbury,Pacific Peoples,98,94,85,>950,>950
338300,Ashburton East,Canterbury,Pacific Peoples,140,136,139,>950,>950
338400,Netherby,Canterbury,Pacific Peoples,200,194,196,>950,>950
338500,Hampstead,Canterbury,Pacific Peoples,275,266,284,>950,937
338600,Ben McLeod,South Canterbury,Pacific Peoples,masked,masked,masked,masked,masked
338700,Arundel,South Canterbury,Pacific Peoples,12,12,15,800,800
338800,Levels Valley,South Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
338900,Geraldine,South Canterbury,Pacific Peoples,18,18,21,857,857
339000,Rangitata,South Canterbury,Pacific Peoples,14,13,14,>950,929
339100,Waitohi (Timaru District),South Canterbury,Pacific Peoples,10,10,10,>950,>950
339200,Pleasant Point,South Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
339300,Temuka West,South Canterbury,Pacific Peoples,26,25,24,>950,>950
339400,Hadlow,South Canterbury,Pacific Peoples,masked,masked,masked,833,833
339500,Levels,South Canterbury,Pacific Peoples,72,72,12,>950,>950
339600,Temuka East,South Canterbury,Pacific Peoples,34,33,28,>950,>950
339700,Gleniti North,South Canterbury,Pacific Peoples,18,18,14,>950,>950
339800,Washdyke,South Canterbury,Pacific Peoples,33,33,28,>950,>950
339900,Fairview,South Canterbury,Pacific Peoples,13,13,13,>950,>950
340000,Gleniti South,South Canterbury,Pacific Peoples,24,23,22,>950,>950
340100,Glenwood,South Canterbury,Pacific Peoples,45,45,49,918,918
340200,Marchwiel West,South Canterbury,Pacific Peoples,32,32,31,>950,>950
340300,Marchwiel East,South Canterbury,Pacific Peoples,70,69,64,>950,>950
340400,Highfield North,South Canterbury,Pacific Peoples,27,27,30,900,900
340500,Highfield South,South Canterbury,Pacific Peoples,22,22,22,>950,>950
340600,Waimataitai-Maori Hill,South Canterbury,Pacific Peoples,50,50,46,>950,>950
340700,Fraser Park,South Canterbury,Pacific Peoples,55,53,50,>950,>950
340800,Seaview,South Canterbury,Pacific Peoples,79,78,64,>950,>950
341000,Watlington,South Canterbury,Pacific Peoples,55,55,51,>950,>950
341100,Timaru Central,South Canterbury,Pacific Peoples,35,34,31,>950,>950
341200,Timaru East,South Canterbury,Pacific Peoples,16,16,14,>950,>950
341300,Parkside,South Canterbury,Pacific Peoples,61,57,65,938,877
341400,Kensington (Timaru District),South Canterbury,Pacific Peoples,27,26,26,>950,>950
341500,Mackenzie Lakes,South Canterbury,Pacific Peoples,16,16,17,941,941
341800,Twizel,South Canterbury,Pacific Peoples,8,8,9,889,889
341900,Opua (Mackenzie District),South Canterbury,Pacific Peoples,9,9,7,>950,>950
342000,Fairlie,South Canterbury,Pacific Peoples,masked,masked,7,857,857
342100,Hakataramea,South Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
342200,Maungati,South Canterbury,Pacific Peoples,11,11,11,>950,>950
342300,Lyalldale,South Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
342400,Makikihi-Willowbridge,South Canterbury,Pacific Peoples,9,9,9,>950,>950
342500,Waimate North,South Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
342600,Morven-Glenavy-Ikawai,South Canterbury,Pacific Peoples,21,21,21,>950,>950
342700,Waimate West,South Canterbury,Pacific Peoples,9,9,7,>950,>950
342800,Waimate East,South Canterbury,Pacific Peoples,10,10,13,769,769
343000,Chatham Islands,Canterbury,Pacific Peoples,masked,masked,masked,>950,>950
343100,Aviemore,Southern,Pacific Peoples,masked,masked,masked,>950,>950
343300,Danseys Pass,Southern,Pacific Peoples,12,11,11,>950,>950
343400,Ngapara,Southern,Pacific Peoples,13,12,11,>950,>950
343500,Lower Waitaki,Southern,Pacific Peoples,masked,masked,masked,>950,>950
343600,Waihemo,Southern,Pacific Peoples,12,12,12,>950,>950
343700,Maheno,Southern,Pacific Peoples,10,9,11,909,818
343800,Weston,Southern,Pacific Peoples,10,10,11,909,909
343900,Oamaru North Milner Park,Southern,Pacific Peoples,159,156,147,>950,>950
344000,Oamaru North Orana Park,Southern,Pacific Peoples,191,189,182,>950,>950
344100,Oamaru Gardens,Southern,Pacific Peoples,38,38,34,>950,>950
344200,Glen Warren,Southern,Pacific Peoples,99,98,119,832,824
344300,Holmes Hill,Southern,Pacific Peoples,25,24,19,>950,>950
344400,Oamaru Central,Southern,Pacific Peoples,29,29,25,>950,>950
344500,South Hill,Southern,Pacific Peoples,64,63,67,>950,940
344700,Palmerston,Southern,Pacific Peoples,9,9,13,692,692
344800,Lindis-Nevis Valleys,Southern,Pacific Peoples,42,39,19,>950,>950
344900,Cromwell West,Southern,Pacific Peoples,123,109,73,>950,>950
345000,Cromwell East,Southern,Pacific Peoples,63,63,43,>950,>950
345100,Manuherikia-Ida Valleys,Southern,Pacific Peoples,masked,masked,masked,>950,>950
345200,Earnscleugh,Southern,Pacific Peoples,145,144,14,>950,>950
345300,Dunstan-Galloway,Southern,Pacific Peoples,masked,masked,masked,>950,>950
345400,Clyde,Southern,Pacific Peoples,10,10,8,>950,>950
345500,Alexandra North,Southern,Pacific Peoples,104,97,29,>950,>950
345600,Alexandra South,Southern,Pacific Peoples,21,20,21,>950,>950
345700,Maniototo,Southern,Pacific Peoples,11,11,13,846,846
345800,Teviot Valley,Southern,Pacific Peoples,121,116,32,>950,>950
345900,Outer Wanaka,Southern,Pacific Peoples,masked,masked,masked,>950,>950
346000,Glenorchy,Southern,Pacific Peoples,7,7,8,875,875
346200,Outer Wakatipu,Southern,Pacific Peoples,masked,masked,masked,>950,>950
346400,Cardrona,Southern,Pacific Peoples,masked,masked,masked,>950,>950
346600,Wanaka Waterfront,Southern,Pacific Peoples,8,8,9,889,889
346700,Wanaka North,Southern,Pacific Peoples,16,16,15,>950,>950
346800,Wanaka West,Southern,Pacific Peoples,7,masked,9,778,667
346900,Albert Town,Southern,Pacific Peoples,8,8,8,>950,>950
347000,Wanaka Central,Southern,Pacific Peoples,masked,masked,masked,>950,>950
347100,Lake Hawea,Southern,Pacific Peoples,masked,masked,masked,>950,750
347200,Upper Clutha Valley,Southern,Pacific Peoples,masked,masked,7,429,429
347300,Kingston,Southern,Pacific Peoples,masked,masked,masked,>950,>950
347400,Arthurs Point,Southern,Pacific Peoples,masked,masked,8,750,750
347500,Wakatipu Basin,Southern,Pacific Peoples,masked,masked,masked,>950,>950
347600,Queenstown Hill,Southern,Pacific Peoples,masked,masked,masked,masked,masked
347700,Warren Park,Southern,Pacific Peoples,11,11,8,>950,>950
347800,Sunshine Bay-Fernhill,Southern,Pacific Peoples,26,25,20,>950,>950
347900,Arrowtown,Southern,Pacific Peoples,11,11,10,>950,>950
348000,Quail Rise,Southern,Pacific Peoples,masked,masked,masked,>950,>950
348100,Queenstown Central,Southern,Pacific Peoples,7,7,7,>950,>950
348200,Queenstown East,Southern,Pacific Peoples,9,9,9,>950,>950
348300,Frankton Arm,Southern,Pacific Peoples,19,19,20,950,950
348400,Frankton,Southern,Pacific Peoples,44,43,43,>950,>950
348500,Lake Hayes,Southern,Pacific Peoples,masked,masked,masked,<50,<50
348600,Kelvin Heights,Southern,Pacific Peoples,masked,masked,masked,>950,>950
348700,Shotover Country,Southern,Pacific Peoples,61,61,55,>950,>950
348800,Lake Hayes Estate,Southern,Pacific Peoples,30,30,35,857,857
348900,Jacks Point,Southern,Pacific Peoples,19,19,14,>950,>950
349000,Strath Taieri,Southern,Pacific Peoples,masked,masked,masked,>950,>950
349100,Bucklands Crossing,Southern,Pacific Peoples,13,13,15,867,867
349200,Waikouaiti,Southern,Pacific Peoples,12,12,16,750,750
349300,Momona,Southern,Pacific Peoples,masked,masked,masked,>950,>950
349400,Taieri,Southern,Pacific Peoples,masked,masked,masked,>950,>950
349600,Mount Cargill,Southern,Pacific Peoples,11,11,12,917,917
349700,Bush Road,Southern,Pacific Peoples,21,21,23,913,913
349800,Mosgiel East,Southern,Pacific Peoples,15,14,16,938,875
349900,Mosgiel Central,Southern,Pacific Peoples,39,37,37,>950,>950
350000,Seddon Park,Southern,Pacific Peoples,49,45,50,>950,900
350100,Wingatui,Southern,Pacific Peoples,10,10,10,>950,>950
350200,Saddle Hill-Chain Hills,Southern,Pacific Peoples,8,8,7,>950,>950
350300,East Taieri,Southern,Pacific Peoples,23,23,25,920,920
350400,Halfway Bush,Southern,Pacific Peoples,49,48,51,>950,941
350500,Helensburgh,Southern,Pacific Peoples,11,11,9,>950,>950
350600,Glenleith,Southern,Pacific Peoples,44,44,40,>950,>950
350700,Fairfield (Dunedin City),Southern,Pacific Peoples,24,24,20,>950,>950
350900,Brockville,Southern,Pacific Peoples,99,96,99,>950,>950
351000,Wakari,Southern,Pacific Peoples,93,92,95,>950,>950
351100,Abbotsford,Southern,Pacific Peoples,42,41,40,>950,>950
351200,Brighton,Southern,Pacific Peoples,8,8,13,615,615
351300,Pine Hill-Dalmore,Southern,Pacific Peoples,57,56,58,>950,>950
351400,Kaikorai-Bradford,Southern,Pacific Peoples,38,36,37,>950,>950
351500,Maori Hill,Southern,Pacific Peoples,19,18,22,864,818
351600,Roslyn (Dunedin City),Southern,Pacific Peoples,43,43,43,>950,>950
351700,North East Valley Chingford,Southern,Pacific Peoples,54,54,49,>950,>950
351800,Roseneath-Sawyers Bay,Southern,Pacific Peoples,12,12,17,706,706
351900,Normanby,Southern,Pacific Peoples,28,28,24,>950,>950
352000,North East Valley Knox,Southern,Pacific Peoples,86,86,81,>950,>950
352100,Belleknowes,Southern,Pacific Peoples,29,29,29,>950,>950
352200,Gardens (Dunedin City),Southern,Pacific Peoples,108,107,89,>950,>950
352300,Kenmure,Southern,Pacific Peoples,37,37,35,>950,>950
352400,Campus West,Southern,Pacific Peoples,70,70,58,>950,>950
352500,Waldronville,Southern,Pacific Peoples,15,15,13,>950,>950
352600,Green Island,Southern,Pacific Peoples,35,35,40,875,875
352700,Port Chalmers,Southern,Pacific Peoples,15,13,16,938,813
352800,Royal Terrace,Southern,Pacific Peoples,31,31,31,>950,>950
352900,Arthur Street,Southern,Pacific Peoples,58,58,64,906,906
353000,Opoho,Southern,Pacific Peoples,18,17,17,>950,>950
353100,Campus North,Southern,Pacific Peoples,126,125,118,>950,>950
353200,Campus South,Southern,Pacific Peoples,95,95,88,>950,>950
353300,Mornington,Southern,Pacific Peoples,88,87,87,>950,>950
353400,Dunedin Central,Southern,Pacific Peoples,88,88,75,>950,>950
353500,Maryhill,Southern,Pacific Peoples,78,77,78,>950,>950
353600,Ravensbourne-St Leonards,Southern,Pacific Peoples,24,23,26,923,885
353700,Harbourside,Southern,Pacific Peoples,masked,masked,masked,>950,>950
353800,Fernhill,Southern,Pacific Peoples,72,71,66,>950,>950
353900,Otago Peninsula,Southern,Pacific Peoples,masked,masked,masked,>950,>950
354000,Concord,Southern,Pacific Peoples,60,57,57,>950,>950
354100,Calton Hill,Southern,Pacific Peoples,68,67,70,>950,>950
354200,Caversham,Southern,Pacific Peoples,120,115,121,>950,>950
354300,Hillside-Portsmouth Drive,Southern,Pacific Peoples,masked,masked,masked,>950,>950
354400,Kew (Dunedin City),Southern,Pacific Peoples,46,46,46,>950,>950
354500,Corstorphine,Southern,Pacific Peoples,92,90,105,876,857
354600,Forbury,Southern,Pacific Peoples,69,68,69,>950,>950
354700,Bathgate Park,Southern,Pacific Peoples,125,122,124,>950,>950
354800,St Clair,Southern,Pacific Peoples,57,56,58,>950,>950
354900,Waverley,Southern,Pacific Peoples,42,42,39,>950,>950
355000,Macandrew Bay-Company Bay,Southern,Pacific Peoples,18,18,22,818,818
355100,Broad Bay-Portobello,Southern,Pacific Peoples,masked,masked,masked,>950,>950
355200,St Kilda South,Southern,Pacific Peoples,136,134,126,>950,>950
355300,Musselburgh,Southern,Pacific Peoples,29,28,28,>950,>950
355400,Shiel Hill,Southern,Pacific Peoples,21,21,19,>950,>950
355500,St Kilda North,Southern,Pacific Peoples,127,125,122,>950,>950
355600,Andersons Bay,Southern,Pacific Peoples,41,39,39,>950,>950
355700,Tainui,Southern,Pacific Peoples,49,48,54,907,889
355800,West Otago,Southern,Pacific Peoples,10,10,10,>950,>950
355900,Tuapeka,Southern,Pacific Peoples,masked,masked,masked,>950,>950
356000,Clinton,Southern,Pacific Peoples,masked,masked,masked,500,<50
356100,Clutha Valley,Southern,Pacific Peoples,67,67,20,>950,>950
356200,Bruce,Southern,Pacific Peoples,masked,masked,masked,>950,>950
356300,Catlins,Southern,Pacific Peoples,17,17,10,>950,>950
356400,Milton,Southern,Pacific Peoples,23,23,24,>950,>950
356500,Balclutha South,Southern,Pacific Peoples,99,96,74,>950,>950
356600,Balclutha North,Southern,Pacific Peoples,64,61,58,>950,>950
356700,Benhar-Stirling,Southern,Pacific Peoples,15,15,14,>950,>950
356800,Kaitangata-Matau,Southern,Pacific Peoples,11,11,12,917,917
357000,Fiordland,Southern,Pacific Peoples,masked,masked,masked,masked,masked
357300,Mararoa,Southern,Pacific Peoples,masked,masked,masked,>950,800
357500,Te Anau,Southern,Pacific Peoples,14,14,13,>950,>950
357600,Whitestone,Southern,Pacific Peoples,masked,masked,masked,masked,masked
357700,Mossburn,Southern,Pacific Peoples,masked,masked,masked,750,750
357900,Longwood Forest,Southern,Pacific Peoples,11,11,12,917,917
358000,Ohai-Nightcaps,Southern,Pacific Peoples,12,12,14,857,857
358100,Riversdale-Piano Flat,Southern,Pacific Peoples,10,9,9,>950,>950
358200,Lumsden-Balfour,Southern,Pacific Peoples,masked,masked,10,500,500
358300,Oreti River,Southern,Pacific Peoples,10,10,10,>950,>950
358400,Otautau,Southern,Pacific Peoples,10,9,9,>950,>950
358500,Hedgehope,Southern,Pacific Peoples,masked,masked,masked,667,667
358600,Winton,Southern,Pacific Peoples,13,12,16,813,750
358700,Waianiwa,Southern,Pacific Peoples,masked,masked,masked,800,800
358800,Riverton,Southern,Pacific Peoples,7,7,9,778,778
358900,Wallacetown,Southern,Pacific Peoples,26,26,25,>950,>950
359000,Grove Bush,Southern,Pacific Peoples,10,10,10,>950,>950
359100,Edendale-Woodlands,Southern,Pacific Peoples,16,16,18,889,889
359300,Stewart Island,Southern,Pacific Peoples,masked,masked,masked,>950,>950
359400,Awarua Plains,Southern,Pacific Peoples,12,12,11,>950,>950
359500,Wyndham-Catlins,Southern,Pacific Peoples,14,14,18,778,778
359600,Waikaka,Southern,Pacific Peoples,masked,masked,masked,>950,>950
359700,Waimumu-Kaiwera,Southern,Pacific Peoples,12,12,11,>950,>950
359800,Gore North,Southern,Pacific Peoples,12,12,11,>950,>950
359900,Gore West,Southern,Pacific Peoples,23,23,18,>950,>950
360000,East Gore,Southern,Pacific Peoples,12,11,13,923,846
360100,Gore Central,Southern,Pacific Peoples,masked,masked,masked,>950,>950
360200,Gore Main,Southern,Pacific Peoples,9,9,10,900,900
360300,Gore South,Southern,Pacific Peoples,masked,masked,masked,333,333
360400,Mataura,Southern,Pacific Peoples,44,42,29,>950,>950
360500,West Plains-Makarewa,Southern,Pacific Peoples,26,24,26,>950,923
360600,Prestonville-Grasmere,Southern,Pacific Peoples,73,72,70,>950,>950
360700,Donovan Park,Southern,Pacific Peoples,38,36,35,>950,>950
360800,Myross Bush,Southern,Pacific Peoples,11,11,10,>950,>950
360900,Otatara,Southern,Pacific Peoples,25,25,25,>950,>950
361000,Invercargill Central,Southern,Pacific Peoples,32,32,33,>950,>950
361100,Gladstone (Invercargill City),Southern,Pacific Peoples,30,30,28,>950,>950
361200,Rosedale,Southern,Pacific Peoples,18,18,19,947,947
361300,Avenal,Southern,Pacific Peoples,27,27,25,>950,>950
361400,Hargest,Southern,Pacific Peoples,35,34,32,>950,>950
361500,Windsor,Southern,Pacific Peoples,51,50,54,944,926
361600,Richmond (Invercargill City),Southern,Pacific Peoples,72,71,69,>950,>950
361700,Glengarry,Southern,Pacific Peoples,82,81,79,>950,>950
361900,Turnbull Thompson Park,Southern,,24,24,26,923,923
362000,Crinan,Southern,,64,63,59,>950,>950
362100,Georgetown,Southern,,79,77,79,>950,>950
362200,Kew (Invercargill City),Southern,,131,128,121,>950,>950
362300,Kennington-Tisbury,Southern,,9,8,10,900,800
362400,Newfield,Southern,,74,70,81,914,864
362500,Strathern,Southern,,57,56,62,919,903
362600,Elizabeth Park,Southern,,59,55,50,>950,>950
362700,Aurora,Southern,,73,72,78,936,923
362800,Moulson,Southern,,56,56,59,949,949
362900,Kingswell,Southern,,67,65,71,944,915
363000,Clifton,Southern,,73,72,76,>950,947
363100,Woodend-Greenhills,Southern,,8,8,7,>950,>950
363300,Bluff,Southern,,55,53,58,948,914
363700,Oceanic Southland Region,Area outside District Health Board,,masked,masked,masked,masked,masked
