SA2 Code 2018,SA2 2018,DHB of residence,Ethnicity,Population,At least partially vaccinated,Fully vaccinated,Partially vaccinated uptake,Fully vaccinated uptake
255400,Upper Plain,Wairarapa,Maori,113,Masked,107,>950,947
255500,Opaki,Wairarapa,Maori,73,Masked,67,>950,918
255600,Ngaumutawa,Wairarapa,Maori,223,208,193,933,865
255700,Solway North,Wairarapa,Maori,373,341,301,914,807
255700,Solway North,Wairarapa,Pacific Peoples,58,Masked,53,>950,914
255800,Lansdowne West,Wairarapa,Maori,265,225,205,849,774
255900,Masterton Central,Wairarapa,Maori,142,113,102,796,718
256000,Kuripuni,Wairarapa,Maori,207,189,178,913,860
256100,Douglas Park,Wairarapa,Maori,270,251,234,930,867
256100,Douglas Park,Wairarapa,Pacific Peoples,62,56,52,903,839
256200,Solway South,Wairarapa,Maori,697,645,582,925,835
256200,Solway South,Wairarapa,Pacific Peoples,95,Masked,86,>950,905
256300,Lansdowne East,Wairarapa,Maori,468,Masked,413,>950,882
256300,Lansdowne East,Wairarapa,Pacific Peoples,65,Masked,Masked,>950,>950
256400,Cameron and Soldiers Park,Wairarapa,Maori,396,349,327,881,826
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,58,47,45,810,776
256500,Whareama,Wairarapa,Maori,140,Masked,127,>950,907
256600,Homebush-Te Ore Ore,Wairarapa,Maori,123,104,91,846,740
256700,McJorrow Park,Wairarapa,Maori,661,566,481,856,728
256700,McJorrow Park,Wairarapa,Pacific Peoples,113,107,100,947,885
256800,Mount Holdsworth,Wairarapa,Maori,116,102,89,879,767
256900,Carterton North,Wairarapa,Maori,265,246,223,928,842
257000,Kokotau,Wairarapa,Maori,91,Masked,79,>950,868
257100,Carterton South,Wairarapa,Maori,317,280,256,883,808
257200,Gladstone (Carterton District),Wairarapa,Maori,66,60,57,909,864
257300,Tauherenikau,Wairarapa,Maori,101,94,91,931,901
257400,Kahutara,Wairarapa,Maori,92,Masked,79,>950,859
257500,Featherston,Wairarapa,Maori,398,352,319,884,802
257500,Featherston,Wairarapa,Pacific Peoples,51,Masked,Masked,>950,>950
257700,Greytown,Wairarapa,Maori,151,142,136,940,901
257800,Aorangi Forest,Wairarapa,Maori,177,Masked,160,>950,904
257900,Martinborough,Wairarapa,Maori,226,205,185,907,819
300300,Golden Bay/Mohua,Nelson Marlborough,Maori,97,63,58,649,598
300500,Takaka,Nelson Marlborough,Maori,84,64,57,762,679
300600,Pohara-Abel Tasman,Nelson Marlborough,Maori,67,50,44,746,657
300700,Takaka Hills,Nelson Marlborough,Maori,89,65,58,730,652
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Maori,112,86,80,768,714
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,51,Masked,Masked,>950,>950
300900,Upper Moutere,Nelson Marlborough,Maori,89,56,50,629,562
301000,Lower Moutere,Nelson Marlborough,Maori,105,72,62,686,590
301100,Motueka North,Nelson Marlborough,Maori,256,205,180,801,703
301200,Motueka West,Nelson Marlborough,Maori,312,251,229,804,734
301200,Motueka West,Nelson Marlborough,Pacific Peoples,50,Masked,Masked,>950,>950
301300,Motueka East,Nelson Marlborough,Maori,219,190,173,868,790
301500,Golden Downs,Nelson Marlborough,Maori,139,117,107,842,770
301600,Moutere Hills,Nelson Marlborough,Maori,119,105,97,882,815
301700,Ruby Bay-Mapua,Nelson Marlborough,Maori,98,89,82,908,837
301800,Murchison-Nelson Lakes,Nelson Marlborough,Maori,76,59,55,776,724
302100,Waimea West,Nelson Marlborough,Maori,43,Masked,39,>950,907
302200,Appleby,Nelson Marlborough,Maori,57,54,47,947,825
302300,Wakefield,Nelson Marlborough,Maori,114,93,87,816,763
302400,Richmond West (Tasman District),Nelson Marlborough,Maori,84,69,63,821,750
302500,Wakefield Rural,Nelson Marlborough,Maori,48,41,37,854,771
302600,Brightwater,Nelson Marlborough,Maori,118,107,97,907,822
302700,Hope,Nelson Marlborough,Maori,48,39,36,812,750
302800,Richmond Central (Tasman District),Nelson Marlborough,Maori,126,111,99,881,786
302900,Ben Cooper Park,Nelson Marlborough,Maori,151,Masked,127,>950,841
303100,Wilkes Park,Nelson Marlborough,Maori,114,104,99,912,868
303200,Templemore,Nelson Marlborough,Maori,58,Masked,Masked,>950,>950
303300,Easby Park,Nelson Marlborough,Maori,158,137,121,867,766
303600,Nelson Rural,Nelson Marlborough,Maori,98,82,75,837,765
303800,Marybank,Nelson Marlborough,Maori,40,37,31,925,775
304100,Tahunanui,Nelson Marlborough,Maori,282,239,196,848,695
304100,Tahunanui,Nelson Marlborough,Pacific Peoples,53,Masked,Masked,>950,>950
304200,Britannia,Nelson Marlborough,Maori,128,104,96,812,750
304200,Britannia,Nelson Marlborough,Pacific Peoples,44,Masked,Masked,>950,>950
304300,Atawhai,Nelson Marlborough,Maori,154,143,127,929,825
304400,Broadgreen-Monaco,Nelson Marlborough,Maori,203,169,157,833,773
304400,Broadgreen-Monaco,Nelson Marlborough,Pacific Peoples,48,Masked,43,>950,896
304500,Washington,Nelson Marlborough,Maori,283,250,216,883,763
304500,Washington,Nelson Marlborough,Pacific Peoples,53,Masked,48,>950,906
304600,Tahuna Hills,Nelson Marlborough,Maori,200,182,158,910,790
304700,Nelson Central-Trafalgar,Nelson Marlborough,Maori,74,56,47,757,635
304800,The Wood,Nelson Marlborough,Maori,176,149,134,847,761
304800,The Wood,Nelson Marlborough,Pacific Peoples,43,Masked,Masked,>950,>950
304900,Toi Toi,Nelson Marlborough,Maori,147,124,103,844,701
305000,Nayland,Nelson Marlborough,Maori,146,126,111,863,760
305000,Nayland,Nelson Marlborough,Pacific Peoples,59,Masked,Masked,>950,>950
305100,Aldinga,Nelson Marlborough,Maori,187,170,164,909,877
305200,Victory,Nelson Marlborough,Maori,193,149,125,772,648
305300,Rutherford,Nelson Marlborough,Maori,168,146,131,869,780
305300,Rutherford,Nelson Marlborough,Pacific Peoples,40,Masked,Masked,>950,>950
305400,Maitlands,Nelson Marlborough,Maori,166,150,132,904,795
305500,Maitai,Nelson Marlborough,Maori,77,73,67,948,870
305600,Grampians,Nelson Marlborough,Maori,312,274,240,878,769
305600,Grampians,Nelson Marlborough,Pacific Peoples,51,Masked,Masked,>950,>950
305800,Suffolk,Nelson Marlborough,Maori,166,150,137,904,825
305900,Omaio,Nelson Marlborough,Maori,309,262,223,848,722
305900,Omaio,Nelson Marlborough,Pacific Peoples,55,Masked,Masked,>950,>950
306000,Enner Glynn,Nelson Marlborough,Maori,191,176,161,921,843
306200,The Brook,Nelson Marlborough,Maori,88,78,72,886,818
306300,Marlborough Sounds West,Nelson Marlborough,Maori,151,131,113,868,748
306500,Marlborough Sounds East,Nelson Marlborough,Maori,111,105,94,946,847
306600,Upper Wairau ,Nelson Marlborough,Maori,81,Masked,74,>950,914
306700,Waikawa (Marlborough District),Nelson Marlborough,Maori,196,177,164,903,837
306800,Waitohi (Marlborough District),Nelson Marlborough,Maori,463,407,371,879,801
306900,Tuamarina,Nelson Marlborough,Maori,103,88,81,854,786
307000,Awatere,Nelson Marlborough,Maori,137,126,109,920,796
307100,Renwick,Nelson Marlborough,Maori,164,Masked,155,>950,945
307200,Lower Wairau ,Nelson Marlborough,Maori,76,Masked,72,>950,947
307300,Woodbourne,Nelson Marlborough,Maori,152,Masked,140,>950,921
307400,Spring Creek-Grovetown,Nelson Marlborough,Maori,117,108,100,923,855
307500,Springlands,Nelson Marlborough,Maori,276,247,224,895,812
307500,Springlands,Nelson Marlborough,Pacific Peoples,70,Masked,Masked,>950,>950
307600,Yelverton,Nelson Marlborough,Maori,193,177,161,917,834
307600,Yelverton,Nelson Marlborough,Pacific Peoples,83,Masked,Masked,>950,>950
307700,Mayfield,Nelson Marlborough,Maori,227,185,165,815,727
307700,Mayfield,Nelson Marlborough,Pacific Peoples,78,Masked,Masked,>950,>950
307800,Whitney West,Nelson Marlborough,Maori,248,223,199,899,802
307800,Whitney West,Nelson Marlborough,Pacific Peoples,64,Masked,Masked,>950,>950
307900,Blenheim Central,Nelson Marlborough,Maori,195,163.0,142,836,728
307900,Blenheim Central,Nelson Marlborough,Pacific Peoples,46,Masked,Masked,>950,>950
308000,Riversdale-Islington,Nelson Marlborough,Maori,311,272,246,875,791
308000,Riversdale-Islington,Nelson Marlborough,Pacific Peoples,86,Masked,Masked,>950,>950
308100,Whitney East,Nelson Marlborough,Maori,239,207,190,866,795
308100,Whitney East,Nelson Marlborough,Pacific Peoples,98,Masked,Masked,>950,>950
308200,Redwoodtown West,Nelson Marlborough,Maori,239,205,192,858,803
308200,Redwoodtown West,Nelson Marlborough,Pacific Peoples,75,Masked,67,>950,893
308300,Witherlea West,Nelson Marlborough,Maori,181,164,148,906,818
308400,Redwoodtown East,Nelson Marlborough,Maori,221,187,171,846,774
308400,Redwoodtown East,Nelson Marlborough,Pacific Peoples,72,66,65,917,903
308500,Riverlands,Nelson Marlborough,Pacific Peoples,53,Masked,Masked,>950,>950
308600,Witherlea East,Nelson Marlborough,Maori,188,171,158,910,840
308800,Kaikoura Ranges,Canterbury,Maori,186,164,157,882,844
308900,Kaikoura,Canterbury,Maori,312,265,244,849,782
309000,Karamea,West Coast,Maori,47,35,31,745,660
309200,Westport North,West Coast,Maori,171,154,141,901,825
309300,Westport Rural,West Coast,Maori,74,69,63,932,851
309400,Westport South,West Coast,Maori,202,175,162,866,802
309500,Buller Coalfields,West Coast,Maori,80,65,59,812,738
309600,Charleston (Buller District),West Coast,Maori,42,35,30,833,714
309700,Inangahua,West Coast,Maori,48,38,32,792,667
309800,Reefton,West Coast,Maori,88,67,57,761,648
309900,Barrytown,West Coast,Maori,83,71,66,855,795
310000,Runanga,West Coast,Maori,93,79,70,849,753
310100,Cobden,West Coast,Maori,186,160,142,860,763
310200,Blaketown,West Coast,Maori,89,75,68,843,764
310300,Greymouth Central,West Coast,Maori,61,53,50,869,820
310400,King Park,West Coast,Maori,68,58,54,853,794
310500,Marsden,West Coast,Maori,103,94,90,913,874
310600,Karoro,West Coast,Maori,51,Masked,Masked,>950,>950
310700,Rutherglen-Camerons,West Coast,Maori,84,79,75,940,893
310800,Greymouth Rural,West Coast,Maori,59,43,38,729,644
310900,Dobson,West Coast,Maori,78,61,53,782,679
311000,Nelson Creek,West Coast,Maori,51,Masked,47,>950,922
311300,Westland Glaciers-Bruce Bay,West Coast,Maori,55,42,38,764,691
311400,Arahura-Kumara,West Coast,Maori,137,106,97,774,708
311500,Hokitika,West Coast,Maori,442,402,377,910,853
311700,Hokitika Rural,West Coast,Maori,127,114,104,898,819
311800,Waitaha,West Coast,Maori,40,35,30,875,750
311900,Whataroa-Harihari,West Coast,Maori,49,46,43,939,878
312000,Hokitika Valley-Otira,West Coast,Maori,41,33,31,805,756
312200,Amuri,Canterbury,Maori,137,112,102,818,745
312400,Upper Hurunui,Canterbury,Maori,89,71,63,798,708
312500,Parnassus,Canterbury,Maori,98,81,72,827,735
312600,Ashley Forest,Canterbury,Maori,40,37,36,925,900
312700,Omihi,Canterbury,Maori,63,51,49,810,778
312800,Balcairn,Canterbury,Maori,102,91,85,892,833
312900,Amberley,Canterbury,Maori,109,90,81,826,743
313100,Ashley Gorge,Canterbury,Maori,40,30,27,750,675
313200,Oxford,Canterbury,Maori,93,79,76,849,817
313300,Starvation Hill-Cust,Canterbury,Maori,66,51,49,773,742
313400,Loburn,Canterbury,Maori,85,65,63,765,741
313500,Eyrewell,Canterbury,Maori,96,82,75,854,781
313600,West Eyreton,Canterbury,Maori,54,Masked,Masked,>950,>950
313700,Ashley-Sefton,Canterbury,Maori,111,92,86,829,775
313800,Fernside,Canterbury,Maori,75,66,62,880,827
313900,Rangiora North West,Canterbury,Maori,90,76,71,844,789
314000,Kingsbury,Canterbury,Maori,92,86,80,935,870
314100,Ashgrove,Canterbury,Maori,100,87,82,870,820
314200,Rangiora North East,Canterbury,Maori,134,109,104,813,776
314300,Oxford Estate,Canterbury,Maori,63,59,55,937,873
314500,Rangiora South West,Canterbury,Maori,116,102,89,879,767
314600,Lilybrook,Canterbury,Maori,222,193,182,869,820
314600,Lilybrook,Canterbury,Pacific Peoples,41,33,30,805,732
314700,Waikuku,Canterbury,Maori,166,139,132,837,795
314800,Mandeville-Ohoka,Canterbury,Maori,121,Masked,115,>950,950
314900,Rangiora South East,Canterbury,Maori,140,113,109,807,779
315000,Southbrook,Canterbury,Maori,43,40,35,930,814
315200,Tuahiwi,Canterbury,Maori,157,148,135,943,860
315300,Woodend,Canterbury,Maori,220,208,195,945,886
315400,Pegasus,Canterbury,Maori,153,144,139,941,908
315500,Clarkville,Canterbury,Maori,74,66,63,892,851
315600,Pegasus Bay,Canterbury,Maori,119,95,91,798,765
315700,Kaiapoi North West,Canterbury,Maori,224,194,184,866,821
315700,Kaiapoi North West,Canterbury,Pacific Peoples,49,42,40,857,816
315800,Silverstream (Waimakariri District),Canterbury,Maori,67,60,57,896,851
315900,Sovereign Palms,Canterbury,Maori,276,259,244,938,884
315900,Sovereign Palms,Canterbury,Pacific Peoples,46,42,41,913,891
316000,Kaiapoi West,Canterbury,Maori,136,120,111,882,816
316100,Kaiapoi Central,Canterbury,Maori,209,186,172,890,823
316200,Kaiapoi South,Canterbury,Maori,121,110,104,909,860
316500,Paparua,Canterbury,Maori,54,49,44,907,815
316600,Yaldhurst,Canterbury,Maori,80,Masked,75,>950,938
316600,Yaldhurst,Canterbury,Pacific Peoples,45,Masked,Masked,>950,>950
316900,Belfast West,Canterbury,Maori,111,Masked,101,>950,910
317000,Harewood,Canterbury,Maori,42,Masked,37,>950,881
317100,Brooklands-Spencerville,Canterbury,Maori,65,Masked,59,>950,908
317200,Styx,Canterbury,Maori,81,74,69,914,852
317300,Belfast East,Canterbury,Maori,231,216,201,935,870
317300,Belfast East,Canterbury,Pacific Peoples,59,Masked,56,>950,949
317400,Northwood,Canterbury,Maori,115,108,107,939,930
317600,Regents Park,Canterbury,Maori,43,Masked,Masked,>950,>950
317700,Hawthornden,Canterbury,Maori,127,Masked,114,>950,898
317700,Hawthornden,Canterbury,Pacific Peoples,82,Masked,Masked,>950,>950
317800,Bishopdale North,Canterbury,Maori,286,261,244,913,853
317800,Bishopdale North,Canterbury,Pacific Peoples,85,73,71,859,835
317900,Casebrook,Canterbury,Maori,278,255,241,917,867
317900,Casebrook,Canterbury,Pacific Peoples,90,Masked,Masked,>950,>950
318000,Bishopdale West,Canterbury,Maori,178,161,150,904,843
318000,Bishopdale West,Canterbury,Pacific Peoples,97,90,76,928,784
318100,Templeton,Canterbury,Maori,156,Masked,Masked,>950,>950
318200,Islington,Canterbury,Maori,112,104,94,929,839
318200,Islington,Canterbury,Pacific Peoples,55,46,43,836,782
318300,Burnside Park,Canterbury,Maori,141,131,127,929,901
318300,Burnside Park,Canterbury,Pacific Peoples,50,45,42,900,840
318400,Marshland,Canterbury,Maori,66,60,54,909,818
318500,Avonhead North,Canterbury,Maori,52,46,46,885,885
318600,Redwood North,Canterbury,Maori,186,Masked,174,>950,935
318700,Broomfield,Canterbury,Maori,261,235,213,900,816
318700,Broomfield,Canterbury,Pacific Peoples,139,118,109,849,784
318800,Redwood West,Canterbury,Maori,234,197,170,842,726
318800,Redwood West,Canterbury,Pacific Peoples,81,Masked,75,>950,926
318900,Avonhead West,Canterbury,Maori,43,Masked,40,>950,930
319000,Bishopdale South,Canterbury,Maori,128,Masked,118,>950,922
319000,Bishopdale South,Canterbury,Pacific Peoples,61,Masked,Masked,>950,>950
319200,Burnside,Canterbury,Maori,195,176,160,903,821
319200,Burnside,Canterbury,Pacific Peoples,77,72,68,935,883
319300,Hei Hei,Canterbury,Maori,353,322,295,912,836
319300,Hei Hei,Canterbury,Pacific Peoples,245,224,215,914,878
319400,Papanui North,Canterbury,Maori,227,188,157,828,692
319400,Papanui North,Canterbury,Pacific Peoples,86,Masked,81,>950,942
319500,Avonhead East,Canterbury,Maori,117,Masked,99,>950,846
319500,Avonhead East,Canterbury,Pacific Peoples,59,Masked,54,>950,915
319600,Redwood East,Canterbury,Maori,271,245,235,904,867
319600,Redwood East,Canterbury,Pacific Peoples,74,70,65,946,878
319700,Avonhead South,Canterbury,Maori,125,Masked,111,>950,888
319700,Avonhead South,Canterbury,Pacific Peoples,69,Masked,Masked,>950,>950
319800,Riccarton Racecourse,Canterbury,Maori,95,87,80,916,842
319800,Riccarton Racecourse,Canterbury,Pacific Peoples,61,Masked,Masked,>950,>950
319900,Bryndwr North,Canterbury,Maori,320,262,226,819,706
319900,Bryndwr North,Canterbury,Pacific Peoples,103,Masked,96,>950,932
320100,Papanui West,Canterbury,Maori,157,Masked,145,>950,924
320100,Papanui West,Canterbury,Pacific Peoples,58,51,47,879,810
320200,Ilam North,Canterbury,Maori,131,Masked,118,>950,901
320200,Ilam North,Canterbury,Pacific Peoples,63,Masked,Masked,>950,>950
320300,Hornby West,Canterbury,Maori,272,Masked,256,>950,941
320300,Hornby West,Canterbury,Pacific Peoples,140,Masked,129,>950,921
320500,Northcote (Christchurch City),Canterbury,Maori,166,156,143,940,861
320500,Northcote (Christchurch City),Canterbury,Pacific Peoples,67,Masked,62,>950,925
320600,Jellie Park,Canterbury,Maori,117,Masked,102,>950,872
320700,Ilam South,Canterbury,Maori,124,107,101,863,815
320700,Ilam South,Canterbury,Pacific Peoples,78,71,70,910,897
320800,Bryndwr South,Canterbury,Maori,190,159,142,837,747
320800,Bryndwr South,Canterbury,Pacific Peoples,65,Masked,61,>950,938
320900,Papanui East,Canterbury,Maori,84,76,73,905,869
320900,Papanui East,Canterbury,Pacific Peoples,41,Masked,Masked,>950,>950
321000,Sockburn North,Canterbury,Maori,187,172,159,920,850
321000,Sockburn North,Canterbury,Pacific Peoples,128,120,115,938,898
321100,Hornby South,Canterbury,Maori,423,397,353,939,835
321100,Hornby South,Canterbury,Pacific Peoples,157,Masked,145,>950,924
321200,Ilam University,Canterbury,Maori,132,Masked,Masked,>950,>950
321200,Ilam University,Canterbury,Pacific Peoples,63,53,50,841,794
321300,Prestons,Canterbury,Maori,174,Masked,163,>950,937
321300,Prestons,Canterbury,Pacific Peoples,44,Masked,Masked,>950,>950
321400,Strowan,Canterbury,Maori,142,129,126,908,887
321500,Fendalton,Canterbury,Maori,63,Masked,Masked,>950,>950
321600,Waitikiri,Canterbury,Maori,170,Masked,156,>950,918
321700,Mairehau North,Canterbury,Maori,229,201,182,878,795
321700,Mairehau North,Canterbury,Pacific Peoples,67,Masked,Masked,>950,>950
321800,Bush Inn,Canterbury,Maori,146,136,127,932,870
321800,Bush Inn,Canterbury,Pacific Peoples,66,Masked,Masked,>950,>950
321900,Awatea North,Canterbury,Maori,142,Masked,129,>950,908
321900,Awatea North,Canterbury,Pacific Peoples,107,Masked,Masked,>950,>950
322000,Upper Riccarton,Canterbury,Maori,171,135,119,789,696
322000,Upper Riccarton,Canterbury,Pacific Peoples,82,72,68,878,829
322100,Malvern,Canterbury,Maori,133,Masked,120,>950,902
322100,Malvern,Canterbury,Pacific Peoples,42,Masked,Masked,>950,>950
322200,Rutland,Canterbury,Maori,110,103,98,936,891
322300,Sockburn South,Canterbury,Maori,50,44,42,880,840
322400,Deans Bush,Canterbury,Maori,72,68,65,944,903
322600,Holmwood,Canterbury,Maori,57,Masked,Masked,>950,>950
322700,Wharenui,Canterbury,Maori,185,168,158,908,854
322700,Wharenui,Canterbury,Pacific Peoples,97,Masked,Masked,>950,>950
322800,Wigram West,Canterbury,Maori,42,38,36,905,857
322900,Awatea South,Canterbury,Maori,50,40,38,800,760
323000,Merivale,Canterbury,Maori,95,85,81,895,853
323100,Mairehau South,Canterbury,Maori,270,247,222,915,822
323100,Mairehau South,Canterbury,Pacific Peoples,101,96,90,950,891
323200,Mona Vale,Canterbury,Maori,69,Masked,63,>950,913
323300,Riccarton West,Canterbury,Maori,249,227,195,912,783
323300,Riccarton West,Canterbury,Pacific Peoples,119,Masked,Masked,>950,>950
323400,Shirley West,Canterbury,Maori,423,355,315,839,745
323400,Shirley West,Canterbury,Pacific Peoples,192,168,154,875,802
323700,Queenspark,Canterbury,Maori,299,263,248,880,829
323700,Queenspark,Canterbury,Pacific Peoples,89,80,74,899,831
323800,St Albans North,Canterbury,Maori,135,118,110,874,815
323800,St Albans North,Canterbury,Pacific Peoples,46,40,37,870,804
323900,St Albans West,Canterbury,Maori,134,Masked,126,>950,940
324000,Travis Wetlands,Canterbury,Maori,161,145,139,901,863
324000,Travis Wetlands,Canterbury,Pacific Peoples,57,49,47,860,825
324300,Oaklands West,Canterbury,Maori,116,Masked,108,>950,931
324300,Oaklands West,Canterbury,Pacific Peoples,53,Masked,Masked,>950,>950
324400,Riccarton South,Canterbury,Maori,172,146,139,849,808
324400,Riccarton South,Canterbury,Pacific Peoples,66,Masked,Masked,>950,>950
324500,Halswell West,Canterbury,Maori,145,Masked,Masked,>950,>950
324500,Halswell West,Canterbury,Pacific Peoples,50,45,44,900,880
324600,Shirley East,Canterbury,Maori,199,181,171,910,859
324600,Shirley East,Canterbury,Pacific Peoples,44,Masked,Masked,>950,>950
324800,St Albans East,Canterbury,Maori,203,173,160,852,788
324800,St Albans East,Canterbury,Pacific Peoples,68,64,61,941,897
325000,Hillmorton,Canterbury,Maori,172,Masked,159,>950,924
325000,Hillmorton,Canterbury,Pacific Peoples,80,Masked,Masked,>950,>950
325100,Parklands,Canterbury,Maori,425,400,369,941,868
325100,Parklands,Canterbury,Pacific Peoples,105,94,88,895,838
325200,Riccarton East,Canterbury,Maori,50,Masked,Masked,>950,>950
325300,Edgeware,Canterbury,Maori,284,245,231,863,813
325300,Edgeware,Canterbury,Pacific Peoples,80,69,62,862,775
325400,Aidanfield,Canterbury,Maori,99,88,87,889,879
325400,Aidanfield,Canterbury,Pacific Peoples,50,45,44,900,880
325600,Burwood,Canterbury,Maori,349,317,302,908,865
325600,Burwood,Canterbury,Pacific Peoples,81,76,74,938,914
325700,Christchurch Central-West,Canterbury,Maori,101,90,81,891,802
325800,Christchurch Central-North,Canterbury,Maori,194,172,168,887,866
325800,Christchurch Central-North,Canterbury,Pacific Peoples,54,43,41,796,759
325900,Richmond North (Christchurch City),Canterbury,Maori,209,183,167,876,799
325900,Richmond North (Christchurch City),Canterbury,Pacific Peoples,60,48,43,800,717
326000,Waimairi Beach,Canterbury,Maori,70,Masked,65,>950,929
326100,Addington West,Canterbury,Maori,196,169,158,862,806
326100,Addington West,Canterbury,Pacific Peoples,95,Masked,90,>950,947
326300,Oaklands East,Canterbury,Maori,218,199,185,913,849
326300,Oaklands East,Canterbury,Pacific Peoples,72,64,60,889,833
326500,Dallington,Canterbury,Maori,228,200,184,877,807
326500,Dallington,Canterbury,Pacific Peoples,78,Masked,71,>950,910
326700,Hoon Hay West,Canterbury,Maori,376.0,345,305,918,811
326700,Hoon Hay West,Canterbury,Pacific Peoples,383.0,356,343,930,896
326800,Richmond South (Christchurch City),Canterbury,Maori,209,187,169,895,809
326800,Richmond South (Christchurch City),Canterbury,Pacific Peoples,62,Masked,Masked,>950,>950
326900,Spreydon West,Canterbury,Maori,263,236,221,897,840
326900,Spreydon West,Canterbury,Pacific Peoples,66,61,57,924,864
327000,Christchurch Central-East,Canterbury,Maori,207,194,178,937,860
327000,Christchurch Central-East,Canterbury,Pacific Peoples,62,53,50,855,806
327100,Christchurch Central-South,Canterbury,Maori,58,55,51,948,879
327200,North Beach,Canterbury,Maori,458,411,378,897,825
327200,North Beach,Canterbury,Pacific Peoples,101,88,85,871,842
327300,Halswell North,Canterbury,Maori,78,Masked,71,>950,910
327400,Addington East,Canterbury,Maori,270,241,218,893,807
327400,Addington East,Canterbury,Pacific Peoples,94,87,86,926,915
327500,Avondale (Christchurch City),Canterbury,Maori,265,240,217,906,819
327500,Avondale (Christchurch City),Canterbury,Pacific Peoples,117,104,96,889,821
327600,Spreydon North,Canterbury,Maori,345,309,290,896,841
327600,Spreydon North,Canterbury,Pacific Peoples,110,Masked,Masked,>950,>950
327700,Hoon Hay East,Canterbury,Maori,201,183,172,910,856
327700,Hoon Hay East,Canterbury,Pacific Peoples,77,Masked,Masked,>950,>950
327800,Avonside,Canterbury,Maori,232,203,169,875,728
327800,Avonside,Canterbury,Pacific Peoples,95,84,80,884,842
327900,Linwood West,Canterbury,Maori,527,416,371,789,704
327900,Linwood West,Canterbury,Pacific Peoples,235,Masked,215,>950,915
328000,Halswell South,Canterbury,Maori,120,110,107,917,892
328200,Spreydon South,Canterbury,Maori,171,157,140,918,819
328200,Spreydon South,Canterbury,Pacific Peoples,44,Masked,Masked,>950,>950
328300,Rawhiti ,Canterbury,Maori,324,287,259,886,799
328300,Rawhiti ,Canterbury,Pacific Peoples,98,Masked,86,>950,878
328400,Wainoni,Canterbury,Maori,433,383,341,885,788
328400,Wainoni,Canterbury,Pacific Peoples,176,152,144,864,818
328500,Linwood North,Canterbury,Maori,404,351,304,869,752
328500,Linwood North,Canterbury,Pacific Peoples,144,Masked,131,>950,910
328600,Aranui,Canterbury,Maori,969,794,677,819,699
328600,Aranui,Canterbury,Pacific Peoples,523,468,434,895,830
328700,Sydenham West,Canterbury,Maori,101,91,87,901,861
328900,Phillipstown,Canterbury,Maori,488,441,398,904,816
328900,Phillipstown,Canterbury,Pacific Peoples,237,Masked,221,>950,932
329100,Somerfield East,Canterbury,Maori,187,Masked,161,>950,861
329100,Somerfield East,Canterbury,Pacific Peoples,44,39,35,886,795
329200,Somerfield West,Canterbury,Maori,138,128,125,928,906
329300,Linwood East,Canterbury,Maori,316,282,261,892,826
329300,Linwood East,Canterbury,Pacific Peoples,140,Masked,Masked,>950,>950
329400,Sydenham North,Canterbury,Maori,177,155,136,876,768
329400,Sydenham North,Canterbury,Pacific Peoples,71,64,61,901,859
329500,Hoon Hay South,Canterbury,Maori,87,Masked,81,>950,931
329500,Hoon Hay South,Canterbury,Pacific Peoples,49,Masked,45,>950,918
329600,Charleston (Christchurch City),Canterbury,Maori,186,160,142,860,763
329600,Charleston (Christchurch City),Canterbury,Pacific Peoples,62,54,49,871,790
329700,Sydenham South,Canterbury,Maori,164,146,126,890,768
329700,Sydenham South,Canterbury,Pacific Peoples,59,56,55,949,932
329800,Bexley,Canterbury,Maori,489,411,366,840,748
329800,Bexley,Canterbury,Pacific Peoples,217,Masked,197,>950,908
329900,Waltham,Canterbury,Maori,165,147,133,891,806
329900,Waltham,Canterbury,Pacific Peoples,82,Masked,76,>950,927
330000,Westmorland,Canterbury,Maori,90,Masked,Masked,>950,>950
330100,Woolston North,Canterbury,Maori,425,395,352,929,828
330100,Woolston North,Canterbury,Pacific Peoples,174,161,151,925,868
330200,New Brighton,Canterbury,Maori,329,288,263,875,799
330200,New Brighton,Canterbury,Pacific Peoples,80,67,66,838,825
330300,Cashmere West,Canterbury,Maori,92,Masked,Masked,>950,>950
330400,Bromley South,Canterbury,Maori,397,362,330,912,831
330400,Bromley South,Canterbury,Pacific Peoples,229,216,196,943,856
330500,Ensors,Canterbury,Maori,221,191,172,864,778
330500,Ensors,Canterbury,Pacific Peoples,84,Masked,78,>950,929
330600,Beckenham,Canterbury,Maori,82,Masked,Masked,>950,>950
330800,St Martins,Canterbury,Maori,157,131,122,834,777
330900,Opawa,Canterbury,Maori,70,65,64,929,914
331000,Woolston West,Canterbury,Maori,164,147,127,896,774
331000,Woolston West,Canterbury,Pacific Peoples,52,47,47,904,904
331100,Woolston East,Canterbury,Maori,331,297,267,897,807
331100,Woolston East,Canterbury,Pacific Peoples,219,Masked,208,>950,950
331200,Huntsbury,Canterbury,Maori,91,Masked,Masked,>950,>950
331300,Cashmere East,Canterbury,Maori,106,Masked,98,>950,925
331400,Hillsborough (Christchurch City),Canterbury,Maori,149,Masked,133,>950,893
331500,Woolston South,Canterbury,Maori,45,Masked,34,>950,756
